,N,Si,PFT_all,PFT_1,PFT_2,Zall,Det,time,date
0,2.599211091495867,2.510769087082281,0.28740661696742514,0.06721601751641948,0.22019059945100566,0.12421980823156847,1.0113480624835067,1082.0,1996-01-01
1,2.6110948251774326,2.5238599849162577,0.291253701152312,0.07026863827268749,0.2209850628796245,0.1249783921780286,1.0179774333846363,1083.0,1996-01-02
2,2.622589347208001,2.536478040655443,0.29520624035181753,0.07346275404787535,0.22174348630394217,0.12577601669214644,1.0248078280758772,1084.0,1996-01-03
3,2.6336814663140786,2.548601972361156,0.2992658045428154,0.0768027576566904,0.22246304688612495,0.12661426877360737,1.0318430129527378,1085.0,1996-01-04
4,2.6443581837402674,2.5602102665162922,0.3034337630929511,0.08029288592812595,0.2231408771648252,0.12749482542284427,1.0390866781810948,1086.0,1996-01-05
5,2.6546067330270455,2.5712812234301023,0.30771126077150246,0.08393718813749797,0.22377407263400448,0.12841945767709181,1.0465424157629417,1087.0,1996-01-06
6,2.6644146208807236,2.581793000724536,0.31209919176757306,0.08773949251114425,0.22435969925642882,0.12939003530715784,1.054213697485477,1088.0,1996-01-07
7,2.6737697194988734,2.5917237168478846,0.3165981433690389,0.09170333245981149,0.22489481090922742,0.13040853657699542,1.0621038239787792,1089.0,1996-01-08
8,2.6826602894802933,2.6010514802065248,0.3212083838349996,0.09583192983360969,0.2253764540013899,0.13147705011983277,1.0702159109375036,1090.0,1996-01-09
9,2.6910750904212213,2.609754516034388,0.3259297965522196,0.10012810794969225,0.22580168860252733,0.13259778616924037,1.0785528270538167,1091.0,1996-01-10
10,2.69900342485176,2.6178112249458425,0.3307618587694885,0.10459426136381086,0.22616759740567763,0.1337730796213765,1.0871171662182417,1092.0,1996-01-11
11,2.706435249238544,2.625200313988921,0.3357035778856181,0.10923227070794103,0.2264713071776771,0.13500540066001918,1.0959111836114164,1093.0,1996-01-12
12,2.713361222063754,2.631900865362525,0.3407534720361609,0.11404347322164227,0.22670999881451862,0.13629735729398776,1.1049367619856791,1094.0,1996-01-13
13,2.7197727998397085,2.6378924549626452,0.34590951720160873,0.11902859032641218,0.22688092687519656,0.13765170403611365,1.1141953532457174,1095.0,1996-01-14
14,2.7256623247888836,2.643155278575957,0.35116910579205096,0.12418766439170492,0.22698144140034604,0.13907134842853813,1.1236879130135604,1096.0,1996-01-15
15,2.7310223594076515,2.6476698373642935,0.3565292330770736,0.12952009883601112,0.2270091342410625,0.14055935764021207,1.1334148537527446,1097.0,1996-01-16
16,2.735843210043153,2.6514156223612635,0.3619872330925722,0.13502494901323966,0.22696228407933253,0.14211896726666023,1.1433760398050274,1098.0,1996-01-17
17,2.7401154142538453,2.654372560513085,0.367539995109777,0.14070058077354908,0.22683941433622787,0.1437535913184459,1.153570795307705,1099.0,1996-01-18
18,2.743830617664106,2.656521578824971,0.37318368578956673,0.1465445167000056,0.22663916908956114,0.1454668281424573,1.163997835584207,1100.0,1996-01-19
19,2.7469816792570594,2.657844742534816,0.3789137095326267,0.15255337925514875,0.22636033027747793,0.14726246546073699,1.174655185906554,1101.0,1996-01-20
20,2.7495627427328064,2.658325349708001,0.38472468290976836,0.1587228535443791,0.2260018293653893,0.14914448337717767,1.185540125283299,1102.0,1996-01-21
21,2.7515693541655906,2.657948092217919,0.3906103995425648,0.16504763290659857,0.22556276663596622,0.15111705705748543,1.196649087274187,1103.0,1996-01-22
22,2.752998578052666,2.6566992107426866,0.3965637911808656,0.17152136223904066,0.2250424289418249,0.1531845602038846,1.2079775666132337,1104.0,1996-01-23
23,2.7538490582402604,2.654566576105217,0.4025769162560887,0.17813662829424193,0.22444028796184676,0.15535155895739294,1.2195200664560781,1105.0,1996-01-24
24,2.7541213329741723,2.6515399511475786,0.40864073153489155,0.1848848060982699,0.22375592543662165,0.1576228134287897,1.2312699962804043,1106.0,1996-01-25
25,2.753818946623442,2.6476116631327016,0.4147441380187615,0.1917555373466719,0.2229886006720896,0.1600032621611752,1.2432195174707283,1107.0,1996-01-26
26,2.7529477405669294,2.6427763565760922,0.4208748549451615,0.19873713169168286,0.2221377232534787,0.162498009861229,1.2553593807497685,1108.0,1996-01-27
27,2.751515619011454,2.6370309538552807,0.42701973110188496,0.2058167237899078,0.22120300731197715,0.16511231184135394,1.2676788497995983,1109.0,1996-01-28
28,2.7495325915535145,2.630374753240428,0.4331647753902055,0.212980296968661,0.22018447842154446,0.16785155349474168,1.2801656320130401,1110.0,1996-01-29
29,2.747010790098555,2.6228094953895087,0.43929519760824837,0.2202127165452561,0.21908248106299227,0.17072122997865008,1.2928058267728468,1111.0,1996-01-30
30,2.743964470920537,2.6143394274156,0.4453954745281332,0.22749778959032982,0.21789768493780343,0.173726914330221,1.3055838701146392,1112.0,1996-01-31
