"","Date","Cruise_ID","depth","chl.c1.c2","chl.c3","peridinin","but.fuco","fucoxanthin","hex.fuco","prasinoxanthin","lutein","alloxanthin","zeaxanthin","chl.b","chl.a","date"
"223","20010610","93HG_067","7","0.032","0.0069","0.0101","0.0033","0.0229","0.0209",9.96920996838687e+36,"-9999","0.0055","0.0515","0.0476","",2001-06-10
"224","20010610","93HG_067","16","0.0362","0.0111","0.0111","0.0033","0.0231","0.0232",9.96920996838687e+36,"-9999","0.0053","0.0573","0.052","",2001-06-10
"225","20010610","93HG_067","25","0.0629","0.0301","0.0163","0.0069","0.0382","0.0355",9.96920996838687e+36,"-9999","0.0136","0.0419","0.0613","",2001-06-10
"226","20010610","93HG_067","35","0.1032","0.0804","0.0213","0.0118","0.0772","0.0664",9.96920996838687e+36,"-9999","0.0161","0.0052","0.0326","",2001-06-10
"227","20010610","93HG_067","55","0.0184","0.0143","-9999","0.0036","0.0197","0.0121",9.96920996838687e+36,"-9999","-9999","0.0028","0.0184","",2001-06-10
"228","20010610","93HG_067","75","0.0125","0.0105","-9999","0.0033","0.0159","0.0064",9.96920996838687e+36,"-9999","0.0017","0.0023","0.015","",2001-06-10
"229","20010610","93HG_067","100","-9999","-9999","-9999","-9999","0.0043","-9999",9.96920996838687e+36,"-9999","-9999","0.001","-9999","",2001-06-10
"230","20010710","93HG_068","2","0.0229","0.0045","0.0074","0.0009","0.0133","0.0066",9.96920996838687e+36,"-9999","0.0013","0.011","0.0055","",2001-07-10
"231","20010710","93HG_068","7","0.0403","0.008","0.0167","0.0019","0.0286","0.0135",9.96920996838687e+36,"-9999","0.002","0.0184","0.0067","",2001-07-10
"232","20010710","93HG_068","16","0.0695","0.0171","0.0293","0.0037","0.0485","0.0258",9.96920996838687e+36,"-9999","0.0056","0.0512","0.0126","",2001-07-10
"233","20010710","93HG_068","25","0.2695","0.1562","0.0529","0.0291","0.2096","0.1238",9.96920996838687e+36,"-9999","0.0246","0.0362","0.022","",2001-07-10
"234","20010710","93HG_068","35","0.1147","0.0774","0.0158","0.0172","0.0877","0.0861",9.96920996838687e+36,"-9999","0.014","0.0203","0.0159","",2001-07-10
"235","20010710","93HG_068","55","0.0547","0.0456","0.0069","0.0071","0.0618","0.0338",9.96920996838687e+36,"-9999","0.0049","0.0059","0.0113","",2001-07-10
"236","20010710","93HG_068","75","0.0249","0.0254","0.0024","0.0069","0.0229","0.0214",9.96920996838687e+36,"-9999","-9999","0.003","0.0109","",2001-07-10
"237","20010710","93HG_068","100","0.015","0.0134","-9999","0.0045","0.0118","0.0128",9.96920996838687e+36,"-9999","-9999","0.0014","0.0117","",2001-07-10
