"","date","801","17657","106283","106285","106289","106314","109421","109462","109463","109464","109466","109468","109470","109473","109474","109475","109476","109477","109479","109480","109485","109487","109490","109509","109515","109519","109526","109527","109528","109538","109540","109545","109550","109553","109558","109559","109563","109566","109588","109589","109603","109612","109618","109627","109654","109693","109694","109696","109714","109717","109735","109764","109775","109784","109787","109797","109800","109813","109828","109832","109835","109841","109853","109855","109856","109859","109871","109872","109876","109879","109901","109904","109921","109930","109931","109932","109935","109936","109940","109941","109943","109947","109948","109949","109950","109951","109953","109956","109958","109960","109961","109964","109966","109968","109971","109972","109979","109980","109981","109982","109983","109986","110001","110010","110014","110015","110019","110035","110041","110043","110061","110072","110077","110082","110094","110095","110097","110099","110103","110107","110113","110114","110115","110116","110122","110153","110172","110175","110176","110179","110199","110201","110206","110209","110210","110212","110213","110214","110217","110218","110219","110222","110229","110233","110234","110237","110238","110240","110241","110245","110247","110248","110249","110250","110255","110257","110259","110277","110278","110280","110284","110292","110293","110295","110300","110301","110303","110304","110311","110314","110316","110327","110329","110332","110333","110334","110652","115057","115081","115083","115084","115086","115090","115099","115104","118014","118051","134526","134529","146173","146198","146203","146222","146537","146538","146541","146545","146549","146557","146558","146565","146585","146602","146655","148899","148905","148911","148912","148914","148917","148919","148922","148926","148932","148942","148963","148980","148985","148989","149004","149018","149023","149028","149033","149039","149042","149045","149050","149055","149069","149070","149074","149084","149092","149093","149094","149095","149100","149101","149102","149106","149111","149112","149113","149114","149115","149116","149118","149119","149120","149122","149123","149125","149126","149128","149129","149130","149131","149132","149135","149138","149139","149142","149143","149145","149150","149151","149152","149159","149161","149168","149176","149177","149181","149183","149186","149191","149194","149200","149210","149213","149219","149220","149221","149228","149230","149232","149233","149237","149238","149241","149255","149268","149271","149272","149288","149289","149292","149305","149306","149309","149310","149311","149313","149314","149328","149335","149338","149340","149357","149369","149396","149402","149430","149467","149468","149504","149516","149519","149530","149588","149591","149595","149597","149615","149616","149618","149619","149629","149631","149647","149655","156505","156537","156548","156580","156607","156609","156611","156615","156617","156621","156623","156629","156632","157062","157083","157428","157430","157440","157463","160511","160523","160528","160554","160557","160572","160602","162255","162385","162544","162728","162749","162916","162923","163047","163055","163063","163112","163140","163161","163166","163229","163231","163241","163242","163247","163249","163250","163262","163344","163712","163736","163820","163862","164053","164108","164116","172436","175584","176288","177604","177833","178180","178185","178215","178217","178241","178567","178582","178589","178617","178919","179320","179596","179830","180389","180391","196803","196804","196805","196811","196815","196820","204903","213713","231769","231770","231793","231851","231875","231885","231886","231888","232069","232086","232113","232115","232138","232185","232243","232259","232261","232270","232271","232401","232441","232461","232469","232491","232498","232516","232546","232598","232625","232633","232650","232663","232687","232737","232753","232767","232785","232803","232828","232848","232864","232901","232909","232921","232941","232942","232947","232968","232970","232998","233006","233028","233082","233104","233115","233169","233237","233245","233269","233274","233281","233352","233357","233386","233420","233556","233557","233577","233592","233618","233728","233776","233804","233805","233859","233870","233874","235802","235804","235826","235827","235828","235841","235859","235863","235868","235877","235880","235898","235905","235921","235922","235923","235924","235926","235933","235937","235944","235960","235961","235962","235970","235972","235976","235979","235982","235985","235989","236058","248058","248060","248062","248063","248064","248065","248066","248069","248076","248081","248090","292726","292896","341379","341473","341479","341542","345435","345436","345529","345849","366283","390662","409630","411765","418124","418125","418151","418153","418161","418168","418196","418221","418236","418299","418385","418456","418513","418540","418547","418591","418646","418647","450616","465390","465524","465530","502171","549210","549212","549219","555052","555264","573401","573538","573543","573563","573577","573871","576676","576723","577670","578256","590735","592884","597009","597657","604021","608237","611791","613511","615435","615464","615560","619046","619047","619050","631889","646201","650636","660753","660919","660966","663775","670002","836546","837220","837221","837222","837226","837234","837310","837448","837453","837456","837459","837460","838205","838527","839164","840032","840280","840410","840626","840627","840628","841184","841189","841190","841193","841200","841249","841256","841259","841260","841261","841263","841744","841746","841748","841751","841760","841767","842517","960571","961376","961752","961828","962582","962805","967223","967825","986480"
"1",1995-11-08 07:36:00,0,NA,NA,NA,NA,NA,4.5,0,NA,0,NA,NA,0,0,0,11.761875,1.105625,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,3.5,NA,0,NA,NA,NA,NA,0,3.5,0,NA,0,0,NA,NA,NA,0,0,87,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,13.5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,25.25,0,1.75,NA,NA,0,NA,NA,0,NA,0,10,0,0,0,0,NA,NA,NA,NA,0,10,0,0,NA,NA,NA,NA,NA,0,NA,NA,1.75,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1875,NA,NA,0,NA,0,0,9,NA,0,0,NA,0,4.5,NA,NA,NA,NA,0,NA,19.15,0,0,0,8,NA,NA,NA,NA,0,0,NA,NA,NA,79.87,NA,0,0,NA,15.9625,NA,NA,NA,NA,0,NA,108.433,54.3367857142857,0,0,0,0,7.158,NA,0,0,NA,0,0,0,51.692,NA,72.77,0,0,NA,1.02375,0,2.375,0,0,0,0,0,347.6825,NA,NA,92.3705,NA,0,0,0,0,159.76875,NA,138.45625,175.975,NA,46.10625,0,0,0,0,19.6425,0,0,41.35625,NA,65.75,NA,9,2.375,0.377,NA,0,260.3925,0,0,107.75,38.3,248.95,3.5,NA,55.5,NA,NA,0,NA,5.49125,NA,0,0,NA,18,0,NA,0,145.85,0,NA,NA,NA,0,0,NA,3.5,6.25,0,13.8425,0,NA,NA,NA,470,55.1875,3.5,NA,3.5,0,0,0,3.5,NA,31.75,0,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,3.5,3.5,NA,0,NA,20.39625,5.3,0,NA,NA,NA,NA,340.26725,NA,0,0,NA,NA,5.25,38.3,NA,NA,NA,NA,NA,0,NA,1.06875,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,2.1905,NA,NA,NA,NA,0,NA,0,NA,23.575,0,0,NA,NA,30.5,20.95,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,3.5,NA,0,0,0,NA,0,0,NA,NA,NA,13.5,0,NA,NA,0,0,0,17.5,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,17.235,0,NA,NA,NA,NA,NA,0,NA,NA,15.9625,3.99125,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,10,0,NA,0,NA,20,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,NA,0,978.9475,NA,8,75.75,0,0,NA,NA,0,NA,NA,NA,NA,1.75,1.325,28.125,NA,NA,0,114.14025,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.25,10,0,NA,NA,45.8125,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3.5,NA,NA,NA
"2",1995-12-13 08:11:00,0,NA,NA,NA,NA,NA,50,0,NA,0,NA,NA,0,0,0,44.5,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,20,344,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,47.5,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,160,0,0,NA,NA,NA,NA,NA,7,NA,NA,20,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,29.5,0,22,NA,78,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,315,0,0,0,0,318,0,0,NA,0,0,0,0,25,0,0,0,14,NA,NA,720.5,NA,0,0,0,0,642.5,NA,0,377,NA,85.5,0,0,0,0,179,0,7,225,NA,106,NA,3.5,475.5,0,NA,48.5,515.5,0,0,254,0,102,0,NA,202,NA,NA,125,NA,0,NA,0,0,NA,147,63,NA,0,0,0,NA,NA,NA,52,23,NA,0,3.5,0,10.5,0,NA,NA,NA,61.5,394.5,37.5,NA,0,0,0,42.5,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21,20,NA,0,NA,0,173.5,0,NA,NA,NA,NA,1429,NA,0,10.5,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,31.5,0,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,110.5,144,0,NA,NA,0,NA,NA,22,9,0,NA,NA,NA,NA,NA,36,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,91,0,0,10.5,0,0,0,NA,NA,0,NA,NA,1951.5,NA,7,180,0,NA,0,NA,NA,NA,NA,23.5,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,116,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,68.5,0,NA,190.5,NA,3.5,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,272,50,NA,0,NA,NA,NA,NA,NA,NA,0,NA,139,1245,NA,17.5,NA,0,0,NA,NA,0,NA,NA,NA,NA,50,0,223,NA,NA,0,54.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,220,NA,0,NA,0,NA,NA,346.5,NA,NA,NA,NA,NA,NA,66,27,0,NA,NA,397.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,28,NA,NA,220,NA,NA,NA
"3",1996-01-12 08:35:00,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,151.875,NA,0,51.76925,74.0465,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,27.32,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,6.251,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,2.2085,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,1335.177,NA,NA,NA,NA,NA,0,NA,NA,NA,134.6565,NA,15.508125,52.81275,NA,0,NA,NA,NA,NA,0,NA,0,77.2303571428571,0,0,35.31875,0,0,NA,0,0,NA,1151.24775,0,0,59.14275,0,1242.2325,0,121.44375,NA,0,628.3665,48.5775,0,0,0,0,671.22,10592.94,NA,NA,116.584,NA,0,0,388.6145,447.797,18739.74,NA,333.724,1848.4515,NA,183.04,0,36.456,95.466,0,313.9125,0,0,166.40575,NA,4414.72575,NA,0,184.74525,309.7515,NA,3067.72625,217.573,0,NA,1257.10775,281.87725,0,0,NA,501.44425,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,1302.883,0,0,0,NA,NA,0,0,NA,0,0,0,28.55,0,NA,NA,NA,0,2357.4755,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,1126.56625,84.0465,30.042,NA,NA,NA,NA,1321.617,NA,0,0,NA,NA,0,370.9875,NA,NA,NA,NA,NA,0,NA,228.03875,0,NA,256.8375,0,NA,NA,23.049,NA,0,NA,0,NA,NA,12654.312,NA,NA,NA,NA,0,NA,0,NA,449.7785,109.35,0,NA,NA,0,52.126,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,20.2885,0,NA,NA,NA,0,0,NA,NA,0,0,0,51.6885,0,0,129.318,NA,NA,0,NA,NA,1112.142,NA,0,0,0,NA,6.075,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,45.0445,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.32,NA,NA,0,3.1255,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,406.6595,68.675,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,83.4805,NA,0,NA,5.7655,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,6263.5395,NA,0,NA,0,738.884,NA,NA,0,NA,NA,NA,NA,44.1875,5.2465,0,NA,NA,0,53.3715,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,36.872,NA,0,NA,NA,144.6695,NA,NA,NA,NA,NA,NA,4.557,0,0,NA,NA,34.921,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA
"4",1996-02-13 08:16:00,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,0,93.87495,40.1745,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,85.159933,NA,6.061,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,30.1666,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,38.697296,0,NA,0,0,NA,NA,NA,NA,0,NA,0,11.17375,0,0,216.44159,NA,NA,NA,NA,NA,0,NA,NA,NA,86.4634666666667,NA,0,23.87591,NA,0,NA,NA,NA,NA,0,NA,0,5.34616071428571,0,0,0,0,0,NA,0,0,NA,658.79704,1.67475,0,0,0,59.50516,0,12.5,NA,0,302.80185,0,0,0,0,0,23.885125,8021.63615,NA,NA,15.75,NA,0,40.2255,0,581.82555,4698.47319,NA,40,978.218465,NA,1320.002775,0,0,0,0,159,4.5,0,62.039,NA,1248.443015,NA,291.7255,130.551537331,0,NA,0,226.8034375,0,0,1477.81305,4.4695,406.406,0,NA,56.86709,NA,NA,13.33334,NA,0,NA,0,0,NA,214.34135,167.1666,NA,34.5,0,0,NA,NA,NA,0,0,NA,17.75,1.75,0,0,0,NA,NA,NA,0,2923.27025,0,NA,0,0,0,37.5,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,12.5,NA,27.99225,166.693771,0,NA,NA,NA,NA,2453.18746,NA,0,0,NA,NA,1.75,0,NA,NA,NA,NA,NA,0,NA,50,15.087375,NA,0,0,NA,NA,603.3825,NA,0,NA,0,NA,NA,2368.56865,NA,NA,NA,NA,0,NA,1.75,NA,66.738375,158.5,0,NA,NA,88,420.9154,12.5,NA,NA,0,NA,NA,3.5,7,0,NA,NA,NA,NA,NA,0,NA,12.5,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,17,0,0,5.25,0,0,0,NA,NA,7.1775,NA,NA,0,NA,12.5,0,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,1.67475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0.55825,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,169.2025,140.311821,NA,0,NA,NA,17.2395,NA,NA,NA,NA,NA,NA,0,0,NA,14.25,0,NA,882.621625,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,166.5834,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,342.8334,6374.32075,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,260.75,NA,NA,0,2245.9037,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,45.33329,NA,72.2036,NA,NA,62.545419,NA,NA,NA,NA,NA,NA,24.08334,0,0,NA,NA,25.30259,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1734.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA
"5",1996-03-13 08:44:00,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,0,22.8709225,13.532125,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,8.6175,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,NA,4.309875,0,0,0,1042.2021,NA,NA,NA,NA,NA,0,NA,NA,NA,9.30175,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0,3.41964285714286,0,0,51.3284583333333,0,0,NA,2.3333345,0,NA,68.11125,12.29025,0,42.01265,0,16,0,0,NA,0.534375,15.639155,0,0,0,0,0,0,14496.674,NA,NA,51.46797,NA,0,0,0,2.3333345,2242.89225,NA,0,503.72545,NA,3.35125,0,331.3815,0,0,91.666655,13.4085,0,0,NA,316.4888,NA,11.3333345,32.8381245,31.8375,NA,0,4.6666725,0,0,1057.31725,0,0,0,NA,14.6845845,NA,NA,0,NA,0,NA,0,0,NA,0,50.333345,NA,0,0,0,NA,NA,NA,82.333345,0,NA,14,2.3333345,0,0.534375,0,NA,NA,NA,83.97675,540.6968,0,NA,0,0,0,65.3333345,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,12.924,4.666655,0,NA,NA,0,NA,853,NA,0,0,NA,NA,16,9.055655,NA,NA,NA,NA,NA,0,NA,0,0,NA,149.689155,0,NA,NA,19.15,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,16.75625,34.666655,0,NA,NA,0,2.15325,0,NA,NA,0,NA,NA,0,347.344,2.3333345,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,3.03,0,NA,NA,NA,4.5,0,NA,NA,0,0,0,9.3333345,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,35.12775,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,613.5985,175.6124155,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,16.0358345,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,406,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,9,953.9815,NA,0,NA,0,67.00925,NA,NA,27.3333345,NA,NA,NA,NA,0,0,0,NA,NA,0,29.666655,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2.2341655,NA,NA,11.3333345,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,67.666655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,2.3333345,NA,NA,0,NA,NA,NA
"6",1996-04-16 09:12:00,21.549375,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,0,15.139625,6.06975,NA,NA,12.285,NA,NA,NA,NA,NA,0,0,NA,0,3.9875,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,17.235,3.447,0,0,NA,NA,0.55825,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,6.70425,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0.55825,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,NA,26.817,0,0,0,51.7185,NA,NA,NA,NA,NA,0,NA,NA,NA,34.5796458333333,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0,0.0901785714285714,0,0,86.913375,0,0,NA,6.894,0,NA,34.479,0.335125,0,7.38885,0,0,0,0,NA,15.015,17.2395,0,0,0,0,0,0,949.949,NA,NA,1.1165,NA,0,0,2574.07275,0,392.85925,NA,0,349.16025,NA,0,3.325625,568.80725,0,33.495,13.894,0,0,17.66,NA,988.9838,NA,343.50525,540.95425,81.26,NA,0,29.11725,0,0,538.477875,126.42255,0,0,NA,26.256,NA,NA,0,NA,0,NA,0,0,NA,6.70425,57.66,NA,130.41525,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,5.5825,90.35225,0,NA,0,0,0,51.9925,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6.70425,11.39425,NA,6.894,NA,695.1722,9.39,0,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,6.70425,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8.03425,157.834,0,NA,NA,1.1165,7.45225,12.285,NA,NA,40.2255,NA,NA,0,1011.384,0,NA,NA,NA,NA,NA,0,NA,20,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,2.233,NA,0,0,216.66275,NA,6.70425,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,6.70425,0,0,NA,NA,NA,NA,NA,0,NA,NA,41.18325,29.416,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,1.072125,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,60.33825,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,11.920875,210.348625,NA,0,NA,0,502.904625,NA,NA,0,NA,NA,NA,NA,0,0,19.362,NA,NA,0,2.06675,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,6.894,0,0,NA,NA,17,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA
