"","date","lat","lon","value","unit","yday"
"60",1997-09-15,10.3950004577637,-64.5870895385742,55.9799995478243,"einstein m^-2 day^-1",258
"61",1997-10-15,10.7326002120972,-64.8391799926758,54.3519994704984,"einstein m^-2 day^-1",288
"62",1997-10-15,10.7326002120972,-64.7551498413086,54.6219994833227,"einstein m^-2 day^-1",288
"63",1997-10-15,10.7326002120972,-64.6711196899414,55.3359995172359,"einstein m^-2 day^-1",288
"64",1997-10-15,10.7326002120972,-64.5870895385742,55.307999515906,"einstein m^-2 day^-1",288
"65",1997-10-15,10.6482000350952,-64.8391799926758,54.7399994889274,"einstein m^-2 day^-1",288
"66",1997-10-15,10.6482000350952,-64.7551498413086,55.1179995068815,"einstein m^-2 day^-1",288
"67",1997-10-15,10.6482000350952,-64.6711196899414,55.4139995209407,"einstein m^-2 day^-1",288
"68",1997-10-15,10.6482000350952,-64.5870895385742,54.5879994817078,"einstein m^-2 day^-1",288
"69",1997-10-15,10.5637998580933,-64.8391799926758,54.2139994639438,"einstein m^-2 day^-1",288
"70",1997-10-15,10.5637998580933,-64.7551498413086,54.9359994982369,"einstein m^-2 day^-1",288
"71",1997-10-15,10.5637998580933,-64.6711196899414,55.2719995141961,"einstein m^-2 day^-1",288
"72",1997-10-15,10.5637998580933,-64.5870895385742,54.9959995010868,"einstein m^-2 day^-1",288
"73",1997-10-15,10.4794006347656,-64.8391799926758,54.2019994633738,"einstein m^-2 day^-1",288
"74",1997-10-15,10.4794006347656,-64.7551498413086,54.4699994761031,"einstein m^-2 day^-1",288
"75",1997-10-15,10.4794006347656,-64.6711196899414,54.6299994837027,"einstein m^-2 day^-1",288
"76",1997-10-15,10.4794006347656,-64.5870895385742,54.8799994955771,"einstein m^-2 day^-1",288
"77",1997-10-15,10.3950004577637,-64.8391799926758,53.9679994522594,"einstein m^-2 day^-1",288
"78",1997-10-15,10.3950004577637,-64.7551498413086,54.3499994704034,"einstein m^-2 day^-1",288
"79",1997-10-15,10.3950004577637,-64.6711196899414,54.0339994553942,"einstein m^-2 day^-1",288
"80",1997-10-15,10.3950004577637,-64.5870895385742,53.8559994469397,"einstein m^-2 day^-1",288
"81",1997-10-15,10.7326002120972,-64.8391799926758,51.8319993508048,"einstein m^-2 day^-1",288
"82",1997-10-15,10.7326002120972,-64.7551498413086,52.9659994046669,"einstein m^-2 day^-1",288
"83",1997-10-15,10.7326002120972,-64.6711196899414,53.2819994196761,"einstein m^-2 day^-1",288
"84",1997-10-15,10.7326002120972,-64.5870895385742,53.1099994115066,"einstein m^-2 day^-1",288
"85",1997-10-15,10.6482000350952,-64.8391799926758,53.0459994084667,"einstein m^-2 day^-1",288
"86",1997-10-15,10.6482000350952,-64.7551498413086,54.2779994669836,"einstein m^-2 day^-1",288
"87",1997-10-15,10.6482000350952,-64.6711196899414,54.5899994818028,"einstein m^-2 day^-1",288
"88",1997-10-15,10.6482000350952,-64.5870895385742,54.0339994553942,"einstein m^-2 day^-1",288
"89",1997-10-15,10.5637998580933,-64.8391799926758,54.4679994760081,"einstein m^-2 day^-1",288
"90",1997-10-15,10.5637998580933,-64.7551498413086,54.499999477528,"einstein m^-2 day^-1",288
"91",1997-10-15,10.5637998580933,-64.6711196899414,54.3439994701184,"einstein m^-2 day^-1",288
"92",1997-10-15,10.5637998580933,-64.5870895385742,54.0259994550142,"einstein m^-2 day^-1",288
"93",1997-10-15,10.4794006347656,-64.8391799926758,54.5999994822778,"einstein m^-2 day^-1",288
"94",1997-10-15,10.4794006347656,-64.7551498413086,54.6119994828478,"einstein m^-2 day^-1",288
"95",1997-10-15,10.4794006347656,-64.6711196899414,54.5579994802829,"einstein m^-2 day^-1",288
"96",1997-10-15,10.4794006347656,-64.5870895385742,54.6339994838927,"einstein m^-2 day^-1",288
"97",1997-10-15,10.3950004577637,-64.8391799926758,54.0939994582441,"einstein m^-2 day^-1",288
"98",1997-10-15,10.3950004577637,-64.7551498413086,54.105999458814,"einstein m^-2 day^-1",288
"99",1997-10-15,10.3950004577637,-64.6711196899414,54.4599994756281,"einstein m^-2 day^-1",288
"100",1997-10-15,10.3950004577637,-64.5870895385742,54.0859994578641,"einstein m^-2 day^-1",288
"101",1997-10-15,10.7326002120972,-64.8391799926758,53.1899994153064,"einstein m^-2 day^-1",288
"102",1997-10-15,10.7326002120972,-64.7551498413086,53.0939994107466,"einstein m^-2 day^-1",288
"103",1997-10-15,10.7326002120972,-64.6711196899414,53.0959994108416,"einstein m^-2 day^-1",288
"104",1997-10-15,10.7326002120972,-64.5870895385742,53.0919994106516,"einstein m^-2 day^-1",288
"105",1997-10-15,10.6482000350952,-64.8391799926758,53.1099994115066,"einstein m^-2 day^-1",288
"106",1997-10-15,10.6482000350952,-64.7551498413086,53.0719994097017,"einstein m^-2 day^-1",288
"107",1997-10-15,10.6482000350952,-64.6711196899414,53.0659994094167,"einstein m^-2 day^-1",288
"108",1997-10-15,10.6482000350952,-64.5870895385742,53.1459994132165,"einstein m^-2 day^-1",288
"109",1997-10-15,10.5637998580933,-64.8391799926758,53.0619994092267,"einstein m^-2 day^-1",288
"110",1997-10-15,10.5637998580933,-64.7551498413086,52.951999404002,"einstein m^-2 day^-1",288
"111",1997-10-15,10.5637998580933,-64.6711196899414,53.0739994097967,"einstein m^-2 day^-1",288
"112",1997-10-15,10.5637998580933,-64.5870895385742,53.1239994121715,"einstein m^-2 day^-1",288
"113",1997-10-15,10.4794006347656,-64.8391799926758,53.0139994069468,"einstein m^-2 day^-1",288
"114",1997-10-15,10.4794006347656,-64.7551498413086,52.9899994058069,"einstein m^-2 day^-1",288
"115",1997-10-15,10.4794006347656,-64.6711196899414,53.1279994123615,"einstein m^-2 day^-1",288
"116",1997-10-15,10.4794006347656,-64.5870895385742,53.1279994123615,"einstein m^-2 day^-1",288
"117",1997-10-15,10.3950004577637,-64.8391799926758,53.0239994074218,"einstein m^-2 day^-1",288
"118",1997-10-15,10.3950004577637,-64.7551498413086,53.0639994093217,"einstein m^-2 day^-1",288
"119",1997-10-15,10.3950004577637,-64.6711196899414,52.941999403527,"einstein m^-2 day^-1",288
"120",1997-10-15,10.3950004577637,-64.5870895385742,53.1059994113166,"einstein m^-2 day^-1",288
"121",1997-10-15,10.7326002120972,-64.8391799926758,52.1139993641991,"einstein m^-2 day^-1",288
"122",1997-10-15,10.7326002120972,-64.7551498413086,52.1039993637241,"einstein m^-2 day^-1",288
"123",1997-10-15,10.7326002120972,-64.6711196899414,52.1239993646741,"einstein m^-2 day^-1",288
"124",1997-10-15,10.7326002120972,-64.5870895385742,52.0039993589744,"einstein m^-2 day^-1",288
"125",1997-10-15,10.6482000350952,-64.8391799926758,52.1279993648641,"einstein m^-2 day^-1",288
"126",1997-10-15,10.6482000350952,-64.7551498413086,51.8839993532747,"einstein m^-2 day^-1",288
"127",1997-10-15,10.6482000350952,-64.6711196899414,51.9119993546046,"einstein m^-2 day^-1",288
"128",1997-10-15,10.6482000350952,-64.5870895385742,52.0139993594494,"einstein m^-2 day^-1",288
"129",1997-10-15,10.5637998580933,-64.8391799926758,51.9939993584994,"einstein m^-2 day^-1",288
"130",1997-10-15,10.5637998580933,-64.7551498413086,51.8719993527047,"einstein m^-2 day^-1",288
"131",1997-10-15,10.5637998580933,-64.6711196899414,52.0179993596394,"einstein m^-2 day^-1",288
"132",1997-10-15,10.5637998580933,-64.5870895385742,52.0619993617292,"einstein m^-2 day^-1",288
"133",1997-10-15,10.4794006347656,-64.8391799926758,51.6179993406404,"einstein m^-2 day^-1",288
"134",1997-10-15,10.4794006347656,-64.7551498413086,51.2339993224014,"einstein m^-2 day^-1",288
"135",1997-10-15,10.4794006347656,-64.6711196899414,51.7099993450101,"einstein m^-2 day^-1",288
"136",1997-10-15,10.4794006347656,-64.5870895385742,51.5419993370306,"einstein m^-2 day^-1",288
"137",1997-10-15,10.3950004577637,-64.8391799926758,51.4919993346557,"einstein m^-2 day^-1",288
"138",1997-10-15,10.3950004577637,-64.7551498413086,51.0879993154667,"einstein m^-2 day^-1",288
"139",1997-10-15,10.3950004577637,-64.6711196899414,50.8719993052073,"einstein m^-2 day^-1",288
"140",1997-10-15,10.3950004577637,-64.5870895385742,49.4699992386159,"einstein m^-2 day^-1",288
"141",1997-11-15,10.7326002120972,-64.8391799926758,50.0159992645495,"einstein m^-2 day^-1",319
"142",1997-11-15,10.7326002120972,-64.7551498413086,48.9899992158171,"einstein m^-2 day^-1",319
"143",1997-11-15,10.7326002120972,-64.6711196899414,48.9099992120173,"einstein m^-2 day^-1",319
"144",1997-11-15,10.7326002120972,-64.5870895385742,48.8739992103074,"einstein m^-2 day^-1",319
"145",1997-11-15,10.6482000350952,-64.8391799926758,50.6179992931429,"einstein m^-2 day^-1",319
"146",1997-11-15,10.6482000350952,-64.7551498413086,50.4819992866833,"einstein m^-2 day^-1",319
"147",1997-11-15,10.6482000350952,-64.6711196899414,49.9899992633145,"einstein m^-2 day^-1",319
"148",1997-11-15,10.6482000350952,-64.5870895385742,49.417999236146,"einstein m^-2 day^-1",319
"149",1997-11-15,10.5637998580933,-64.8391799926758,50.8199993027374,"einstein m^-2 day^-1",319
"150",1997-11-15,10.5637998580933,-64.7551498413086,50.7739993005525,"einstein m^-2 day^-1",319
"151",1997-11-15,10.5637998580933,-64.6711196899414,50.7119992976077,"einstein m^-2 day^-1",319
"152",1997-11-15,10.5637998580933,-64.5870895385742,49.9259992602747,"einstein m^-2 day^-1",319
"153",1997-11-15,10.4794006347656,-64.8391799926758,49.8659992574248,"einstein m^-2 day^-1",319
"154",1997-11-15,10.4794006347656,-64.7551498413086,50.4799992865883,"einstein m^-2 day^-1",319
"155",1997-11-15,10.4794006347656,-64.6711196899414,50.8439993038774,"einstein m^-2 day^-1",319
"156",1997-11-15,10.4794006347656,-64.5870895385742,50.6739992958028,"einstein m^-2 day^-1",319
"157",1997-11-15,10.3950004577637,-64.8391799926758,48.4099991882686,"einstein m^-2 day^-1",319
"158",1997-11-15,10.3950004577637,-64.7551498413086,49.4919992396608,"einstein m^-2 day^-1",319
"159",1997-11-15,10.3950004577637,-64.6711196899414,50.4979992874432,"einstein m^-2 day^-1",319
"160",1997-11-15,10.3950004577637,-64.5870895385742,50.9019993066322,"einstein m^-2 day^-1",319
"161",1997-11-15,10.7326002120972,-64.8391799926758,49.1599992238916,"einstein m^-2 day^-1",319
"162",1997-11-15,10.7326002120972,-64.7551498413086,48.9639992145821,"einstein m^-2 day^-1",319
"163",1997-11-15,10.7326002120972,-64.6711196899414,48.1779991772491,"einstein m^-2 day^-1",319
"164",1997-11-15,10.7326002120972,-64.5870895385742,47.9059991643298,"einstein m^-2 day^-1",319
"165",1997-11-15,10.6482000350952,-64.8391799926758,48.4759991914034,"einstein m^-2 day^-1",319
"166",1997-11-15,10.6482000350952,-64.7551498413086,49.2279992271215,"einstein m^-2 day^-1",319
"167",1997-11-15,10.6482000350952,-64.6711196899414,48.9699992148671,"einstein m^-2 day^-1",319
"168",1997-11-15,10.6482000350952,-64.5870895385742,48.8279992081225,"einstein m^-2 day^-1",319
"169",1997-11-15,10.5637998580933,-64.8391799926758,48.2619991812389,"einstein m^-2 day^-1",319
"170",1997-11-15,10.5637998580933,-64.7551498413086,49.2679992290214,"einstein m^-2 day^-1",319
"171",1997-11-15,10.5637998580933,-64.6711196899414,49.405999235576,"einstein m^-2 day^-1",319
"172",1997-11-15,10.5637998580933,-64.5870895385742,48.3419991850387,"einstein m^-2 day^-1",319
"173",1997-11-15,10.4794006347656,-64.8391799926758,48.1119991741143,"einstein m^-2 day^-1",319
"174",1997-11-15,10.4794006347656,-64.7551498413086,49.0959992208518,"einstein m^-2 day^-1",319
"175",1997-11-15,10.4794006347656,-64.6711196899414,49.0839992202818,"einstein m^-2 day^-1",319
"176",1997-11-15,10.4794006347656,-64.5870895385742,47.3999991402961,"einstein m^-2 day^-1",319
"177",1997-11-15,10.3950004577637,-64.8391799926758,49.1539992236067,"einstein m^-2 day^-1",319
"178",1997-11-15,10.3950004577637,-64.7551498413086,48.9199992124923,"einstein m^-2 day^-1",319
"179",1997-11-15,10.3950004577637,-64.6711196899414,49.1059992213268,"einstein m^-2 day^-1",319
"180",1997-11-15,10.3950004577637,-64.5870895385742,47.8919991636649,"einstein m^-2 day^-1",319
"181",1997-11-15,10.7326002120972,-64.8391799926758,48.3259991842788,"einstein m^-2 day^-1",319
"182",1997-11-15,10.7326002120972,-64.7551498413086,48.3899991873186,"einstein m^-2 day^-1",319
"183",1997-11-15,10.7326002120972,-64.6711196899414,48.3519991855137,"einstein m^-2 day^-1",319
"184",1997-11-15,10.7326002120972,-64.5870895385742,48.3219991840888,"einstein m^-2 day^-1",319
"185",1997-11-15,10.6482000350952,-64.8391799926758,48.4839991917834,"einstein m^-2 day^-1",319
"186",1997-11-15,10.6482000350952,-64.7551498413086,48.3799991868436,"einstein m^-2 day^-1",319
"187",1997-11-15,10.6482000350952,-64.6711196899414,48.247999180574,"einstein m^-2 day^-1",319
"188",1997-11-15,10.6482000350952,-64.5870895385742,48.3599991858937,"einstein m^-2 day^-1",319
"189",1997-11-15,10.5637998580933,-64.8391799926758,48.5499991949182,"einstein m^-2 day^-1",319
"190",1997-11-15,10.5637998580933,-64.7551498413086,48.5279991938733,"einstein m^-2 day^-1",319
"191",1997-11-15,10.5637998580933,-64.6711196899414,48.4459991899785,"einstein m^-2 day^-1",319
"192",1997-11-15,10.5637998580933,-64.5870895385742,48.3719991864637,"einstein m^-2 day^-1",319
"193",1997-11-15,10.4794006347656,-64.8391799926758,48.4919991921633,"einstein m^-2 day^-1",319
"194",1997-11-15,10.4794006347656,-64.7551498413086,48.4539991903584,"einstein m^-2 day^-1",319
"195",1997-11-15,10.4794006347656,-64.6711196899414,48.4699991911184,"einstein m^-2 day^-1",319
"196",1997-11-15,10.4794006347656,-64.5870895385742,48.0639991718344,"einstein m^-2 day^-1",319
"197",1997-11-15,10.3950004577637,-64.8391799926758,48.5799991963431,"einstein m^-2 day^-1",319
"198",1997-11-15,10.3950004577637,-64.7551498413086,48.4819991916884,"einstein m^-2 day^-1",319
"199",1997-11-15,10.3950004577637,-64.6711196899414,48.4539991903584,"einstein m^-2 day^-1",319
"200",1997-11-15,10.3950004577637,-64.5870895385742,47.3239991366863,"einstein m^-2 day^-1",319
"201",1997-11-15,10.7326002120972,-64.8391799926758,47.5539991476107,"einstein m^-2 day^-1",319
"202",1997-11-15,10.7326002120972,-64.7551498413086,47.5379991468508,"einstein m^-2 day^-1",319
"203",1997-11-15,10.7326002120972,-64.6711196899414,47.5359991467558,"einstein m^-2 day^-1",319
"204",1997-11-15,10.7326002120972,-64.5870895385742,47.5499991474207,"einstein m^-2 day^-1",319
"205",1997-11-15,10.6482000350952,-64.8391799926758,47.2319991323166,"einstein m^-2 day^-1",319
"206",1997-11-15,10.6482000350952,-64.7551498413086,47.2559991334565,"einstein m^-2 day^-1",319
"207",1997-11-15,10.6482000350952,-64.6711196899414,47.4879991444759,"einstein m^-2 day^-1",319
"208",1997-11-15,10.6482000350952,-64.5870895385742,47.5959991496056,"einstein m^-2 day^-1",319
"209",1997-11-15,10.5637998580933,-64.8391799926758,46.293999087764,"einstein m^-2 day^-1",319
"210",1997-11-15,10.5637998580933,-64.7551498413086,46.3779990917537,"einstein m^-2 day^-1",319
"211",1997-11-15,10.5637998580933,-64.6711196899414,47.6299991512205,"einstein m^-2 day^-1",319
"212",1997-11-15,10.5637998580933,-64.5870895385742,47.6379991516005,"einstein m^-2 day^-1",319
"213",1997-11-15,10.4794006347656,-64.8391799926758,47.2199991317466,"einstein m^-2 day^-1",319
"214",1997-11-15,10.4794006347656,-64.7551498413086,47.3539991381112,"einstein m^-2 day^-1",319
"215",1997-11-15,10.4794006347656,-64.6711196899414,47.7779991582502,"einstein m^-2 day^-1",319
"216",1997-11-15,10.4794006347656,-64.5870895385742,47.6819991536904,"einstein m^-2 day^-1",319
"217",1997-11-15,10.3950004577637,-64.8391799926758,47.7799991583452,"einstein m^-2 day^-1",319
"218",1997-11-15,10.3950004577637,-64.7551498413086,47.6379991516005,"einstein m^-2 day^-1",319
"219",1997-11-15,10.3950004577637,-64.6711196899414,47.7439991566353,"einstein m^-2 day^-1",319
"220",1997-11-15,10.3950004577637,-64.5870895385742,47.7699991578702,"einstein m^-2 day^-1",319
"221",1997-12-15,10.7326002120972,-64.8391799926758,46.8839991157874,"einstein m^-2 day^-1",349
"222",1997-12-15,10.7326002120972,-64.7551498413086,46.8879991159774,"einstein m^-2 day^-1",349
"223",1997-12-15,10.7326002120972,-64.6711196899414,46.8639991148375,"einstein m^-2 day^-1",349
"224",1997-12-15,10.7326002120972,-64.5870895385742,46.8639991148375,"einstein m^-2 day^-1",349
"225",1997-12-15,10.6482000350952,-64.8391799926758,46.9679991197772,"einstein m^-2 day^-1",349
"226",1997-12-15,10.6482000350952,-64.7551498413086,46.9679991197772,"einstein m^-2 day^-1",349
"227",1997-12-15,10.6482000350952,-64.6711196899414,46.9239991176873,"einstein m^-2 day^-1",349
"228",1997-12-15,10.6482000350952,-64.5870895385742,46.8899991160724,"einstein m^-2 day^-1",349
"229",1997-12-15,10.5637998580933,-64.8391799926758,47.0099991217721,"einstein m^-2 day^-1",349
"230",1997-12-15,10.5637998580933,-64.7551498413086,47.0379991231021,"einstein m^-2 day^-1",349
"231",1997-12-15,10.5637998580933,-64.6711196899414,47.0059991215821,"einstein m^-2 day^-1",349
"232",1997-12-15,10.5637998580933,-64.5870895385742,46.9479991188273,"einstein m^-2 day^-1",349
"233",1997-12-15,10.4794006347656,-64.8391799926758,47.065999124432,"einstein m^-2 day^-1",349
"234",1997-12-15,10.4794006347656,-64.7551498413086,47.0859991253819,"einstein m^-2 day^-1",349
"235",1997-12-15,10.4794006347656,-64.6711196899414,47.0959991258569,"einstein m^-2 day^-1",349
"236",1997-12-15,10.4794006347656,-64.5870895385742,47.073999124812,"einstein m^-2 day^-1",349
"237",1997-12-15,10.3950004577637,-64.8391799926758,47.0819991251919,"einstein m^-2 day^-1",349
"238",1997-12-15,10.3950004577637,-64.7551498413086,47.041999123292,"einstein m^-2 day^-1",349
"239",1997-12-15,10.3950004577637,-64.6711196899414,47.1219991270918,"einstein m^-2 day^-1",349
"240",1997-12-15,10.3950004577637,-64.5870895385742,47.1119991266169,"einstein m^-2 day^-1",349
"241",1997-12-15,10.7326002120972,-64.8391799926758,46.3919990924187,"einstein m^-2 day^-1",349
"242",1997-12-15,10.7326002120972,-64.7551498413086,46.4119990933686,"einstein m^-2 day^-1",349
"243",1997-12-15,10.7326002120972,-64.6711196899414,46.4119990933686,"einstein m^-2 day^-1",349
"244",1997-12-15,10.7326002120972,-64.5870895385742,46.3819990919437,"einstein m^-2 day^-1",349
"245",1997-12-15,10.6482000350952,-64.8391799926758,46.4719990962185,"einstein m^-2 day^-1",349
"246",1997-12-15,10.6482000350952,-64.7551498413086,46.4859990968835,"einstein m^-2 day^-1",349
"247",1997-12-15,10.6482000350952,-64.6711196899414,46.4679990960285,"einstein m^-2 day^-1",349
"248",1997-12-15,10.6482000350952,-64.5870895385742,46.4399990946986,"einstein m^-2 day^-1",349
"249",1997-12-15,10.5637998580933,-64.8391799926758,46.4999990975484,"einstein m^-2 day^-1",349
"250",1997-12-15,10.5637998580933,-64.7551498413086,46.5159990983084,"einstein m^-2 day^-1",349
"251",1997-12-15,10.5637998580933,-64.6711196899414,46.5139990982134,"einstein m^-2 day^-1",349
"252",1997-12-15,10.5637998580933,-64.5870895385742,46.4959990973584,"einstein m^-2 day^-1",349
"253",1997-12-15,10.4794006347656,-64.8391799926758,46.5459990997333,"einstein m^-2 day^-1",349
"254",1997-12-15,10.4794006347656,-64.7551498413086,46.5379990993533,"einstein m^-2 day^-1",349
"255",1997-12-15,10.4794006347656,-64.6711196899414,46.5559991002083,"einstein m^-2 day^-1",349
"256",1997-12-15,10.4794006347656,-64.5870895385742,46.5779991012532,"einstein m^-2 day^-1",349
"257",1997-12-15,10.3950004577637,-64.8391799926758,46.6399991041981,"einstein m^-2 day^-1",349
"258",1997-12-15,10.3950004577637,-64.7551498413086,46.5759991011582,"einstein m^-2 day^-1",349
"259",1997-12-15,10.3950004577637,-64.6711196899414,46.5999991022982,"einstein m^-2 day^-1",349
"260",1997-12-15,10.3950004577637,-64.5870895385742,46.647999104578,"einstein m^-2 day^-1",349
"261",1997-12-15,10.7326002120972,-64.8391799926758,46.3819990919437,"einstein m^-2 day^-1",349
"262",1997-12-15,10.7326002120972,-64.7551498413086,46.3919990924187,"einstein m^-2 day^-1",349
"263",1997-12-15,10.7326002120972,-64.6711196899414,46.3939990925137,"einstein m^-2 day^-1",349
"264",1997-12-15,10.7326002120972,-64.5870895385742,46.3619990909938,"einstein m^-2 day^-1",349
"265",1997-12-15,10.6482000350952,-64.8391799926758,46.4559990954585,"einstein m^-2 day^-1",349
"266",1997-12-15,10.6482000350952,-64.7551498413086,46.4739990963135,"einstein m^-2 day^-1",349
"267",1997-12-15,10.6482000350952,-64.6711196899414,46.4559990954585,"einstein m^-2 day^-1",349
"268",1997-12-15,10.6482000350952,-64.5870895385742,46.4359990945086,"einstein m^-2 day^-1",349
"269",1997-12-15,10.5637998580933,-64.8391799926758,46.4839990967885,"einstein m^-2 day^-1",349
"270",1997-12-15,10.5637998580933,-64.7551498413086,46.5079990979284,"einstein m^-2 day^-1",349
"271",1997-12-15,10.5637998580933,-64.6711196899414,46.5159990983084,"einstein m^-2 day^-1",349
"272",1997-12-15,10.5637998580933,-64.5870895385742,46.5079990979284,"einstein m^-2 day^-1",349
"273",1997-12-15,10.4794006347656,-64.8391799926758,46.5319990990683,"einstein m^-2 day^-1",349
"274",1997-12-15,10.4794006347656,-64.7551498413086,46.5299990989733,"einstein m^-2 day^-1",349
