"year","month","day","lon","lat","value","unit","var"
2002,8,19,-64.3880996704102,10.5571660995483,0.579554438591003,"mg m^-3","chlor_a"
2002,8,19,-64.9788970947266,10.5137214660645,0.187251061201096,"mg m^-3","chlor_a"
2002,8,19,-64.9366989135742,10.5137214660645,0.187676265835762,"mg m^-3","chlor_a"
2002,8,19,-64.8945007324219,10.5137214660645,0.188210666179657,"mg m^-3","chlor_a"
2002,8,19,-64.8523025512695,10.5137214660645,0.190802246332169,"mg m^-3","chlor_a"
2002,8,19,-64.8100967407227,10.5137214660645,0.193150356411934,"mg m^-3","chlor_a"
2002,8,19,-64.7678985595703,10.5137214660645,0.191169738769531,"mg m^-3","chlor_a"
2002,8,19,-64.725700378418,10.5137214660645,0.191048249602318,"mg m^-3","chlor_a"
2002,8,19,-64.6835021972656,10.5137214660645,0.193333461880684,"mg m^-3","chlor_a"
2002,8,19,-64.6412963867188,10.5137214660645,0.199482128024101,"mg m^-3","chlor_a"
2002,8,19,-64.5990982055664,10.5137214660645,0.238251224160194,"mg m^-3","chlor_a"
2002,8,19,-64.5569000244141,10.5137214660645,0.305584222078323,"mg m^-3","chlor_a"
2002,8,19,-64.5146942138672,10.5137214660645,0.353268891572952,"mg m^-3","chlor_a"
2002,8,19,-64.4724960327148,10.5137214660645,0.376327782869339,"mg m^-3","chlor_a"
2002,8,19,-64.4302978515625,10.5137214660645,0.446992427110672,"mg m^-3","chlor_a"
2002,8,19,-64.3880996704102,10.5137214660645,0.555297493934631,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.8612785339355,0.166881591081619,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.8612785339355,0.158867552876472,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.8612785339355,0.156673550605774,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.8612785339355,0.156743824481964,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.8612785339355,0.157917663455009,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.8612785339355,0.163527369499207,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.8612785339355,0.177375927567482,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.8612785339355,0.183882802724838,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.8612785339355,0.194481715559959,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.8612785339355,0.214550465345383,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.8612785339355,0.244990572333336,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.8612785339355,0.288629651069641,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.8612785339355,0.349522829055786,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.8612785339355,0.500506937503815,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.8612785339355,0.504793405532837,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.8178339004517,0.164971485733986,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.8178339004517,0.159006282687187,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.8178339004517,0.158357933163643,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.8178339004517,0.15996016561985,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.8178339004517,0.15661333501339,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.8178339004517,0.160953998565674,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.8178339004517,0.165803581476212,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.8178339004517,0.177813097834587,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.8178339004517,0.191682770848274,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.8178339004517,0.201515063643456,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.8178339004517,0.233825758099556,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.8178339004517,0.279674887657166,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.8178339004517,0.32769513130188,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.8178339004517,0.481815308332443,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.8178339004517,0.438520669937134,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.7743892669678,0.16322024166584,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.7743892669678,0.16048763692379,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.7743892669678,0.163538247346878,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.7743892669678,0.16447788476944,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.7743892669678,0.160970196127892,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.7743892669678,0.163208931684494,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.7743892669678,0.168776780366898,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.7743892669678,0.1795764118433,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.7743892669678,0.186741024255753,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.7743892669678,0.201122984290123,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.7743892669678,0.224808841943741,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.7743892669678,0.262366592884064,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.7743892669678,0.298290580511093,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.7743892669678,0.392991423606873,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.7743892669678,0.544983923435211,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.7309446334839,0.162396550178528,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.7309446334839,0.162710338830948,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.7309446334839,0.166404068470001,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.7309446334839,0.166321992874146,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.7309446334839,0.164335429668427,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.7309446334839,0.167875900864601,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.7309446334839,0.176129281520844,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.7309446334839,0.186288371682167,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.7309446334839,0.200348973274231,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.7309446334839,0.214111194014549,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.7309446334839,0.227543532848358,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.7309446334839,0.25042200088501,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.7309446334839,0.281211107969284,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.7309446334839,0.326502442359924,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.7309446334839,0.47464719414711,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.6875,0.163557752966881,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.6875,0.160259112715721,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.6875,0.158701911568642,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.6875,0.156083509325981,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.6875,0.159932523965836,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.6875,0.159716069698334,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.6875,0.168268337845802,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.6875,0.188285648822784,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.6875,0.207530453801155,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.6875,0.229049697518349,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.6875,0.252656400203705,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.6875,0.272493690252304,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.6875,0.299136251211166,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.6875,0.318134754896164,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.6875,0.386571377515793,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.6440553665161,0.163522809743881,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.6440553665161,0.158772021532059,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.6440553665161,0.156387031078339,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.6440553665161,0.156039208173752,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.6440553665161,0.159591540694237,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.6440553665161,0.164061293005943,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.6440553665161,0.169504106044769,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.6440553665161,0.180610403418541,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.6440553665161,0.203125089406967,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.6440553665161,0.232615575194359,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.6440553665161,0.256330132484436,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.6440553665161,0.275780916213989,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.6440553665161,0.304909080266953,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.6440553665161,0.353631168603897,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.6440553665161,0.375272959470749,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.6006107330322,0.163196057081223,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.6006107330322,0.159682080149651,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.6006107330322,0.15997701883316,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.6006107330322,0.160156443715096,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.6006107330322,0.160864979028702,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.6006107330322,0.166785851120949,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.6006107330322,0.171363428235054,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.6006107330322,0.179627627134323,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.6006107330322,0.195953607559204,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.6006107330322,0.218244925141335,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.6006107330322,0.241923242807388,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.6006107330322,0.260084986686707,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.6006107330322,0.285758256912231,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.6006107330322,0.320691555738449,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.6006107330322,0.348136305809021,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.5571660995483,0.158938720822334,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.5571660995483,0.158610299229622,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.5571660995483,0.157615810632706,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.5571660995483,0.159803301095963,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.5571660995483,0.164705872535706,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.5571660995483,0.171177446842194,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.5571660995483,0.179446816444397,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.5571660995483,0.190275028347969,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.5571660995483,0.200091034173965,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.5571660995483,0.211621582508087,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.5571660995483,0.216932564973831,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.5571660995483,0.239483460783958,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.5571660995483,0.259822398424149,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.5571660995483,0.293737024068832,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.5571660995483,0.40078592300415,"mg m^-3","chlor_a"
2002,9,16,-64.9788970947266,10.5137214660645,0.16202737390995,"mg m^-3","chlor_a"
2002,9,16,-64.9366989135742,10.5137214660645,0.162076458334923,"mg m^-3","chlor_a"
2002,9,16,-64.8945007324219,10.5137214660645,0.159900039434433,"mg m^-3","chlor_a"
2002,9,16,-64.8523025512695,10.5137214660645,0.157115519046783,"mg m^-3","chlor_a"
2002,9,16,-64.8100967407227,10.5137214660645,0.163991376757622,"mg m^-3","chlor_a"
2002,9,16,-64.7678985595703,10.5137214660645,0.174053385853767,"mg m^-3","chlor_a"
2002,9,16,-64.725700378418,10.5137214660645,0.182735413312912,"mg m^-3","chlor_a"
2002,9,16,-64.6835021972656,10.5137214660645,0.192101985216141,"mg m^-3","chlor_a"
2002,9,16,-64.6412963867188,10.5137214660645,0.200561478734016,"mg m^-3","chlor_a"
2002,9,16,-64.5990982055664,10.5137214660645,0.210526123642921,"mg m^-3","chlor_a"
2002,9,16,-64.5569000244141,10.5137214660645,0.224411740899086,"mg m^-3","chlor_a"
2002,9,16,-64.5146942138672,10.5137214660645,0.242810472846031,"mg m^-3","chlor_a"
2002,9,16,-64.4724960327148,10.5137214660645,0.256683140993118,"mg m^-3","chlor_a"
2002,9,16,-64.4302978515625,10.5137214660645,0.294890493154526,"mg m^-3","chlor_a"
2002,9,16,-64.3880996704102,10.5137214660645,0.375848829746246,"mg m^-3","chlor_a"
2002,10,16,-64.9788970947266,10.8612785339355,0.162165850400925,"mg m^-3","chlor_a"
2002,10,16,-64.9366989135742,10.8612785339355,0.165367513895035,"mg m^-3","chlor_a"
2002,10,16,-64.8945007324219,10.8612785339355,0.178494989871979,"mg m^-3","chlor_a"
2002,10,16,-64.8523025512695,10.8612785339355,0.195137605071068,"mg m^-3","chlor_a"
2002,10,16,-64.8100967407227,10.8612785339355,0.208854675292969,"mg m^-3","chlor_a"
2002,10,16,-64.7678985595703,10.8612785339355,0.217633530497551,"mg m^-3","chlor_a"
2002,10,16,-64.725700378418,10.8612785339355,0.242406263947487,"mg m^-3","chlor_a"
2002,10,16,-64.6835021972656,10.8612785339355,0.283125132322311,"mg m^-3","chlor_a"
2002,10,16,-64.6412963867188,10.8612785339355,0.292229145765305,"mg m^-3","chlor_a"
2002,10,16,-64.5990982055664,10.8612785339355,0.304651349782944,"mg m^-3","chlor_a"
2002,10,16,-64.5569000244141,10.8612785339355,0.332636773586273,"mg m^-3","chlor_a"
2002,10,16,-64.5146942138672,10.8612785339355,0.400628805160522,"mg m^-3","chlor_a"
2002,10,16,-64.4724960327148,10.8612785339355,0.543719828128815,"mg m^-3","chlor_a"
2002,10,16,-64.4302978515625,10.8612785339355,0.635996639728546,"mg m^-3","chlor_a"
2002,10,16,-64.3880996704102,10.8612785339355,0.64215224981308,"mg m^-3","chlor_a"
2002,10,16,-64.9788970947266,10.8178339004517,0.166012361645699,"mg m^-3","chlor_a"
2002,10,16,-64.9366989135742,10.8178339004517,0.169342517852783,"mg m^-3","chlor_a"
2002,10,16,-64.8945007324219,10.8178339004517,0.172871634364128,"mg m^-3","chlor_a"
2002,10,16,-64.8523025512695,10.8178339004517,0.181068792939186,"mg m^-3","chlor_a"
2002,10,16,-64.8100967407227,10.8178339004517,0.191150665283203,"mg m^-3","chlor_a"
2002,10,16,-64.7678985595703,10.8178339004517,0.214205056428909,"mg m^-3","chlor_a"
2002,10,16,-64.725700378418,10.8178339004517,0.246239736676216,"mg m^-3","chlor_a"
2002,10,16,-64.6835021972656,10.8178339004517,0.298682689666748,"mg m^-3","chlor_a"
2002,10,16,-64.6412963867188,10.8178339004517,0.350117594003677,"mg m^-3","chlor_a"
2002,10,16,-64.5990982055664,10.8178339004517,0.337878257036209,"mg m^-3","chlor_a"
2002,10,16,-64.5569000244141,10.8178339004517,0.350585043430328,"mg m^-3","chlor_a"
2002,10,16,-64.5146942138672,10.8178339004517,0.352771282196045,"mg m^-3","chlor_a"
2002,10,16,-64.4724960327148,10.8178339004517,0.472731530666351,"mg m^-3","chlor_a"
2002,10,16,-64.4302978515625,10.8178339004517,0.62735503911972,"mg m^-3","chlor_a"
