date,min,max,mean,std,median
1997-09-04T00:00:00,0.144357860088,0.229711294174,0.17621088028,0.0424200072885,0.175863206387
1997-10-01T00:00:00,0.139582872391,0.242264539003,0.178295195103,0.0597494803369,0.172267243266
1997-11-01T00:00:00,0.266894072294,0.710912585258,0.395053476095,0.106513254344,0.356587052345
1997-12-01T00:00:00,0.261162638664,1.0160677433,0.439749538898,0.16024762392,0.357325851917
1998-01-01T00:00:00,0.274372845888,1.49625575542,0.606742203236,0.238814547658,0.436056256294
1998-02-01T00:00:00,0.270336300135,0.684142231941,0.401419788599,0.100768320262,0.382069051266
1998-03-01T00:00:00,0.738354682922,2.35735845566,1.36371135712,0.136897712946,1.30557727814
1998-04-01T00:00:00,0.270657241344,0.645205318928,0.396223068237,0.094503685832,0.365872263908
1998-05-01T00:00:00,0.153051912785,0.395269542933,0.215755179524,0.0885211825371,0.19921630621
1998-06-01T00:00:00,0.192791074514,0.601927816868,0.310016691685,0.138411194086,0.262535214424
1998-07-01T00:00:00,0.246895864606,0.491108894348,0.320142239332,0.0611021742225,0.31068277359
1998-08-01T00:00:00,0.170455276966,0.285145163536,0.209209442139,0.0502005517483,0.201944902539
1998-09-01T00:00:00,0.14535163343,0.249543040991,0.174210369587,0.0465934798121,0.17079782486
1998-10-01T00:00:00,0.12122451514,0.244690835476,0.161926805973,0.0664501711726,0.15645506978
1998-11-01T00:00:00,0.146951034665,0.432743310928,0.239929735661,0.0979628190398,0.243679508567
1998-12-01T00:00:00,0.152638569474,0.413789361715,0.257520735264,0.111162669957,0.249105870724
1999-01-01T00:00:00,0.38703918457,1.22853636742,0.633281767368,0.129191279411,0.552082657814
1999-02-01T00:00:00,0.455219805241,2.55467319489,0.98085218668,0.155207723379,0.85392332077
1999-03-01T00:00:00,0.238115996122,0.995641052723,0.409071713686,0.140191614628,0.359693944454
1999-04-01T00:00:00,0.262966513634,1.16802513599,0.419383078814,0.143601164222,0.362783044577
1999-05-01T00:00:00,0.263693422079,0.749966919422,0.368479311466,0.101560994983,0.331465184689
1999-06-01T00:00:00,0.287015497684,1.07239222527,0.434945225716,0.114234760404,0.401631057262
1999-07-01T00:00:00,0.223117128015,0.457984745502,0.296965092421,0.0836899355054,0.276273041964
1999-08-01T00:00:00,0.181988835335,0.531749486923,0.26644179225,0.118252001703,0.239006951451
1999-09-01T00:00:00,0.133988216519,0.237271353602,0.168639063835,0.0522500276566,0.164708554745
1999-10-01T00:00:00,0.124005049467,0.247171103954,0.173459216952,0.0663672834635,0.172065779567
1999-11-01T00:00:00,0.0997872948647,0.26071497798,0.155967399478,0.0991808697581,0.142298102379
1999-12-01T00:00:00,0.19597274065,0.43759098649,0.262163311243,0.0748354047537,0.248565256596
2000-01-01T00:00:00,0.37238702178,1.77573668957,0.716338813305,0.150280967355,0.649449586868
2000-02-01T00:00:00,0.583177983761,1.51977694035,0.893495023251,0.107107751071,0.822767496109
2000-03-01T00:00:00,0.40134203434,2.70373368263,1.15527403355,0.224737375975,0.989366531372
2000-04-01T00:00:00,0.273668080568,1.8380573988,0.788291394711,0.202055588365,0.713060498238
2000-05-01T00:00:00,0.287650316954,1.19785237312,0.534297645092,0.169981449842,0.438532054424
2000-06-01T00:00:00,0.314954102039,2.08627724648,0.970467031002,0.231400221586,0.814575076103
2000-07-01T00:00:00,0.318289726973,1.57346451283,0.650933206081,0.208018064499,0.492461323738
2000-08-01T00:00:00,0.152359783649,0.299502819777,0.198244974017,0.0631723552942,0.190007507801
2000-09-01T00:00:00,0.154920145869,0.280983120203,0.189378470182,0.047721568495,0.185936629772
2000-10-01T00:00:00,0.150964409113,0.238404661417,0.173791587353,0.0442014709115,0.170393109322
2000-11-01T00:00:00,0.148003786802,0.314005672932,0.201621249318,0.0828830227256,0.19196306169
2000-12-01T00:00:00,0.305058389902,1.0805131197,0.565080165863,0.147317782044,0.512548685074
2001-01-01T00:00:00,0.409010529518,1.80556094646,0.888516247272,0.181335270405,0.81187069416
2001-02-01T00:00:00,0.821128070354,2.70396018028,1.62174713612,0.109992787242,1.59580397606
2001-03-01T00:00:00,0.744902849197,3.04862093925,1.42019724846,0.151146233082,1.34003567696
2001-04-01T00:00:00,0.271257549524,1.23614704609,0.574199438095,0.16039121151,0.504230260849
2001-05-01T00:00:00,0.174029573798,0.935262620449,0.433388262987,0.166321530938,0.417511999607
2001-06-01T00:00:00,0.416650682688,1.17457890511,0.595043838024,0.0960334092379,0.557404577732
2001-07-01T00:00:00,0.258451581001,0.674680709839,0.345229834318,0.0895972251892,0.309552192688
2001-08-01T00:00:00,0.1594376266,0.288225591183,0.192865163088,0.0393949970603,0.191176950932
2001-09-01T00:00:00,0.1908236444,0.430288374424,0.243666946888,0.0733664631844,0.225600421429
2001-10-01T00:00:00,0.139377087355,0.271664470434,0.166135013103,0.0514874011278,0.160440117121
2001-11-01T00:00:00,0.111172199249,0.218459352851,0.138241812587,0.0565986856818,0.132317394018
2001-12-01T00:00:00,0.197922423482,0.479325801134,0.308789402246,0.0836398154497,0.300174564123
2002-01-01T00:00:00,0.259730905294,1.76673591137,0.772249162197,0.223195329309,0.674936532974
2002-02-01T00:00:00,0.507873296738,3.08907842636,1.11526429653,0.169533401728,0.965034604073
2002-03-01T00:00:00,0.598097681999,2.55858182907,1.10329675674,0.138302192092,1.00639677048
2002-04-01T00:00:00,0.148731335998,0.511135816574,0.294050782919,0.127933159471,0.291675984859
2002-05-01T00:00:00,0.468073934317,1.4887213707,0.707840323448,0.104495644569,0.668383002281
