"","PAR","month","yday"
"159",51.5199993359856,"05",134
"160",52.2999993730336,"05",134
"161",53.721999440575,"06",165
"162",53.8359994459897,"06",165
"163",53.7579994422849,"06",165
"164",53.8419994462747,"06",165
"165",53.5099994305056,"06",165
"166",53.4119994258508,"06",165
"167",54.1679994617589,"06",165
"168",54.0799994575791,"06",165
"169",53.6019994348753,"06",165
"170",53.9619994519744,"06",165
"171",54.3179994688835,"06",165
"172",54.3439994701184,"06",165
"173",54.4799994765781,"06",165
"174",54.2819994671736,"06",165
"175",53.8159994450398,"06",165
"176",54.0419994557742,"06",165
"177",54.507999477908,"06",165
"178",53.5699994333554,"06",165
"179",53.7079994399101,"06",165
"180",53.4499994276557,"06",165
"181",54.4859994768631,"07",195
"182",54.4099994732533,"07",195
"183",53.725999440765,"07",195
"184",52.925999402767,"07",195
"185",55.7699995378498,"07",195
"186",54.0239994549192,"07",195
"187",53.5559994326904,"07",195
"188",53.0919994106516,"07",195
"189",54.4219994738232,"07",195
"190",53.7519994419999,"07",195
"191",53.709999440005,"07",195
"192",53.6119994353503,"07",195
"193",53.6879994389601,"07",195
"194",53.351999423001,"07",195
"195",53.4559994279407,"07",195
"196",53.5739994335454,"07",195
"197",53.5819994339254,"07",195
"198",53.339999422431,"07",195
"199",53.2779994194862,"07",195
"200",52.4219993788283,"07",195
"201",56.6419995792676,"08",226
"202",56.9499995938968,"08",226
"203",57.0199995972216,"08",226
"204",56.9259995927569,"08",226
"205",56.9559995941818,"08",226
"206",56.9819995954167,"08",226
"207",56.9239995926619,"08",226
"208",56.7879995862022,"08",226
"209",57.0739995997865,"08",226
"210",57.0839996002614,"08",226
"211",57.0259995975066,"08",226
"212",56.9459995937068,"08",226
"213",56.1479995558038,"08",226
"214",56.4479995700531,"08",226
"215",56.8939995912369,"08",226
"216",56.9119995920919,"08",226
"217",56.093999553239,"08",226
"218",55.4399995221756,"08",226
"219",55.7859995386098,"08",226
"220",56.0499995511491,"08",226
"221",55.6279995311052,"09",257
"222",55.4439995223656,"09",257
"223",55.9299995454494,"09",257
"224",56.3719995664433,"09",257
"225",55.8719995426945,"09",257
"226",55.1939995104913,"09",257
"227",55.4959995248355,"09",257
"228",55.6099995302502,"09",257
"229",56.0259995500091,"09",257
"230",55.67399953329,"09",257
"231",55.1699995093513,"09",257
"232",55.0099995017517,"09",257
"233",55.3759995191358,"09",257
"234",55.1899995103013,"09",257
"235",55.0759995048866,"09",257
"236",54.8019994918723,"09",257
"237",55.1799995098263,"09",257
"238",54.497999477433,"09",257
"239",54.8719994951971,"09",257
"240",54.6859994863626,"09",257
"241",51.9759993576445,"10",287
"242",52.0879993629642,"10",287
"243",51.77399934805,"10",287
"244",50.8559993044473,"10",287
"245",51.0699993146118,"10",287
"246",51.7459993467201,"10",287
"247",51.6559993424453,"10",287
"248",50.5039992877282,"10",287
"249",51.8059993495699,"10",287
"250",51.5759993386455,"10",287
"251",51.385999329621,"10",287
"252",50.9539993091021,"10",287
"253",51.3119993261062,"10",287
"254",51.2459993229713,"10",287
"255",51.3999993302859,"10",287
"256",51.7399993464351,"10",287
"257",50.9519993090071,"10",287
"258",51.2739993243013,"10",287
"259",51.8819993531797,"10",287
"260",52.5719993859529,"10",287
"261",49.2519992282614,"11",318
"262",49.2139992264565,"11",318
"263",49.1999992257915,"11",318
"264",49.1939992255066,"11",318
"265",49.2599992286414,"11",318
"266",49.1119992216118,"11",318
"267",49.2539992283564,"11",318
"268",49.2759992294014,"11",318
"269",48.7439992041327,"11",318
"270",48.9959992161021,"11",318
"271",49.3919992349111,"11",318
"272",49.3779992342461,"11",318
"273",49.1439992231317,"11",318
"274",49.2519992282614,"11",318
"275",49.3379992323462,"11",318
"276",49.3419992325362,"11",318
"277",49.2599992286414,"11",318
"278",48.8039992069826,"11",318
"279",48.9279992128722,"11",318
"280",48.9939992160071,"11",318
"281",45.0599990291521,"12",348
"282",45.3839990445413,"12",348
"283",45.0279990276322,"12",348
"284",45.1599990339018,"12",348
"285",45.3039990407415,"12",348
"286",45.0459990284871,"12",348
"287",45.3019990406465,"12",348
"288",45.2299990372267,"12",348
"289",45.7999990643002,"12",348
"290",45.7439990616404,"12",348
"291",45.6539990573656,"12",348
"292",46.0199990747496,"12",348
"293",45.3399990424514,"12",348
"294",45.6659990579356,"12",348
"295",45.9739990725648,"12",348
"296",45.89599906886,"12",348
"297",45.7699990628753,"12",348
"298",45.7899990638252,"12",348
"299",45.7179990604054,"12",348
"300",45.4679990485311,"12",348
"301",47.6419991517905,"01",14
"302",47.6139991504606,"01",14
"303",47.5079991454259,"01",14
"304",47.6919991541654,"01",14
"305",47.6659991529305,"01",14
"306",47.5839991490357,"01",14
"307",47.7859991586301,"01",14
"308",47.8639991623349,"01",14
"309",47.6539991523605,"01",14
"310",47.3859991396312,"01",14
"311",47.4099991407711,"01",14
"312",47.3039991357364,"01",14
"313",47.2439991328865,"01",14
"314",47.3339991371613,"01",14
"315",47.3039991357364,"01",14
"316",47.1839991300367,"01",14
"317",47.2919991351664,"01",14
"318",47.455999142956,"01",14
"319",47.0819991251919,"01",14
"320",47.3159991363063,"01",14
"321",50.5559992901981,"02",45
"322",49.9599992618896,"02",45
"323",50.2279992746189,"02",45
"324",50.4419992847834,"02",45
"325",50.7839993010275,"02",45
"326",49.9439992611296,"02",45
"327",50.3559992806986,"02",45
"328",50.3319992795587,"02",45
"329",49.9079992594197,"02",45
"330",49.6739992483053,"02",45
"331",49.789999253815,"02",45
"332",50.1259992697742,"02",45
"333",49.9679992622696,"02",45
"334",49.8679992575198,"02",45
"335",49.8599992571399,"02",45
"336",49.9059992593247,"02",45
"337",50.1119992691092,"02",45
"338",49.5959992446005,"02",45
"339",48.3839991870336,"02",45
"340",48.1479991758242,"02",45
"341",54.9459994987119,"03",73
"342",55.3539995180909,"03",73
"343",55.2739995142911,"03",73
"344",55.4139995209407,"03",73
"345",54.7879994912073,"03",73
"346",54.7739994905423,"03",73
"347",55.2259995120112,"03",73
"348",55.4159995210357,"03",73
"349",54.8859994958621,"03",73
"350",54.5439994796179,"03",73
"351",54.6479994845577,"03",73
"352",55.0379995030817,"03",73
"353",55.8879995434545,"03",73
"354",55.3579995182808,"03",73
"355",54.4399994746782,"03",73
"356",54.4099994732533,"03",73
"357",55.9979995486792,"03",73
"358",55.5499995274004,"03",73
"359",55.1339995076414,"03",73
"360",55.1039995062165,"03",73
"361",52.3259993742686,"04",104
"362",52.3019993731286,"04",104
"363",51.759999347385,"04",104
"364",51.7179993453901,"04",104
"365",51.4019993303809,"04",104
"366",51.78599934862,"04",104
"367",52.1179993643891,"04",104
"368",51.9599993568845,"04",104
