1544,0.1396,8.214,0.004555,0.03027
1545,0.1425,8.211,0.004542,0.03079
1546,0.1456,8.208,0.004532,0.03133
1547,0.1488,8.205,0.004526,0.03189
1548,0.1521,8.202,0.004524,0.03248
1549,0.1556,8.198,0.004527,0.0331
1550,0.1593,8.195,0.004533,0.03376
1551,0.1631,8.191,0.004545,0.03444
1552,0.1672,8.186,0.004562,0.03517
1553,0.1714,8.182,0.004584,0.03593
1554,0.1759,8.177,0.004613,0.03673
1555,0.1805,8.172,0.004648,0.03758
1556,0.1854,8.166,0.00469,0.03847
1557,0.1905,8.161,0.00474,0.03941
1558,0.1959,8.154,0.004799,0.0404
1559,0.2015,8.148,0.004867,0.04145
1560,0.2073,8.141,0.004946,0.04256
1561,0.2135,8.134,0.005037,0.04374
1562,0.2199,8.126,0.00514,0.04498
1563,0.2266,8.118,0.005258,0.0463
1564,0.2337,8.109,0.005392,0.04769
1565,0.2411,8.1,0.005544,0.04916
1566,0.2488,8.09,0.005716,0.05073
1567,0.2569,8.08,0.005912,0.05239
1568,0.2656,8.069,0.006135,0.05414
1569,0.2748,8.057,0.006388,0.056
1570,0.2846,8.045,0.006678,0.05798
1571,0.2951,8.031,0.007009,0.06009
1572,0.3063,8.016,0.007391,0.06235
1573,0.3183,8.001,0.007831,0.06478
1574,0.3312,7.983,0.008341,0.06739
1575,0.3449,7.965,0.008936,0.07021
1576,0.3596,7.945,0.009632,0.07326
1577,0.3753,7.923,0.01045,0.07658
1578,0.3921,7.9,0.01142,0.08019
1579,0.4102,7.874,0.01258,0.08414
1580,0.4295,7.847,0.01397,0.08847
1581,0.4501,7.817,0.01565,0.09323
1582,0.4722,7.784,0.01769,0.09849
1583,0.4958,7.748,0.02019,0.1043
1584,0.5208,7.709,0.02328,0.1108
1585,0.5474,7.666,0.02712,0.1181
1586,0.5755,7.62,0.03194,0.1262
1587,0.605,7.568,0.038,0.1354
1588,0.6356,7.512,0.04568,0.1459
1589,0.667,7.45,0.05544,0.1577
1590,0.6987,7.381,0.06786,0.1712
1591,0.7299,7.305,0.08367,0.1866
1592,0.7598,7.222,0.1037,0.2042
1593,0.7873,7.129,0.1288,0.224
1594,0.8114,7.025,0.1599,0.2463
1595,0.8313,6.909,0.1977,0.2707
1596,0.8471,6.777,0.2425,0.2968
1597,0.857,6.629,0.294,0.3242
1598,0.8499,6.476,0.3507,0.3527
1599,0.8183,6.33,0.4086,0.3803
1600,0.7685,6.193,0.4624,0.4025
1601,0.7098,6.066,0.507,0.4158
1602,0.6515,5.947,0.539,0.4187
1603,0.6003,5.833,0.5577,0.4124
1604,0.5597,5.723,0.5648,0.3998
1605,0.53,5.614,0.5634,0.3839
1606,0.5103,5.504,0.5564,0.3675
1607,0.499,5.393,0.5467,0.352
1608,0.4944,5.278,0.5364,0.3386
1609,0.4949,5.159,0.5268,0.3277
1610,0.4992,5.037,0.5188,0.3192
1611,0.5063,4.911,0.5128,0.3132
1612,0.5152,4.78,0.5091,0.3094
1613,0.5251,4.645,0.5075,0.3076
1614,0.5353,4.506,0.508,0.3074
1615,0.5453,4.363,0.5103,0.3084
1616,0.5547,4.216,0.514,0.3105
1617,0.5633,4.066,0.519,0.3133
1618,0.5708,3.914,0.5248,0.3164
1619,0.5772,3.759,0.5311,0.3197
1620,0.5825,3.601,0.5377,0.3229
1621,0.5868,3.442,0.5442,0.3258
1622,0.59,3.281,0.5505,0.3282
1623,0.5924,3.119,0.5564,0.3302
1624,0.5941,2.955,0.5618,0.3316
1625,0.5951,2.791,0.5665,0.3324
1626,0.5954,2.627,0.5706,0.3325
1627,0.5952,2.463,0.574,0.3321
1628,0.5939,2.299,0.5765,0.331
1629,0.5912,2.138,0.5781,0.3294
1630,0.5873,1.979,0.5787,0.3271
1631,0.5822,1.824,0.5781,0.324
1632,0.5759,1.672,0.5762,0.3201
1633,0.5685,1.526,0.5731,0.3152
1634,0.5599,1.385,0.5686,0.3094
1635,0.5501,1.25,0.5628,0.3028
1636,0.539,1.122,0.5555,0.2951
1637,0.5267,1.003,0.5468,0.2866
1638,0.5131,0.8919,0.5365,0.2771
1639,0.4985,0.79,0.5249,0.2667
1640,0.4828,0.6975,0.5118,0.2555
1641,0.4665,0.6146,0.4973,0.2436
1642,0.4498,0.5412,0.4817,0.2311
1643,0.4329,0.4769,0.4652,0.2181
1644,0.4164,0.4211,0.4478,0.205
1645,0.4003,0.3732,0.4301,0.1918
1646,0.3851,0.3324,0.4121,0.1788
1647,0.3709,0.2979,0.3943,0.1662
1648,0.3578,0.2688,0.3767,0.154
1649,0.3459,0.2444,0.3597,0.1424
1650,0.3353,0.2239,0.3433,0.1315
1651,0.326,0.2069,0.3278,0.1214
1652,0.3178,0.1927,0.3131,0.112
1653,0.3108,0.1808,0.2993,0.1035
1654,0.3049,0.1709,0.2864,0.09566
1655,0.3001,0.1628,0.2745,0.0886
1656,0.2962,0.1559,0.2635,0.08224
1657,0.2932,0.1503,0.2533,0.07654
1658,0.291,0.1456,0.244,0.07165
1659,0.2921,0.219,0.2309,0.06653
1660,0.3067,0.2747,0.2202,0.06345
1661,0.3302,0.3156,0.2125,0.0626
1662,0.3593,0.3437,0.208,0.06393
1663,0.3913,0.3611,0.2068,0.06729
1664,0.4236,0.3698,0.2086,0.07247
1665,0.4536,0.3723,0.2135,0.07917
1666,0.4793,0.3708,0.2209,0.08703
1667,0.4991,0.3673,0.2304,0.09563
1668,0.5123,0.3637,0.2415,0.1045
1669,0.5187,0.3609,0.2534,0.1132
1670,0.519,0.3596,0.2653,0.1212
1671,0.5144,0.3603,0.2767,0.1283
1672,0.5061,0.3627,0.2868,0.1341
1673,0.4956,0.3668,0.2954,0.1386
1674,0.4841,0.3721,0.3021,0.1418
1675,0.4725,0.3784,0.3069,0.1438
1676,0.4616,0.3854,0.3099,0.1448
1677,0.4517,0.3927,0.3114,0.145
1678,0.4431,0.4001,0.3117,0.1447
1679,0.4359,0.4074,0.3109,0.144
1680,0.4298,0.4146,0.3094,0.1431
1681,0.425,0.4215,0.3074,0.1421
1682,0.421,0.428,0.3051,0.1411
1683,0.4179,0.4343,0.3027,0.1402
1684,0.4155,0.4402,0.3002,0.1394
1685,0.4135,0.4458,0.2977,0.1387
1686,0.4119,0.4512,0.2953,0.1382
1687,0.4105,0.4564,0.293,0.1378
1688,0.4092,0.4621,0.2908,0.1374
1689,0.4078,0.4754,0.2882,0.137
1690,0.4071,0.4875,0.2857,0.1367
1691,0.4069,0.4987,0.2836,0.1366
1692,0.407,0.509,0.2817,0.1367
1693,0.4071,0.5188,0.28,0.1369
1694,0.407,0.528,0.2786,0.1373
1695,0.4068,0.5369,0.2774,0.1378
1696,0.4063,0.5455,0.2763,0.1384
1697,0.4056,0.554,0.2754,0.1389
1698,0.4045,0.5624,0.2744,0.1395
1699,0.4032,0.5708,0.2735,0.14
1700,0.4017,0.5793,0.2726,0.1404
1701,0.4,0.5878,0.2716,0.1408
1702,0.3981,0.5964,0.2706,0.1411
1703,0.3961,0.6052,0.2695,0.1413
1704,0.394,0.6141,0.2683,0.1414
1705,0.3918,0.6231,0.267,0.1414
1706,0.3896,0.6323,0.2656,0.1414
1707,0.3873,0.6417,0.2642,0.1413
1708,0.3851,0.6511,0.2627,0.1411
1709,0.3829,0.6608,0.2611,0.1408
1710,0.3806,0.6706,0.2594,0.1405
1711,0.3785,0.6805,0.2577,0.1402
1712,0.3763,0.6906,0.2559,0.1398
1713,0.3742,0.7009,0.2541,0.1394
1714,0.3721,0.7113,0.2522,0.1389
1715,0.3701,0.7218,0.2504,0.1384
1716,0.3681,0.7325,0.2484,0.1379
1717,0.3661,0.7434,0.2465,0.1374
1718,0.3641,0.7544,0.2446,0.1368
1719,0.3623,0.7635,0.2428,0.1364
1720,0.3604,0.7719,0.241,0.1359
1721,0.3585,0.7807,0.2392,0.1353
1722,0.3564,0.7898,0.2373,0.1348
1723,0.3543,0.7993,0.2355,0.1342
1724,0.3521,0.8091,0.2336,0.1335
1725,0.35,0.8192,0.2316,0.1329
1726,0.3478,0.8296,0.2296,0.1321
1727,0.3456,0.8403,0.2276,0.1314
1728,0.3435,0.8512,0.2255,0.1306
1729,0.3414,0.8624,0.2235,0.1298
1730,0.3393,0.8739,0.2214,0.1289
1731,0.3372,0.8855,0.2192,0.1281
1732,0.3351,0.8975,0.2171,0.1272
1733,0.3331,0.9096,0.215,0.1264
1734,0.3311,0.922,0.2129,0.1255
1735,0.3292,0.9346,0.2107,0.1246
1736,0.3272,0.9473,0.2086,0.1237
1737,0.3253,0.9603,0.2064,0.1228
1738,0.3234,0.9735,0.2043,0.1219
1739,0.3215,0.9869,0.2022,0.121
1740,0.3196,1,0.2001,0.1201
1741,0.3178,1.014,0.198,0.1191
1742,0.3159,1.028,0.1959,0.1182
1743,0.3141,1.042,0.1938,0.1173
1744,0.3122,1.056,0.1917,0.1164
1745,0.3104,1.071,0.1896,0.1155
1746,0.3086,1.086,0.1876,0.1146
1747,0.3067,1.1,0.1855,0.1137
1748,0.3049,1.115,0.1835,0.1127
1749,0.3029,1.133,0.1813,0.1118
1750,0.3006,1.157,0.1789,0.1106
1751,0.2983,1.181,0.1765,0.1094
1752,0.2962,1.205,0.1741,0.1083
1753,0.2942,1.229,0.1717,0.1072
1754,0.2923,1.253,0.1694,0.1061
1755,0.2904,1.276,0.1671,0.105
1756,0.2886,1.3,0.1648,0.104
1757,0.2868,1.323,0.1626,0.103
1758,0.2851,1.347,0.1604,0.102
1759,0.2833,1.37,0.1583,0.101
1760,0.2816,1.393,0.1561,0.1001
1761,0.2799,1.417,0.1541,0.09915
1762,0.2782,1.44,0.152,0.09823
1763,0.2764,1.463,0.15,0.09732
1764,0.2747,1.486,0.148,0.09643
1765,0.273,1.509,0.1461,0.09554
1766,0.2712,1.532,0.1441,0.09466
1767,0.2695,1.555,0.1422,0.09378
1768,0.2677,1.578,0.1403,0.09291
1769,0.266,1.601,0.1384,0.09205
1770,0.2642,1.623,0.1366,0.09119
1771,0.2625,1.646,0.1348,0.09033
1772,0.2607,1.669,0.1329,0.08947
1773,0.2589,1.692,0.1311,0.08862
1774,0.2572,1.714,0.1294,0.08777
1775,0.2555,1.737,0.1276,0.08692
1776,0.2537,1.759,0.1259,0.08608
1777,0.252,1.782,0.1241,0.08524
1778,0.2503,1.804,0.1224,0.0844
1779,0.2486,1.826,0.1207,0.08357
1780,0.2442,1.89,0.1177,0.0818
1781,0.2398,1.961,0.1144,0.0799
1782,0.2357,2.029,0.1112,0.07809
1783,0.2319,2.095,0.1081,0.07635
1784,0.2285,2.16,0.105,0.0747
1785,0.2253,2.222,0.1021,0.07313
1786,0.2223,2.283,0.09928,0.07164
1787,0.2195,2.343,0.09655,0.07022
1788,0.2169,2.401,0.09391,0.06888
1789,0.2144,2.458,0.09137,0.0676
1790,0.2121,2.513,0.08893,0.06639
1791,0.2098,2.567,0.08657,0.06524
1792,0.2077,2.62,0.0843,0.06414
1793,0.2056,2.672,0.08212,0.0631
1794,0.2037,2.723,0.08001,0.06211
1795,0.2018,2.773,0.07798,0.06116
1796,0.1999,2.821,0.07602,0.06025
1797,0.1982,2.869,0.07413,0.05938
1798,0.1965,2.916,0.07231,0.05855
1799,0.1948,2.962,0.07056,0.05776
1800,0.1932,3.008,0.06886,0.057
1801,0.1917,3.052,0.06722,0.05627
1802,0.1902,3.096,0.06564,0.05556
1803,0.1887,3.139,0.06411,0.05489
1804,0.1873,3.181,0.06263,0.05423
1805,0.186,3.223,0.0612,0.05361
1806,0.1846,3.264,0.05981,0.053
1807,0.1834,3.305,0.05847,0.05242
1808,0.1821,3.344,0.05717,0.05186
1809,0.1809,3.384,0.05592,0.05131
1810,0.1791,3.434,0.05449,0.0506
1811,0.1764,3.5,0.05282,0.04965
1812,0.1739,3.564,0.05122,0.04874
1813,0.1715,3.627,0.04968,0.04788
1814,0.1692,3.689,0.04819,0.04705
1815,0.1671,3.749,0.04676,0.04626
1816,0.165,3.808,0.04539,0.04551
1817,0.1631,3.866,0.04406,0.04479
1818,0.1612,3.922,0.04279,0.04411
1819,0.1595,3.978,0.04156,0.04345
1820,0.1578,4.033,0.04037,0.04283
1821,0.1562,4.086,0.03924,0.04223
1822,0.1547,4.139,0.03814,0.04166
1823,0.1532,4.191,0.03708,0.04111
1824,0.1519,4.243,0.03606,0.04059
1825,0.1506,4.293,0.03508,0.04009
