time,cdww,iews,inss,mcc,mwp,si10,sp,sst,t2m,tauoc,u10,ust,v10,v10n,vst,wind
1996-06-01,0.00087123946,-0.04513544,-0.021601558,0.18239737,4.38478,5.565095,101291.94,299.1921,299.00574,0.9855424,-4.542302,-0.035463214,-2.3140802,-2.346222,-0.022916034,4.082364
1996-07-01,0.0008234093,-0.033497274,-0.013707552,0.17855895,4.6759443,4.7338877,101356.19,299.71393,299.17078,0.99123794,-3.6957445,-0.026854694,-1.6473093,-1.6957397,-0.016807035,3.5563965
1996-08-01,0.00080245873,-0.027837217,-0.011320863,0.11781126,4.404911,4.4164095,101251.125,299.9924,299.49902,0.9936043,-3.3389006,-0.023292482,-1.445693,-1.4859171,-0.013938706,3.3266125
1996-09-01,0.00079188123,-0.027008533,-0.008702826,0.09889108,4.629073,4.299862,101076.56,300.99658,300.27625,0.9945853,-3.1785755,-0.022300601,-1.0591927,-1.0970125,-0.011204973,3.213232
1996-10-01,0.00082405563,-0.035829067,-0.01363492,0.08913742,5.336153,4.8544245,101011.125,301.07178,300.201,0.99129546,-4.00126,-0.029535174,-1.6310654,-1.6979494,-0.017727654,3.5678167
1996-11-01,0.0009007044,-0.054619133,-0.025053144,0.13387471,5.476618,6.033477,100957.81,300.23187,299.4657,0.98009306,-5.147602,-0.04133773,-2.5807085,-2.6580238,-0.026540231,4.4006977
1996-12-01,0.00094523,-0.06247145,-0.032796264,0.09617531,5.7828245,6.5856256,101108.625,299.33197,298.7575,0.970634,-5.554064,-0.047948003,-2.970086,-3.029828,-0.034189537,4.880562
1997-01-01,0.0010032351,-0.07339442,-0.040935636,0.09208673,4.729517,7.371395,101235.19,298.29294,297.9192,0.9627352,-6.1938715,-0.054680645,-3.5514908,-3.5948105,-0.03986439,5.511963
1997-02-01,0.0010554194,-0.09734064,-0.047667384,0.17594635,4.882144,8.173209,101293.19,297.12848,297.47546,0.9518411,-7.141198,-0.06852764,-3.5794468,-3.560689,-0.042325094,6.039551
1997-03-01,0.0010599482,-0.090051174,-0.05144304,0.111524604,4.649667,8.107819,101276.31,296.27603,296.81555,0.95257103,-6.7997484,-0.06291109,-3.949894,-3.8937836,-0.04461029,6.0898438
1997-04-01,0.0009815521,-0.07486957,-0.041779757,0.09911372,4.820978,7.290372,101198.25,297.49008,297.80884,0.96727854,-6.0524235,-0.053624332,-3.5549011,-3.5224457,-0.038908117,5.2622747
1997-05-01,0.00093299197,-0.068250656,-0.033783913,0.1276839,4.513257,6.6937876,101204.44,298.05585,298.41992,0.975748,-5.6132774,-0.047968805,-3.0017977,-2.9628725,-0.031193625,4.742676
1997-06-01,0.00087635545,-0.04768455,-0.022853982,0.17142749,4.480335,5.830285,101181.06,298.6318,298.85022,0.98654145,-4.9522066,-0.03691888,-2.5436554,-2.5315847,-0.024275519,4.135848
1997-07-01,0.0008319956,-0.036522985,-0.016186748,0.1753186,4.3416033,5.0935116,101327.44,298.47845,298.76184,0.9917671,-4.155818,-0.02889204,-2.0600595,-2.0470276,-0.018263679,3.6506348
1997-08-01,0.0008156318,-0.031479776,-0.014108069,0.120496795,4.164523,4.7717257,101309.75,298.9905,299.01306,0.9935662,-3.766469,-0.025387704,-1.8123941,-1.8225241,-0.016041413,3.474102
1997-09-01,0.00083587924,-0.03883964,-0.015922204,0.09132552,4.958435,5.031148,101066.625,301.07004,300.43372,0.99004155,-4.058571,-0.03029555,-1.8386011,-1.8975582,-0.019083425,3.6970015
1997-10-01,0.00086954236,-0.046975315,-0.021368444,0.11311859,5.4138165,5.3918686,100994.625,301.56662,300.78052,0.9830747,-4.2853556,-0.03431642,-2.1181393,-2.1878958,-0.022383105,4.0637207
1997-11-01,0.0009222799,-0.057206213,-0.028450966,0.1015666,4.8085155,6.4128284,101084.5,299.76318,299.4115,0.97772723,-5.422991,-0.043747425,-2.8138676,-2.856452,-0.02846805,4.647217
1997-12-01,0.0009324411,-0.064945936,-0.029480815,0.04748497,4.918145,6.706478,101189.94,298.24844,298.5144,0.9774106,-5.72231,-0.046771765,-2.8371916,-2.8315477,-0.02870768,4.7509766
1998-01-01,0.00095003773,-0.07130778,-0.034723938,0.06420036,4.9005356,7.0151987,101128.56,297.3837,297.8181,0.97411007,-5.9208927,-0.050877094,-3.1672802,-3.1272478,-0.033493675,4.9311523
1998-02-01,0.00093749515,-0.07196647,-0.03454697,0.062520854,5.389577,6.7305984,101158.25,297.73834,298.18274,0.97356266,-5.4563007,-0.049146295,-3.0087433,-2.9607725,-0.033534236,4.7752914
1998-03-01,0.0010148252,-0.09524751,-0.046999812,0.13279623,4.9209805,7.9303236,101093.94,296.97592,297.81567,0.96110976,-6.710804,-0.06297529,-3.560464,-3.4714375,-0.040574685,5.6103907
1998-04-01,0.00092055276,-0.06200379,-0.03297931,0.1538074,4.6254063,6.5576506,101039.375,298.68964,299.0271,0.9773736,-5.401599,-0.044969857,-3.0573645,-3.0371075,-0.03200176,4.6159134
1998-05-01,0.0008197045,-0.036692083,-0.014943533,0.23367345,4.5245543,4.874874,101164.25,299.7973,299.76196,0.99077666,-3.83951,-0.029198587,-1.6069422,-1.6186714,-0.01693853,3.5165129
1998-06-01,0.0008370385,-0.0373466,-0.015872099,0.17914349,4.290819,5.0931387,101321.125,299.8917,299.63635,0.98939794,-3.9745226,-0.029447615,-1.7408199,-1.7667675,-0.017318811,3.708828
1998-07-01,0.0008424232,-0.03706503,-0.016257133,0.15427071,4.3787155,5.098542,101304.94,299.77182,299.45764,0.9901809,-4.2630825,-0.029953837,-1.9831953,-2.0157356,-0.018805437,3.7670898
1998-08-01,0.0008061831,-0.028503537,-0.010636091,0.13535184,4.2752304,4.47361,101153.875,301.37744,300.60425,0.9934696,-3.4520445,-0.023866475,-1.3312349,-1.3770885,-0.013345763,3.3737793
1998-09-01,0.00080374046,-0.030095994,-0.0061601587,0.10658641,4.846813,4.5681696,101113.06,301.87418,300.80188,0.99325514,-3.4305534,-0.024589956,-0.72850657,-0.7561625,-0.00889596,3.3413086
1998-10-01,0.0008347819,-0.039592206,-0.014923882,0.13373566,4.9995337,5.008402,101067.75,301.10214,300.3999,0.9890408,-4.166067,-0.031665683,-1.6942959,-1.7542334,-0.018235125,3.6853027
1998-11-01,0.00092905737,-0.059358895,-0.028964937,0.10158926,4.7938995,6.4569664,101036.875,300.06558,299.51062,0.9769998,-5.532583,-0.044475615,-2.8372402,-2.8983889,-0.029438999,4.719117
1998-12-01,0.00094444,-0.06344634,-0.0312801,0.121952295,5.0579185,6.6679554,101099.875,299.36337,298.83997,0.97322315,-5.7439747,-0.048106253,-2.956008,-3.0117006,-0.032132614,4.8756905
1999-01-01,0.0010119681,-0.07741076,-0.040699303,0.14983213,4.7876673,7.5529137,101202.375,297.74255,297.79224,0.96071255,-6.465353,-0.057124317,-3.4946918,-3.5007524,-0.039160416,5.6032715
1999-02-01,0.0010161672,-0.073482335,-0.042734504,0.15708351,5.22513,7.457385,101266.0,297.35464,297.51758,0.9585977,-6.1991816,-0.054997385,-3.7036533,-3.6941519,-0.042112485,5.6279297
1999-03-01,0.0010226769,-0.08322787,-0.047507167,0.10097356,4.5989122,7.814807,101127.19,297.30835,297.5603,0.96046114,-6.541149,-0.058728516,-3.8548717,-3.8294497,-0.042244997,5.7165527
1999-04-01,0.0009394791,-0.066640675,-0.0327639,0.22212458,4.859481,6.802537,101200.56,298.15802,298.24243,0.97556686,-5.799325,-0.048267305,-3.0626926,-3.0620737,-0.031423703,4.8208237
1999-05-01,0.0009383834,-0.0712527,-0.033875227,0.06726819,4.4479485,6.876231,101209.69,299.144,299.09778,0.9774421,-5.796386,-0.05010748,-3.0398026,-3.0676441,-0.03228914,4.808895
1999-06-01,0.00089458516,-0.054596543,-0.02467537,0.1378383,4.386101,6.066001,101207.5,299.63568,299.3369,0.98258764,-5.1268005,-0.041338682,-2.4865513,-2.5268402,-0.025244206,4.338236
1999-07-01,0.0008051987,-0.027403116,-0.012027882,0.12993276,4.3239574,4.52376,101332.19,299.39127,298.99103,0.995083,-3.5261917,-0.022949517,-1.6408329,-1.6710653,-0.014928687,3.3576212
1999-08-01,0.0007614277,-0.017008305,-0.0025461838,0.16395175,4.1239443,3.7420797,101249.625,301.01486,299.83984,0.99745476,-2.2609634,-0.0144658685,-0.25042987,-0.23748136,-0.0044634193,2.8758621
1999-09-01,0.0007841012,-0.02334255,-0.005557433,0.10914236,5.694355,4.092476,101043.94,301.9094,300.56042,0.9948357,-2.89676,-0.020195443,-0.73208934,-0.76963276,-0.00901442,3.125434
1999-10-01,0.00079178694,-0.024700105,-0.0070708506,0.117176175,4.9974127,4.123172,101082.56,301.7946,300.36182,0.99317163,-2.796422,-0.019639257,-0.7629611,-0.794971,-0.009562854,3.2153206
1999-11-01,0.00082900096,-0.026326537,-0.011638761,0.11972356,5.5711727,4.8899326,100925.75,301.42346,300.17163,0.992699,-2.2463026,-0.015375853,-1.1497297,-1.2169895,-0.01577269,3.615837
1999-12-01,0.0009927456,-0.07934368,-0.0376665,0.17666596,5.264042,7.206951,101124.06,300.25546,298.8927,0.96191245,-6.254287,-0.057069838,-3.110323,-3.2124977,-0.038234178,5.3884277
2000-01-01,0.0010225377,-0.08337581,-0.04320115,0.13844925,5.1757803,7.67809,101233.875,298.18195,297.56702,0.95784885,-6.642475,-0.061631024,-3.4868393,-3.535841,-0.043040812,5.7072754
2000-02-01,0.0010216311,-0.08110446,-0.04297775,0.13341206,4.7375755,7.5965567,101393.19,297.1832,297.22302,0.9597696,-6.4369917,-0.05839777,-3.5530682,-3.554205,-0.040562697,5.6901855
2000-03-01,0.0009982288,-0.07176322,-0.041478276,0.1805734,5.510873,7.1200933,101235.0,297.0686,297.1786,0.9630491,-5.8159504,-0.051504612,-3.553586,-3.5564394,-0.039324842,5.422119
2000-04-01,0.0009962409,-0.080703676,-0.041997433,0.13244258,4.640255,7.5241394,101239.56,297.30347,297.63428,0.96501726,-6.4251585,-0.057165205,-3.4929543,-3.4596596,-0.037860643,5.4224052
2000-05-01,0.00092155323,-0.05966896,-0.031522155,0.11746836,4.195754,6.603548,101186.94,297.87524,298.25732,0.9801975,-5.5409946,-0.043086648,-3.1439333,-3.0965433,-0.029611047,4.6304216
2000-06-01,0.0009783518,-0.07362509,-0.036805093,0.17534572,4.4754124,7.2310734,101297.31,298.60474,298.60583,0.96870106,-6.2258263,-0.053584635,-3.2299986,-3.2359982,-0.03431249,5.243164
2000-07-01,0.000884847,-0.044547856,-0.023153007,0.12094122,4.1731234,5.744302,101256.94,298.72122,298.6505,0.9842034,-4.6608133,-0.034328222,-2.5158834,-2.5216732,-0.023508925,4.23466
2000-08-01,0.000849325,-0.040881753,-0.016452253,0.1224013,4.5136995,5.2050467,101210.5,300.69128,299.92297,0.9887157,-4.422676,-0.032720745,-1.9014397,-1.96492,-0.019401543,3.8474827
2000-09-01,0.0008033633,-0.030713856,-0.010605201,0.092933156,4.358341,4.500042,101072.875,300.7907,300.0636,0.9933847,-3.556942,-0.02535516,-1.2487564,-1.2968912,-0.013320483,3.342248
2000-10-01,0.00084009627,-0.04110223,-0.015587587,0.074999616,4.9204016,5.113662,101078.06,301.01974,300.13403,0.9885139,-4.3462048,-0.032829404,-1.7529488,-1.8181944,-0.01879749,3.7426796
2000-11-01,0.000918092,-0.057190955,-0.026532471,0.13469142,5.1090746,6.2965336,100974.375,300.42358,299.39233,0.97878265,-5.4434977,-0.04340923,-2.6911955,-2.7839918,-0.028582957,4.5968504
2000-12-01,0.0009771141,-0.07872659,-0.033632636,0.092016265,5.07026,7.247967,101227.0,298.5746,298.40076,0.9674333,-6.3695745,-0.05661398,-2.8991213,-2.9278746,-0.032423884,5.224121
2001-01-01,0.0010038698,-0.08151984,-0.042192698,0.06828733,4.6964197,7.537341,101355.125,297.065,297.21472,0.9637321,-6.4110584,-0.05755937,-3.4203005,-3.4140959,-0.038231738,5.5044556
2001-02-01,0.0010669027,-0.0915665,-0.051557362,0.082133725,4.792445,8.081034,101338.375,296.41852,296.72095,0.95121884,-6.8161926,-0.06415343,-3.821703,-3.7993526,-0.04538383,6.156494
2001-03-01,0.0010346156,-0.09853977,-0.050892115,0.043083508,4.9296207,8.189112,101218.75,296.03204,296.77478,0.95866555,-6.9468517,-0.06542611,-3.8041935,-3.7203026,-0.043452226,5.8220215
2001-04-01,0.0010268448,-0.09229696,-0.0499022,0.11210334,4.6493483,7.9987764,101225.5,296.9947,297.53662,0.96018916,-6.7420616,-0.06243527,-3.849718,-3.7895594,-0.04292027,5.746133
2001-05-01,0.00093139615,-0.06814587,-0.033339262,0.08779336,4.601387,6.754668,101148.25,298.56265,298.85388,0.97673744,-5.637686,-0.048969746,-3.005292,-2.9830542,-0.031487614,4.7267036
2001-06-01,0.0008990611,-0.053382576,-0.025974989,0.13803643,4.3833895,6.0945635,101329.375,298.4092,298.55298,0.9820888,-4.9890747,-0.040049314,-2.5342598,-2.5204859,-0.025589496,4.384804
2001-07-01,0.0008574135,-0.042127073,-0.019374922,0.13391846,4.3690233,5.4645844,101287.31,299.0172,298.9784,0.98850304,-4.5421753,-0.033035576,-2.220644,-2.220993,-0.020956337,3.929615
2001-08-01,0.0007779051,-0.023314416,-0.007754747,0.1408636,4.5071907,4.0276737,101323.75,300.19275,299.58374,0.99664575,-3.0424786,-0.020270705,-1.0903845,-1.1259384,-0.011125177,3.0549316
2001-09-01,0.00083576585,-0.036571562,-0.01580818,0.09900734,4.725994,5.0076914,101135.19,300.24637,299.78406,0.99054295,-4.094701,-0.029758394,-1.9118319,-1.9656992,-0.018592756,3.694972
2001-10-01,0.0008435934,-0.04150766,-0.016922496,0.108824134,4.7436466,5.287919,101040.81,300.40002,299.96875,0.98962456,-4.439266,-0.03322053,-1.9967928,-2.0533085,-0.019591685,3.7802162
2001-11-01,0.00087878574,-0.04572487,-0.02240473,0.10139203,5.749383,5.701005,101009.06,300.32367,299.72668,0.9844275,-4.7937546,-0.036332488,-2.5150099,-2.5839443,-0.026660021,4.163555
2001-12-01,0.00090558827,-0.05432874,-0.025721133,0.15410072,5.453829,6.2172394,100980.19,299.27744,299.0254,0.9807395,-5.3532743,-0.041748703,-2.672944,-2.7087164,-0.027536757,4.4566708
2002-01-01,0.0010138585,-0.081502914,-0.04120046,0.13976741,4.8594294,7.614999,101299.875,297.83356,297.953,0.96012294,-6.60081,-0.05940795,-3.400176,-3.391654,-0.038764518,5.611945
2002-02-01,0.0010301471,-0.08497137,-0.045695007,0.07482196,4.9691896,7.841385,101296.94,296.67334,297.2433,0.95773304,-6.6323795,-0.060219407,-3.670927,-3.6110554,-0.04148639,5.7734375
2002-03-01,0.0009963806,-0.0728606,-0.041759968,0.112359226,4.9062233,7.4246473,101240.94,296.83698,297.43066,0.9644355,-6.1825705,-0.05365306,-3.666028,-3.593707,-0.04018206,5.423828
2002-04-01,0.00094884983,-0.060183704,-0.03647363,0.10360271,4.813038,6.8131447,101099.19,298.38928,298.42737,0.97533256,-5.536953,-0.044816434,-3.5600338,-3.556839,-0.036818184,4.932129
2002-05-01,0.00096341036,-0.075543106,-0.037513137,0.17970443,4.503237,7.1748724,101178.19,298.66916,298.93835,0.97137713,-6.1573973,-0.053538322,-3.2402315,-3.2226753,-0.033748683,5.0720215
2002-06-01,0.00086876797,-0.047557294,-0.02021923,0.1707837,4.353055,5.7083206,101324.625,298.92624,298.9098,0.9879054,-4.8811693,-0.036346614,-2.3213396,-2.336915,-0.021623906,4.054199
2002-07-01,0.0008833448,-0.047142804,-0.023899198,0.1652031,4.3615074,5.809396,101356.19,298.54834,298.7273,0.98402566,-4.8579235,-0.036974728,-2.6061602,-2.59052,-0.024591483,4.2104635
2002-08-01,0.0008309828,-0.038860023,-0.015888505,0.1066156,4.0739603,5.040518,101235.125,300.00653,299.61267,0.9917531,-4.244505,-0.031093717,-1.9130306,-1.9650431,-0.018434744,3.639925
2002-09-01,0.0007943541,-0.030034125,-0.010191992,0.10571739,4.5831165,4.371051,101092.625,300.8823,300.25208,0.9942787,-3.4061642,-0.024867892,-1.2222347,-1.2614517,-0.013372526,3.2423296
2002-10-01,0.00086812326,-0.050543606,-0.020958126,0.098780334,4.619029,5.7597713,100998.44,300.3528,299.94934,0.98640954,-4.9446373,-0.038416505,-2.2108479,-2.26396,-0.022918645,4.050473
2002-11-01,0.00091347215,-0.057440996,-0.027733624,0.101788595,4.7239847,6.359477,101129.25,299.06317,298.99683,0.98000365,-5.446332,-0.043299556,-2.812992,-2.8351774,-0.027958822,4.548584
2002-12-01,0.00097244326,-0.07379365,-0.03695005,0.10546635,4.8002205,7.2476645,101278.06,297.58572,297.91357,0.96848965,-6.2320385,-0.053100765,-3.2382545,-3.2129335,-0.034468945,5.171875
2003-01-01,0.000980394,-0.08000612,-0.03902048,0.071519345,4.815091,7.438613,101259.31,297.33716,297.65442,0.9686622,-6.3525524,-0.055983245,-3.2808313,-3.2526064,-0.03628933,5.260498
2003-02-01,0.0010502175,-0.103101015,-0.051909804,0.06840831,4.698591,8.284746,101231.69,296.89978,297.46436,0.95609355,-7.11172,-0.06802493,-3.7209482,-3.6699705,-0.04322361,5.991211
2003-03-01,0.0009956658,-0.08352065,-0.045597494,0.027417667,4.6528673,7.5877,101144.625,296.3822,297.12402,0.96659017,-6.2373886,-0.05618739,-3.7126665,-3.6313467,-0.040144317,5.4074707
2003-04-01,0.0009510021,-0.07746893,-0.037735403,0.10977638,4.796788,7.1154747,101123.94,298.24396,298.547,0.97373205,-6.018814,-0.053379774,-3.2140284,-3.1932926,-0.035208438,4.932516
2003-05-01,0.000962764,-0.07608843,-0.03883207,0.122448474,4.6771517,7.0096016,101238.81,298.34512,298.69568,0.970004,-5.9054136,-0.052879214,-3.1702967,-3.1392288,-0.0341504,5.0598145
2003-06-01,0.00087345415,-0.04607308,-0.022303224,0.17609346,4.5303936,5.713127,101245.375,298.72318,298.7799,0.9866646,-4.8298855,-0.036192298,-2.5189867,-2.5321302,-0.023991548,4.1042604
2003-07-01,0.00082325307,-0.0332942,-0.014952503,0.19207019,4.6627207,4.748062,101338.81,299.21475,298.9314,0.9908435,-3.7363405,-0.027300179,-1.7590599,-1.7871742,-0.017926611,3.551381
2003-08-01,0.0007827943,-0.022692442,-0.0069129877,0.12976313,4.120268,4.1928396,101284.375,300.43835,299.7599,0.9965768,-2.9253674,-0.01896602,-0.928174,-0.94506645,-0.009415597,3.1105957
2003-09-01,0.00080091716,-0.028299212,-0.0067761503,0.098915055,5.253443,4.438797,101148.0,301.50903,300.5808,0.9926593,-3.2781916,-0.023032367,-0.77751154,-0.81002903,-0.008958824,3.30795
2003-10-01,0.0007868293,-0.027095318,-0.008230757,0.09287922,4.752205,4.1730213,100972.06,301.69568,300.6786,0.99494046,-3.21035,-0.023149192,-0.9904556,-1.0281506,-0.011273649,3.1605263
2003-11-01,0.0008449848,-0.041712046,-0.016734947,0.107855916,5.2578144,5.1263227,100953.125,301.23907,300.3181,0.9873313,-4.396138,-0.033568203,-1.8229103,-1.8910217,-0.0192471,3.7961426
2003-12-01,0.0009173732,-0.062028825,-0.027744591,0.122517765,4.9263687,6.450575,101113.69,299.60092,299.14087,0.9783364,-5.4724445,-0.044846117,-2.6998425,-2.7575054,-0.028917693,4.5853224
2004-01-01,0.0010248448,-0.07928896,-0.043420136,0.15835851,4.8046255,7.622961,101265.375,298.6235,298.23743,0.95760936,-6.459134,-0.05860585,-3.6066751,-3.6495533,-0.041582193,5.7365723
2004-02-01,0.0010455837,-0.09428424,-0.049282372,0.12080634,4.790328,8.053879,101313.31,297.9575,297.91296,0.95504874,-6.87202,-0.065629184,-3.6997795,-3.7092323,-0.043220326,5.942627
2004-03-01,0.0010429926,-0.09086931,-0.0509876,0.07917549,5.0929413,7.9903727,101204.125,297.7527,297.92957,0.9555777,-6.6724806,-0.063010395,-3.908698,-3.8966846,-0.04526804,5.911377
2004-04-01,0.0009714775,-0.073271215,-0.04142815,0.1300928,4.457076,7.293041,101064.875,298.4865,298.67737,0.9710974,-6.058419,-0.052515745,-3.643527,-3.620038,-0.03815718,5.1718016
2004-05-01,0.0008926934,-0.057074726,-0.026391208,0.20979613,4.697486,6.100281,101177.44,299.00327,298.97974,0.9814762,-5.149534,-0.042301655,-2.5206566,-2.505043,-0.026182879,4.309557
2004-06-01,0.00090225064,-0.056737006,-0.024628103,0.16933507,4.358119,6.214795,101373.375,299.34998,299.1671,0.98187196,-5.3830795,-0.042743683,-2.5365314,-2.563282,-0.024882246,4.4208393
2004-07-01,0.00081538665,-0.03125161,-0.014233973,0.14760226,4.2992783,4.607603,101252.625,299.2451,298.99207,0.9918186,-3.511713,-0.025704682,-1.6960583,-1.7173834,-0.016735584,3.4689941
2004-08-01,0.0008021628,-0.02762878,-0.009116236,0.14268059,4.1063824,4.510085,101322.25,300.24274,299.60114,0.99434525,-3.2808228,-0.022899628,-1.1448183,-1.1755476,-0.01132698,3.3225117
2004-09-01,0.000754504,-0.012970865,0.001082886,0.12882125,5.556041,3.6982613,101076.81,301.65536,300.50256,0.9976071,-1.8425312,-0.011823125,0.06273931,0.07156408,-0.0012833436,2.8034668
2004-10-01,0.0007939928,-0.026498973,-0.009060159,0.09960574,5.2639265,4.255315,100991.31,302.23676,300.80518,0.99353105,-3.128461,-0.02218436,-1.1259384,-1.185195,-0.012320194,3.237793
2004-11-01,0.0008743012,-0.045470417,-0.020184875,0.13693184,5.744293,5.4823875,100983.31,301.07025,299.8152,0.9818366,-4.094653,-0.03338909,-2.0223475,-2.1030188,-0.02394126,4.1171
2004-12-01,0.00094674644,-0.059049845,-0.030685544,0.11226016,4.7758026,6.590562,101110.19,299.86618,298.98364,0.97322667,-5.6356535,-0.04537785,-3.0490456,-3.1302128,-0.032367766,4.9160156
2005-01-01,0.0009662695,-0.06532723,-0.038211167,0.21359736,5.3091307,6.9170866,101155.94,299.068,298.52844,0.9687507,-5.5861998,-0.047703028,-3.526558,-3.5914268,-0.040186547,5.100766
2005-02-01,0.0009943044,-0.065487504,-0.044399798,0.13112158,5.3733177,7.1741896,101148.25,299.29025,298.7456,0.9644212,-5.704009,-0.048813343,-3.977498,-4.042285,-0.04517841,5.4050655
2005-03-01,0.0010209379,-0.08697897,-0.045669913,0.062261797,4.6343956,7.801983,101196.5,298.83612,298.912,0.9607361,-6.5305405,-0.06014514,-3.6614723,-3.6717281,-0.04088575,5.69751
2005-04-01,0.00089547806,-0.059838176,-0.027977467,0.12433815,4.763339,6.18242,101096.25,298.8087,299.04077,0.98076826,-5.1406746,-0.0424788,-2.6099463,-2.6046457,-0.026932698,4.330757
2005-05-01,0.0008362201,-0.04127556,-0.016074792,0.15205336,4.6394234,5.1121616,101066.31,301.21616,300.45862,0.98924094,-4.1378727,-0.03155929,-1.7463808,-1.8026628,-0.01820729,3.69985
2005-06-01,0.00078869844,-0.028388321,-0.008176155,0.16947079,4.4427614,4.336626,101136.19,300.78876,300.20874,0.99378777,-3.1886663,-0.02294892,-0.87441826,-0.9002495,-0.009698778,3.1765728
2005-07-01,0.00076105376,-0.014750123,-0.0015226081,0.2042678,4.1580534,3.7531042,101295.125,299.95367,299.59045,0.99747413,-2.0914001,-0.013255894,-0.24562335,-0.23842394,-0.0038748176,2.876669
2005-08-01,0.0007579569,-0.017215192,-0.003909532,0.13303228,4.219265,3.752349,101187.69,300.52603,300.08472,0.997888,-2.4279766,-0.01523298,-0.51739746,-0.52603155,-0.005678091,2.8381348
2005-09-01,0.00079254876,-0.027648807,-0.005461842,0.10894002,4.873582,4.3839703,101101.56,301.57236,300.81982,0.9935567,-3.0849285,-0.021892786,-0.56014204,-0.5737686,-0.007461507,3.2203465
2005-10-01,0.0008195932,-0.034542143,-0.008245267,0.09504296,5.134594,4.8251276,100989.56,302.2752,301.20898,0.99058676,-3.5909061,-0.027567208,-0.8353771,-0.85876274,-0.010739028,3.5273438
2005-11-01,0.0008446586,-0.039238393,-0.016972244,0.15765744,5.1748915,5.0698547,100950.94,300.75787,299.83093,0.98758113,-4.120063,-0.030284762,-1.9671164,-2.045496,-0.020521428,3.791504
2005-12-01,0.0010090338,-0.07801592,-0.039184034,0.15900129,4.750929,7.4794464,101128.875,299.2612,298.62933,0.96061254,-6.485919,-0.057870626,-3.3534346,-3.4086714,-0.038590483,5.5763607
2006-01-01,0.0009851253,-0.07036477,-0.03703332,0.19726181,5.0433073,7.2031574,101166.44,298.14554,298.0089,0.9651817,-6.149831,-0.05372286,-3.365221,-3.3817215,-0.037866037,5.307129
2006-02-01,0.0010550229,-0.091261566,-0.050428927,0.098976135,4.746251,8.068496,101271.25,297.41315,297.5376,0.9530623,-6.8149853,-0.06402278,-3.8472166,-3.843464,-0.044702597,6.0475073
2006-03-01,0.001017512,-0.08688533,-0.046013653,0.12400156,4.711129,7.7506504,101205.875,297.95837,298.1432,0.9601042,-6.5337343,-0.060828507,-3.6318083,-3.6201248,-0.04086438,5.6487865
2006-04-01,0.00096573797,-0.072101414,-0.038774908,0.065277964,4.6412983,7.0835867,101058.125,298.30035,298.5504,0.97096384,-5.8651533,-0.05117041,-3.4290447,-3.416479,-0.035834346,5.095437
2006-05-01,0.00082707265,-0.038359344,-0.01666439,0.16480327,4.377533,5.1046963,101193.0,299.43576,299.33862,0.99089795,-4.0164156,-0.03028506,-1.8526173,-1.8745556,-0.018532705,3.5944128
2006-06-01,0.0008412008,-0.040569365,-0.016791113,0.15449399,4.2964745,5.248041,101243.56,299.71738,299.48193,0.99073,-4.2725782,-0.03149098,-1.933423,-1.9542942,-0.018595964,3.753418
2006-07-01,0.00083073974,-0.034956515,-0.014875393,0.15621507,4.5238314,4.887224,101335.06,299.2083,299.1311,0.9902066,-3.9504108,-0.0281173,-1.7882061,-1.798522,-0.01725014,3.6394043
2006-08-01,0.00078266766,-0.02459246,-0.0081121735,0.17699629,4.291336,4.17192,101194.5,300.3119,299.71008,0.99637467,-3.2040405,-0.0214535,-1.1970177,-1.2397947,-0.011124462,3.1083984
2006-09-01,0.00081112166,-0.030095458,-0.008737046,0.09160676,5.355502,4.5731115,101151.31,301.2572,300.54102,0.9909625,-3.4395971,-0.024902284,-1.042079,-1.0818806,-0.011734255,3.4234037
2006-10-01,0.00083225593,-0.03890747,-0.015595611,0.109888285,4.925041,4.918622,100991.94,301.03207,300.39172,0.9886143,-3.9692707,-0.029825747,-1.7468214,-1.8094959,-0.017644268,3.6588907
2006-11-01,0.00088514294,-0.052743793,-0.021971047,0.0916076,4.753332,5.883665,100978.0,300.81186,300.02405,0.98236936,-5.1207047,-0.04073745,-2.205121,-2.2703247,-0.023186482,4.234947
2006-12-01,0.0009881875,-0.078593254,-0.0378657,0.13105184,4.8701725,7.393552,101199.44,299.5556,299.18115,0.9657206,-6.440034,-0.057365,-3.2457066,-3.2888327,-0.03589062,5.3538322
2007-01-01,0.0010133621,-0.08027953,-0.0418036,0.11649841,4.838724,7.62834,101269.44,297.6916,298.00183,0.96084785,-6.514186,-0.058018327,-3.5203285,-3.493741,-0.039286055,5.610532
2007-02-01,0.001029742,-0.08562827,-0.046747208,0.083130136,4.6533165,7.8457155,101304.06,297.01953,297.5205,0.9589255,-6.5773926,-0.058783412,-3.723052,-3.676056,-0.041090563,5.7839355
2007-03-01,0.000984821,-0.08404052,-0.043503582,0.12552351,5.047759,7.4241753,101127.44,296.54712,297.34802,0.9661001,-6.192134,-0.055663645,-3.4853687,-3.388648,-0.03738079,5.281006
2007-04-01,0.0009156491,-0.06282091,-0.033352137,0.0836665,4.69977,6.571707,101122.875,297.7715,298.2395,0.9787127,-5.38008,-0.045579374,-3.0919466,-3.0555973,-0.03252229,4.5498047
2007-05-01,0.0008722455,-0.052533925,-0.02424401,0.13718213,4.5694304,5.847069,101116.31,299.0074,299.13452,0.9852778,-4.724806,-0.038601816,-2.409031,-2.4104967,-0.02445956,4.0861816
