"","time.x","cdww","iews","inss","mcc","mwp","si10","sp","sst","t2m","tauoc","u10","ust","v10","v10n","vst","wind","time_month","time.y","cdir","e","ewss","i10fg","lsp","magss","mer","metss","mmtss","mntss","mtpr","nsss","sshf","tp"
"122",1989-02-03 07:33:20,0.0010294041,-0.086739,-0.046075165,0.12386656,4.821307,7.7431173,101349.75,296.74423,296.85938,0.9577424,-6.5653067,-0.060515165,-3.6311178,-3.6186457,-0.041997172,5.7731934,"02-1989",1989-02-03 01:33:20,20348384,-0.0019389407,-8036.2812,10.154267,0.00013139193,9281.242,-2.2440698e-05,-0.092917144,0.10741681,-0.048642695,3.1693844e-06,-4205.9023,247489,0.00027392228
"123",1989-03-03 07:33:20,0.0010223377,-0.08101982,-0.046271384,0.0974882,4.4611206,7.629589,101211.5,296.90845,297.0177,0.9602888,-6.2907104,-0.057022214,-3.8071995,-3.7968435,-0.041338515,5.7055664,"03-1989",1989-03-03 01:33:20,22142544,-0.0017483672,-7607.574,10.056166,4.6338842e-05,8997.055,-2.0235922e-05,-0.08805078,0.10411435,-0.04961002,1.1293714e-06,-4284.957,238305,9.835347e-05
"124",1989-04-03 07:33:20,0.0010134568,-0.09167498,-0.046937823,0.06750202,4.5412188,7.8385954,101126.375,297.07516,297.4613,0.9638952,-6.6191263,-0.060982525,-3.660675,-3.6193247,-0.039911237,5.609375,"04-1989",1989-04-03 01:33:20,22987568,-0.0017117308,-8532.59,10.237,9.810376e-06,9802.984,-1.9812433e-05,-0.09873003,0.11352326,-0.04996413,1.1870782e-07,-4314.6484,484818,1.05166755e-05
"125",1989-05-03 07:33:20,0.0009748542,-0.080690086,-0.040303946,0.15956324,4.2586384,7.333026,101271.81,297.3338,297.7284,0.96939576,-6.2543507,-0.055266917,-3.324646,-3.282919,-0.03478479,5.194748,"05-1989",1989-05-03 01:33:20,22443520,-0.0013470333,-7480.2812,9.57958,0.0002654438,8531.398,-1.5589758e-05,-0.086517036,0.098753735,-0.042514384,4.8603697e-06,-3672.8086,499533,0.0004201301
"126",1989-06-03 07:33:20,0.00096228207,-0.06950003,-0.034890473,0.13250938,4.1512175,6.99932,101322.625,298.33658,298.4419,0.9724968,-5.9705763,-0.05012101,-3.201457,-3.2025394,-0.03189175,5.0722275,"06-1989",1989-06-03 01:33:20,21865616,-0.0016055873,-6318.3047,9.059871,0.00016427763,7223.0083,-1.8584484e-05,-0.07308537,0.083590165,-0.03637129,2.9203238e-06,-3143.1953,200785,0.00025096687
"127",1989-07-03 07:33:20,0.00084638735,-0.03669387,-0.01547138,0.1741721,4.154601,5.2113714,101341.44,299.0044,298.8651,0.99033386,-4.1318083,-0.028851092,-1.8836031,-1.902731,-0.017184567,3.8100586,"07-1989",1989-07-03 01:33:20,21416032,-0.0016087927,-3206.3086,6.781064,0.0004000151,3910.3787,-1.8621038e-05,-0.03714955,0.045270845,-0.015107609,1.1109723e-05,-1312.0742,-21867,0.00095877727
"128",1989-08-03 07:33:20,0.0007685616,-0.0202955,-0.00827856,0.09001388,3.9743633,3.860917,101163.5,300.16592,299.73108,0.997935,-2.7826576,-0.018060267,-1.2423592,-1.2851734,-0.011630032,2.9528809,"08-1989",1989-08-03 01:33:20,21917520,-0.0017099902,-1829.0117,5.296052,0.00010520988,2292.025,-1.9792365e-05,-0.021176279,0.026533674,-0.0081540905,6.1920264e-06,-702.0337,-191106,0.0005352334
"129",1989-09-03 07:33:20,0.00078950264,-0.023331523,-0.0054136254,0.10033584,5.2479362,4.2427874,100995.625,301.03195,300.27185,0.9937372,-2.8732042,-0.019405134,-0.78236806,-0.82434267,-0.0093033835,3.1865768,"09-1989",1989-09-03 01:33:20,21842400,-0.0024853237,-2229.5156,6.0004206,0.0001546499,3043.996,-2.876576e-05,-0.02574879,0.03528876,-0.005682435,1.3776757e-05,-491.4297,-376063,0.0011903096
"130",1989-10-03 07:33:20,0.0008507939,-0.040343463,-0.017576396,0.07102544,4.6785316,5.304658,101096.5,300.43384,299.79016,0.9890145,-4.478264,-0.031746447,-2.078681,-2.1440687,-0.01957732,3.8625793,"10-1989",1989-10-03 01:33:20,20920144,-0.0024704002,-3831.1562,7.2722874,8.82742e-05,4338.288,-2.8593902e-05,-0.04440683,0.05023161,-0.018464923,6.5535605e-06,-1594.9023,-365151,0.0005656106
"131",1989-11-03 07:33:20,0.0009392658,-0.06267667,-0.029611945,0.15765446,4.561988,6.622422,100980.875,300.08694,299.41248,0.975758,-5.764511,-0.04695338,-2.8688812,-2.9363022,-0.029562347,4.831299,"11-1989",1989-11-03 01:33:20,18813888,-0.0029481489,-5905.1094,8.91433,0.00029752823,6645.745,-3.412174e-05,-0.06831938,0.076916315,-0.031327784,1.3362222e-05,-2706.0703,-479571,0.001153975
"132",1989-12-03 07:33:20,0.0009865467,-0.07744819,-0.037041545,0.086423695,4.7086706,7.2600546,101243.5,298.84842,298.49414,0.96546626,-6.287779,-0.055817783,-3.1163092,-3.1627388,-0.03457327,5.328369,"12-1989",1989-12-03 01:33:20,18352048,-0.003000155,-7286.0625,9.661672,0.0008974992,8251.641,-3.472122e-05,-0.08428466,0.09548996,-0.039334774,1.1821568e-05,-3395.8906,-202862,0.0010220641
"133",1990-01-03 07:33:20,0.0010636146,-0.1004284,-0.05086863,0.14043194,4.595083,8.323812,101204.19,297.07623,297.34583,0.95096093,-7.2362156,-0.06869435,-3.7257814,-3.7042027,-0.042747237,6.1376953,"01-1990",1990-01-03 01:33:20,18521952,-0.0019369221,-9347.25,10.9303665,6.665924e-05,10645.273,-2.2417764e-05,-0.108115315,0.1232239,-0.053869963,1.1497392e-06,-4655.8203,395737,9.969428e-05
"134",1990-02-03 07:33:20,0.0010274376,-0.07551432,-0.04633957,0.16566837,4.870492,7.653572,101341.5,296.4203,296.65076,0.95769954,-6.2929564,-0.055758655,-3.9686337,-3.9399567,-0.04418593,5.7575684,"02-1990",1990-02-03 01:33:20,20249136,-0.0013251936,-7049.0234,10.013836,0.000118502474,8431.978,-1.5337471e-05,-0.08149862,0.09754996,-0.04903698,2.4828432e-06,-4234.203,328411,0.00021359573
"135",1990-03-03 07:33:20,0.0010493333,-0.0877375,-0.051711142,0.20797193,4.4997454,8.064462,101267.375,296.88293,297.30273,0.9544772,-6.712574,-0.06117487,-4.0926743,-4.0508575,-0.044653725,6.000946,"03-1990",1990-03-03 01:33:20,21994336,-0.001496647,-8057.301,10.481703,3.540283e-05,9508.08,-1.732276e-05,-0.093292475,0.11006201,-0.053545,6.0021785e-07,-4625.7734,531563,5.242898e-05
"136",1990-04-03 07:33:20,0.00097399205,-0.07044399,-0.041446745,0.12873147,4.593835,7.1520987,101084.31,297.8618,298.09253,0.96990156,-5.846299,-0.050113916,-3.6811962,-3.6601086,-0.037771236,5.194251,"04-1990",1990-04-03 01:33:20,22685232,-0.0013028719,-6356.2305,9.154954,6.713733e-05,7507.4883,-1.50803535e-05,-0.07361376,0.08689347,-0.041879714,1.8630127e-06,-3619.793,283133,0.00016066991
"137",1990-05-03 07:33:20,0.0009328062,-0.06254166,-0.032747507,0.13364714,4.408001,6.674222,101182.25,298.4271,298.59668,0.9780603,-5.619342,-0.04546404,-3.1739788,-3.1629896,-0.030867368,4.751643,"05-1990",1990-05-03 01:33:20,22140240,-0.0013461728,-5707.9883,8.612414,0.0002535222,6546.302,-1.558187e-05,-0.066141546,0.07578631,-0.033451557,4.537679e-06,-2890.5312,234479,0.00039379625
"138",1990-06-03 07:33:20,0.0008793764,-0.04974103,-0.022470906,0.19765872,4.257781,5.8168154,101279.25,299.0167,299.0542,0.98525864,-4.936924,-0.037619174,-2.4207268,-2.4401493,-0.022918966,4.170678,"06-1990",1990-06-03 01:33:20,21595440,-0.0015770327,-4444.449,7.542485,0.00019129047,5031.6484,-1.8251128e-05,-0.051469326,0.05822577,-0.02272958,4.743887e-06,-1961.907,95441,0.0004111345
"139",1990-07-03 07:33:20,0.00084406394,-0.036785364,-0.01633975,0.13804746,4.1404305,5.099552,101323.81,299.39038,298.99524,0.98829776,-3.7769194,-0.028538227,-1.7012777,-1.7121964,-0.017129544,3.7832031,"07-1990",1990-07-03 01:33:20,21363328,-0.0017950609,-3325.8594,6.9036684,0.00030863122,4171.9995,-2.07743e-05,-0.038498282,0.048240215,-0.016573466,1.1910749e-05,-1428.1111,-149747,0.001028613
"140",1990-08-03 07:33:20,0.0007956971,-0.027044654,-0.009291749,0.14060187,4.294017,4.2901764,101293.69,300.161,299.59827,0.99372494,-3.1497955,-0.021607459,-1.183136,-1.2193155,-0.011633478,3.2505026,"08-1990",1990-08-03 01:33:20,21727504,-0.0020277053,-2402.8438,5.912922,0.00022994449,3017.9382,-2.3470275e-05,-0.027948856,0.034944896,-0.009213854,8.420271e-06,-797.3279,-254224,0.0007267182
"141",1990-09-03 07:33:20,0.00076519395,-0.020029724,-0.005329158,0.08362663,4.399975,3.7882586,101113.625,301.6005,300.531,0.9973496,-2.7237425,-0.01740092,-0.7424081,-0.7720159,-0.007993858,2.9171915,"09-1990",1990-09-03 01:33:20,21868576,-0.0027110092,-1788.3359,5.4633417,0.00017479518,2310.1309,-3.137812e-05,-0.020718515,0.026741084,-0.005049657,1.3506791e-05,-440.83936,-487711,0.0011675106
"142",1990-10-03 07:33:20,0.00077176327,-0.023361504,-0.0065034516,0.07754621,4.8306046,3.862706,100976.125,301.6113,300.57166,0.9964941,-2.8300343,-0.019286394,-0.89785326,-0.94089717,-0.009872586,2.9921875,"10-1990",1990-10-03 01:33:20,20692320,-0.0025826544,-2069.4805,5.4900208,0.00017121011,2534.2341,-2.988994e-05,-0.023872077,0.029238392,-0.006130047,1.7815255e-05,-530.845,-463652,0.0015394355
"143",1990-11-03 07:33:20,0.0009315021,-0.06777692,-0.025359333,0.081356294,4.7298546,6.606982,101030.625,300.80487,299.9546,0.9760168,-5.9527473,-0.049494684,-2.3538246,-2.4179173,-0.025886,4.7456055,"11-1990",1990-11-03 01:33:20,19025264,-0.0036130361,-6135.289,8.772892,8.042742e-05,6704.9746,-4.181698e-05,-0.07094568,0.077656746,-0.026364326,3.1386771e-06,-2281.371,-568531,0.00027060555
"144",1990-12-03 07:33:20,0.001023527,-0.08600569,-0.042098165,0.11191076,4.8443575,7.713605,101168.44,299.17816,298.54333,0.95789963,-6.6994343,-0.061669588,-3.4028273,-3.4612656,-0.039536122,5.729789,"12-1990",1990-12-03 01:33:20,18151680,-0.0035425238,-7961.836,10.231532,0.00013052371,9037.891,-4.1000894e-05,-0.09220725,0.104641765,-0.04423392,3.5790863e-06,-3816.6055,-481920,0.0003090361
"145",1991-01-03 07:33:20,0.0010895501,-0.108608544,-0.052012324,0.11869931,4.6783495,8.522613,101348.06,297.87885,297.77844,0.94560766,-7.4602003,-0.07385337,-3.6150675,-3.632738,-0.044382066,6.4052734,"01-1991",1991-01-03 01:33:20,18758336,-0.0029821172,-9968.8125,11.205973,3.931088e-05,11311.641,-3.451643e-05,-0.11546421,0.13093126,-0.054478288,8.5680847e-07,-4708.074,12217,7.447973e-05
"146",1991-02-03 07:33:20,0.0010067301,-0.08280182,-0.04478872,0.110797286,4.4154224,7.632043,101250.56,297.0938,297.41382,0.9642204,-6.4189596,-0.05673182,-3.6423159,-3.6084661,-0.038392324,5.536865,"02-1991",1991-02-03 01:33:20,20298848,-0.0014926135,-7629.578,9.85716,4.54602e-05,8852.369,-1.7274942e-05,-0.08832878,0.10241857,-0.04624796,8.2435e-07,-3995,436648,7.066813e-05
"147",1991-03-03 07:33:20,0.0009941515,-0.07865405,-0.042372048,0.091110244,4.63183,7.394334,101174.06,297.20926,297.47437,0.96476305,-6.216816,-0.05516845,-3.5035877,-3.4771605,-0.038288597,5.3987656,"03-1991",1991-03-03 01:33:20,22119552,-0.0015324855,-7289.9883,9.605196,4.350186e-05,8461.186,-1.7737111e-05,-0.08432758,0.097872734,-0.044526577,1.1845766e-06,-3847.6836,351560,0.000101717495
"148",1991-04-03 07:33:20,0.0009964847,-0.08447951,-0.044424772,0.10331419,4.465065,7.6363277,101150.875,297.7523,298.06055,0.9656326,-6.4835415,-0.058097363,-3.61263,-3.5911436,-0.038567275,5.4319267,"04-1991",1991-04-03 01:33:20,22581936,-0.0015869106,-7717.797,9.866873,4.1648826e-05,8871.953,-1.8368824e-05,-0.089312375,0.102682285,-0.046054125,6.004935e-07,-3984.8398,388043,5.1343668e-05
"149",1991-05-03 07:33:20,0.0009778296,-0.079909325,-0.041114032,0.07060535,4.311096,7.411847,101152,298.33878,298.52344,0.97069377,-6.270157,-0.055285394,-3.4970942,-3.4858942,-0.036043867,5.238015,"05-1991",1991-05-03 01:33:20,22498624,-0.0016466456,-7322.7695,9.615994,3.0753486e-05,8385.684,-1.9057275e-05,-0.08480388,0.097013,-0.04255736,3.8277358e-07,-3681.504,308634,3.3054e-05
"150",1991-06-03 07:33:20,0.00094030704,-0.068849266,-0.03293079,0.12763041,4.459159,6.7919292,101232.25,298.93088,299.01196,0.9756751,-5.6312723,-0.048095047,-2.9403906,-2.9405622,-0.029811807,4.835449,"06-1991",1991-06-03 01:33:20,21460336,-0.0018352666,-6111.2773,8.731867,0.00015709216,7034.745,-2.1240005e-05,-0.07075137,0.08134431,-0.03313303,5.639533e-06,-2867.7422,196460,0.0004882625
"151",1991-07-03 07:33:20,0.00088102603,-0.045780182,-0.023008943,0.12137597,4.177231,5.7126207,101334.625,298.90005,298.81836,0.98543763,-4.7539234,-0.035253227,-2.5255957,-2.544486,-0.023331728,4.191002,"07-1991",1991-07-03 01:33:20,20668960,-0.0014597576,-3975.8242,7.2910547,0.0002120258,4615.828,-1.6892474e-05,-0.046016812,0.05337005,-0.022525895,6.7303654e-06,-1947.4336,32727,0.0005827863
"152",1991-08-03 07:33:20,0.000812351,-0.029364169,-0.012581509,0.15695041,4.4304056,4.5308456,101353.44,299.75052,299.26196,0.99182504,-3.2637348,-0.024030805,-1.4690771,-1.4987526,-0.014572147,3.439209,"08-1991",1991-08-03 01:33:20,20494608,-0.0018569715,-2542.3164,6.159334,0.00027108582,3240.241,-2.1491622e-05,-0.029432118,0.037492972,-0.0117227435,1.2955275e-05,-1013.80493,-202533,0.0011210232
"153",1991-09-03 07:33:20,0.00083688996,-0.040313542,-0.015949946,0.13301271,4.5391903,5.148122,101158.69,300.0533,299.64832,0.9914184,-4.279499,-0.031523347,-1.845933,-1.8884659,-0.018371921,3.7048368,"09-1991",1991-09-03 01:33:20,20221248,-0.0021917708,-3671.0508,6.8809366,0.00020371683,4172.9927,-2.536962e-05,-0.042459667,0.048353326,-0.016335804,6.916058e-06,-1410.7498,-198032,0.00059917266
"154",1991-10-03 07:33:20,0.0007953113,-0.03040886,-0.010683574,0.07294358,5.2885857,4.357032,101056.125,300.57047,299.75745,0.9950192,-3.5485992,-0.025443792,-1.3933153,-1.448638,-0.014821544,3.2507992,"10-1991",1991-10-03 01:33:20,19091760,-0.0024654865,-2737.1055,5.986808,6.172754e-05,3122.6748,-2.8534123e-05,-0.031674743,0.036148682,-0.010931317,3.2068847e-06,-940.1592,-363305,0.00027909654
"155",1991-11-03 07:33:20,0.00087963,-0.047141194,-0.022498906,0.09574312,5.493599,5.7474813,100992.44,299.9951,299.15942,0.98533005,-4.862812,-0.037513852,-2.4775734,-2.5561476,-0.026255582,4.175688,"11-1991",1991-11-03 01:33:20,17120180,-0.0026963626,-4354.875,7.748069,0.00024085901,4986.746,-3.1207237e-05,-0.05039221,0.05773821,-0.023375869,1.3670968e-05,-2020.2148,-512210,0.0011816693
"156",1991-12-03 07:33:20,0.0010229363,-0.081902206,-0.04341799,0.15551943,5.0449753,7.7012577,101156.375,298.38168,297.98108,0.9575404,-6.612364,-0.060645938,-3.6161213,-3.657755,-0.042171516,5.718995,"12-1991",1991-12-03 01:33:20,16482996,-0.0028123949,-7744.664,10.270397,0.0001442419,8897.363,-3.2549855e-05,-0.08967012,0.10297179,-0.04623598,2.9006906e-06,-3998.8945,-279684,0.00025086186
"157",1992-01-03 07:33:20,0.0009877584,-0.07630485,-0.038324177,0.076838866,4.959586,7.3258095,101202.5,297.44595,297.51758,0.9654914,-6.259573,-0.05504775,-3.2706861,-3.2690868,-0.03618564,5.336109,"01-1992",1992-01-03 01:33:20,17052168,-0.0019431536,-7035.551,9.53053,6.551111e-05,8063.164,-2.249096e-05,-0.081460595,0.09331171,-0.039969146,9.879891e-07,-3457.0977,174150,8.59994e-05
"158",1992-02-03 07:33:20,0.0010394054,-0.09770554,-0.049459934,0.096373335,4.9623594,8.02274,101226.94,297.1719,297.38123,0.95633817,-6.848737,-0.06535077,-3.6276646,-3.6086464,-0.041787256,5.8667727,"02-1992",1992-02-03 01:33:20,18663744,-0.002016314,-8974.969,10.444994,3.8148617e-05,10315.258,-2.3336368e-05,-0.10391718,0.11942053,-0.052067995,5.469592e-07,-4498.4883,342547,4.775534e-05
"159",1992-03-03 07:33:20,0.0010150499,-0.08725828,-0.045588613,0.064281404,4.781412,7.896735,101138.75,296.76578,297.3368,0.9628537,-6.6546392,-0.060240567,-3.7248611,-3.6510534,-0.040666115,5.632617,"03-1992",1992-03-03 01:33:20,20739968,-0.0013949743,-8118.074,10.207579,5.9519134e-06,9359.02,-1.6145117e-05,-0.09396464,0.108300865,-0.047743678,9.418378e-08,-4124.8047,695696,8.079114e-06
"160",1992-04-03 07:33:20,0.0009401748,-0.07094234,-0.035293758,0.07965924,4.8402414,6.959118,100988.75,297.7905,298.21716,0.9764125,-5.8648844,-0.050221205,-3.1782274,-3.1224127,-0.033644397,4.8137207,"04-1992",1992-04-03 01:33:20,21225776,-0.001300409,-6628.8203,8.981632,4.9212496e-05,7552.094,-1.5050915e-05,-0.07673609,0.08741644,-0.036607265,9.540903e-07,-3163.3945,484049,8.2682614e-05
"161",1992-05-03 07:33:20,0.00084662344,-0.04551965,-0.021684833,0.10518331,4.8680325,5.3589106,100993.25,299.4263,299.302,0.9864016,-4.371458,-0.035353065,-2.266285,-2.2973804,-0.023635842,3.8047886,"05-1992",1992-05-03 01:33:20,20782800,-0.0016946876,-4206.8906,7.032057,0.00010841183,4841.1743,-1.961425e-05,-0.048672676,0.056055542,-0.022584703,2.3559178e-06,-1952.5273,-48028,0.00020349256
"162",1992-06-03 07:33:20,0.00089796213,-0.05817032,-0.024176352,0.16168016,4.4038687,6.227706,101184.19,299.5183,299.35132,0.9846559,-5.4157877,-0.043137968,-2.5136194,-2.5469522,-0.024694119,4.3782663,"06-1992",1992-06-03 01:33:20,20297872,-0.002149779,-5204.254,8.054029,0.00018434243,5777.8604,-2.4880588e-05,-0.060209215,0.06685726,-0.02426324,5.0672734e-06,-2100.0752,-29683,0.00043715036
"163",1992-07-03 07:33:20,0.00086748716,-0.045232892,-0.020283956,0.12233856,4.3379097,5.6047153,101359.875,299.18112,298.95923,0.98818535,-4.640089,-0.034669638,-2.2883615,-2.3232222,-0.021601085,4.040283,"07-1992",1992-07-03 01:33:20,20247328,-0.0018658265,-4073.8945,7.3357563,0.00015579708,4658.5293,-2.1596774e-05,-0.047097564,0.053886253,-0.019944537,5.02647e-06,-1728.6423,-62874,0.00043558492
"164",1992-08-03 07:33:20,0.000841351,-0.04043883,-0.016495716,0.124584444,4.178933,5.107602,101317.56,300.0973,299.50146,0.9894582,-4.2156544,-0.03148049,-1.8443937,-1.895896,-0.018335205,3.7563477,"08-1992",1992-08-03 01:33:20,20685856,-0.0023629852,-3681.5586,6.892001,0.00016594342,4177.911,-2.7349262e-05,-0.042610407,0.048301406,-0.016613029,9.050521e-06,-1429.9011,-286724,0.0007800963
"165",1992-09-03 07:33:20,0.00083986064,-0.040729105,-0.01653478,0.10065842,4.751545,5.08506,101043.125,300.48126,299.84412,0.9893396,-4.1901264,-0.032199144,-1.8225031,-1.8772717,-0.01919334,3.7380676,"09-1992",1992-09-03 01:33:20,20835248,-0.002500996,-3741.6992,6.9269924,8.9267414e-05,4274.629,-2.8945055e-05,-0.043320835,0.049444135,-0.017101545,6.6418343e-06,-1474.6533,-307488,0.0005738712
"166",1992-10-03 07:33:20,0.0008612685,-0.047983646,-0.019292038,0.044394813,4.991726,5.566824,101056.56,301.05765,300.3573,0.9871033,-4.7903337,-0.036947787,-2.074256,-2.1426,-0.02161666,3.974164,"10-1992",1992-10-03 01:33:20,20063360,-0.0033033378,-4550.7383,7.6198177,4.478272e-05,5071.545,-3.8231054e-05,-0.05264449,0.058671787,-0.02057235,2.8923296e-06,-1776.2849,-377205,0.00025087665
"167",1992-11-03 07:33:20,0.0008767543,-0.048508167,-0.022109926,0.10723537,5.425499,5.6913567,100943.56,300.43546,299.57202,0.98386663,-4.7399473,-0.03757572,-2.2977152,-2.364995,-0.024899598,4.1436806,"11-1992",1992-11-03 01:33:20,18118608,-0.0029383225,-4537.965,7.7539253,0.0001311509,5176.6177,-3.401043e-05,-0.052441537,0.059924215,-0.02293247,8.7783255e-06,-1984.7344,-508472,0.0007584167
"168",1992-12-03 07:33:20,0.00096535194,-0.0721522,-0.035579562,0.102673054,5.2671537,7.010085,101098.625,299.63486,298.82825,0.9694869,-5.918334,-0.051309407,-3.2003937,-3.2795038,-0.0350987,5.104126,"12-1992",1992-12-03 01:33:20,17524672,-0.0036305562,-6719.965,9.367928,0.00012593351,7683.8047,-4.202091e-05,-0.077768445,0.08892814,-0.037378132,3.4415561e-06,-3228.004,-541711,0.00029649446
"169",1993-01-03 07:33:20,0.0010333075,-0.09549528,-0.046194434,0.082571715,4.9455633,7.9881897,101266.5,298.17932,297.9192,0.9568867,-6.8908396,-0.06595373,-3.486886,-3.5125008,-0.04100347,5.819092,"01-1993",1993-01-03 01:33:20,18160000,-0.0029140727,-8882.18,10.525858,2.9632452e-05,10103.418,-3.372696e-05,-0.102778256,0.11700109,-0.048953712,5.2308025e-07,-4228.7344,-149936,4.606931e-05
"170",1993-02-03 07:33:20,0.0010032053,-0.07819742,-0.044955313,0.07223815,4.699115,7.475668,101200.19,297.94238,297.7273,0.9633196,-6.1503687,-0.055386305,-3.6949883,-3.7253866,-0.040622324,5.505371,"02-1993",1993-02-03 01:33:20,20074064,-0.0024388565,-7249.129,9.787209,8.584763e-06,8570.391,-2.8229217e-05,-0.08390641,0.09924384,-0.046730995,2.2310786e-07,-4037.5,-78894,1.867587e-05
"171",1993-03-03 07:33:20,0.0010251002,-0.09041977,-0.047474623,0.07440302,4.7937336,7.8813972,101233.44,297.83878,297.85706,0.9603408,-6.6025524,-0.06165099,-3.7585726,-3.7624168,-0.042020407,5.739668,"03-1993",1993-03-03 01:33:20,21803792,-0.002287856,-8361.484,10.254292,1.6210473e-05,9656.133,-2.6480906e-05,-0.09681672,0.11176248,-0.049197257,2.7012328e-07,-4252.785,175665,2.348427e-05
"172",1993-04-03 07:33:20,0.0009148023,-0.068351746,-0.031226635,0.13553457,4.830929,6.5035267,101015.81,298.47885,298.615,0.97878355,-5.387104,-0.04787767,-2.6605244,-2.6556187,-0.029973809,4.5395145,"04-1993",1993-04-03 01:33:20,22334560,-0.0019271991,-6214.672,8.426147,0.00015158097,7117.007,-2.2306209e-05,-0.071902335,0.082344614,-0.032136917,3.7656882e-06,-2770.2344,241957,0.00032444447
"173",1993-05-03 07:33:20,0.0007878286,-0.028111339,-0.01183347,0.1923281,4.9578314,4.388093,101027.94,299.75522,299.47534,0.9942854,-3.1555185,-0.02378428,-1.4016829,-1.4249563,-0.01451271,3.1628904,"05-1993",1993-05-03 01:33:20,21654416,-0.001478075,-2385.3477,5.767499,0.00039132172,3011.1257,-1.7108381e-05,-0.027564585,0.03480997,-0.010841433,1.4077474e-05,-933.08203,-91568,0.0012175122
"174",1993-06-03 07:33:20,0.0008892191,-0.0551818,-0.024594009,0.1462901,4.6088734,5.940176,101257.44,299.7926,299.54675,0.982833,-4.9118385,-0.04056567,-2.3434916,-2.3795786,-0.024462905,4.2695312,"06-1993",1993-06-03 01:33:20,21366688,-0.0022242665,-4808.2266,7.6555996,0.00022225859,5524.5933,-2.5743051e-05,-0.055684686,0.06389743,-0.023974657,7.500731e-06,-2071.0586,-85497,0.0006494656
"175",1993-07-03 07:33:20,0.00087815523,-0.046778858,-0.022754133,0.10464018,4.4459314,5.7098074,101287.25,299.5367,299.23645,0.9851932,-4.7215548,-0.036109805,-2.4281702,-2.4714317,-0.023847431,4.1567383,"07-1993",1993-07-03 01:33:20,21354688,-0.0019428283,-4189.5586,7.494012,0.0002182947,4858.1406,-2.2487657e-05,-0.048502386,0.05626115,-0.022813529,7.251344e-06,-1974.3203,-103505,0.00062748184
"176",1993-08-03 07:33:20,0.00082255364,-0.03419888,-0.013590973,0.12948555,4.4149847,4.8446712,101299.19,299.98883,299.42035,0.99213827,-3.9401178,-0.027544439,-1.6619091,-1.7120047,-0.015867423,3.5499954,"08-1993",1993-08-03 01:33:20,21481312,-0.002033092,-3172.5898,6.6119146,0.00027900917,3685.551,-2.353215e-05,-0.036710918,0.042651765,-0.013978835,1.0642229e-05,-1208.4692,-269860,0.00091881794
"177",1993-09-03 07:33:20,0.00084568583,-0.041154087,-0.01656906,0.12148088,4.4541874,5.1615725,101150.44,300.52408,299.8916,0.98866403,-4.2449055,-0.031740725,-1.7661276,-1.817316,-0.018424612,3.805563,"09-1993",1993-09-03 01:33:20,21597984,-0.0026170574,-3891.7812,7.1255217,0.0001780714,4426.991,-3.028984e-05,-0.045030177,0.051264178,-0.017620463,8.749503e-06,-1523.1135,-358246,0.000754918
"178",1993-10-03 07:33:20,0.000889183,-0.051309586,-0.022903323,0.066432476,4.644598,5.9293966,101104.06,300.27237,299.69617,0.983966,-5.046096,-0.039465547,-2.4020596,-2.4630098,-0.024687327,4.2813377,"10-1993",1993-10-03 01:33:20,20624768,-0.0025577173,-4852.2344,8.001468,7.576459e-05,5490.9653,-2.960283e-05,-0.05621916,0.06356241,-0.024608433,2.4849069e-06,-2121.7734,-335656,0.00021415911
"179",1993-11-03 07:33:20,0.00092142075,-0.05689597,-0.026888788,0.11052084,4.5617304,6.299633,101039.25,300.03012,299.3661,0.9779958,-5.4411497,-0.04355383,-2.6574965,-2.721942,-0.027698651,4.6357985,"11-1993",1993-11-03 01:33:20,18733840,-0.0029186727,-5292.758,8.418546,0.00014237496,6001.577,-3.3780452e-05,-0.0612188,0.069450565,-0.028108358,6.4246024e-06,-2430.0078,-430472,0.00055410713
"180",1993-12-03 07:33:20,0.0009858068,-0.07583165,-0.036412776,0.09591394,5.0786695,7.257659,101152.94,298.98544,298.58618,0.9661798,-6.301239,-0.055241406,-3.1514502,-3.195817,-0.034778018,5.325306,"12-1993",1993-12-03 01:33:20,17919184,-0.0028870036,-7094.961,9.618574,7.4338896e-05,8037.0312,-3.341341e-05,-0.08207828,0.092964485,-0.03857112,1.6963932e-06,-3330.3906,-265076,0.000145765
"181",1994-01-03 07:33:20,0.0010490862,-0.09048414,-0.04798466,0.09075634,4.7361946,8.007726,101258.5,297.91855,297.6754,0.95382315,-6.834008,-0.0637424,-3.701787,-3.7269306,-0.04310685,5.993164,"01-1994",1994-01-03 01:33:20,18570448,-0.0027038495,-8461.59,10.584319,3.697566e-05,9783.227,-3.129714e-05,-0.09802747,0.11321497,-0.050571322,1.0114886e-06,-4371.035,-119683,8.719973e-05
"182",1994-02-03 07:33:20,0.0010725628,-0.106143534,-0.054077864,0.13761586,4.733142,8.4699,101264.06,297.00412,297.31616,0.95060486,-7.2774773,-0.07025635,-3.8252535,-3.7906094,-0.044761237,6.2248535,"02-1994",1994-02-03 01:33:20,20196816,-0.0020707855,-9933.875,11.068143,1.9935644e-05,11392.883,-2.3967805e-05,-0.11499518,0.1318562,-0.057708085,4.5598807e-07,-4984.4414,464393,3.9647595e-05
