time,clear_sky_direct_solar_radiation_at_surface,evaporation,instantaneous_10m_wind_gust,instantaneous_large_scale_surface_precipitation_fraction,large_scale_precipitation,mean_evaporation_rate,mean_runoff_rate,mean_total_precipitation_rate,northward_turbulent_surface_stress,runoff,sub_surface_runoff,surface_runoff,surface_sensible_heat_flux,total_precipitation
2007-09-30 18:00:00,20751680.0,-0.0030339584,6.165246,0.118927,0.00032135518,-3.511696e-05,0.0,1.5650308e-05,-767.4607,0.0,0.0,0.0,-539227.0,0.0013522552
2007-10-31 18:00:00,19057216.0,-0.004398171,9.229177,0.1104126,0.00012693972,-5.0905437e-05,0.0,5.714326e-06,-2487.2188,0.0,0.0,0.0,-873431.0,0.00049498
2007-11-30 18:00:00,17947168.0,-0.0036246814,9.213882,0.17485046,0.0006925524,-4.1952255e-05,0.0,1.5269894e-05,-2861.5273,0.0,0.0,0.0,-628533.0,0.0013195358
2007-12-31 18:00:00,18577024.0,-0.00312097,10.217588,0.11784363,0.0001825161,-3.6121462e-05,0.0,4.0880004e-06,-3818.0664,0.0,0.0,0.0,-198983.0,0.00035441038
2008-01-31 18:00:00,20373424.0,-0.003143631,10.98379,0.08747864,7.730277e-05,-3.638465e-05,0.0,1.5373244e-06,-4728.3906,0.0,0.0,0.0,-2811.0,0.00013302859
2008-02-29 18:00:00,22341344.0,-0.0025069825,10.914196,0.06437683,5.4783683e-05,-2.9016926e-05,0.0,8.5035606e-07,-4878.9062,0.0,0.0,0.0,406017.0,7.430122e-05
2008-03-31 18:00:00,22755584.0,-0.0017408093,10.089122,0.06515503,4.867917e-05,-2.0147738e-05,0.0,1.1988035e-06,-4218.203,0.0,0.0,0.0,428765.0,0.000103165556
2008-04-30 18:00:00,22514640.0,-0.0018394224,8.644316,0.07295227,0.00016502448,-2.1289015e-05,0.0,3.5051698e-06,-2871.5469,0.0,0.0,0.0,240742.0,0.00030307984
2008-05-31 18:00:00,21803216.0,-0.0016158405,7.9041862,0.111572266,0.00017526111,-1.8702121e-05,0.0,4.967221e-06,-2255.8242,0.0,0.0,0.0,188349.0,0.00042876974
2008-06-30 18:00:00,21579536.0,-0.0015658066,6.339471,0.1703186,0.00038543832,-1.8122912e-05,0.0,1.2322579e-05,-1185.823,0.0,0.0,0.0,-54933.0,0.001065285
2008-07-31 18:00:00,21846688.0,-0.0026251823,6.015214,0.1558075,0.0011314703,-3.0385578e-05,0.0,3.062065e-05,-494.95605,0.0,0.0,0.0,-455774.0,0.002645971
2008-08-31 18:00:00,21947296.0,-0.0030012652,5.100136,0.10510254,0.00015762454,-3.4736368e-05,0.0,1.4365389e-05,-45.446777,0.0,0.0,0.0,-495499.0,0.0012431648
2008-09-30 18:00:00,20563248.0,-0.003480237,6.7185163,0.15733337,0.00036170706,-4.0281884e-05,0.0,2.2940454e-05,-675.12573,0.0,0.0,0.0,-702413.0,0.0019830663
2008-10-31 18:00:00,18829472.0,-0.0033438094,7.4683895,0.2188263,0.00062224315,-3.8701648e-05,0.0,2.0542415e-05,-1788.6211,0.0,0.0,0.0,-645937.0,0.0017745942
2008-11-30 18:00:00,18049616.0,-0.004162252,10.02838,0.20059204,0.0006427868,-4.817467e-05,0.0,1.4720553e-05,-3648.2031,0.0,0.0,0.0,-785074.0,0.0012709878
2008-12-31 18:00:00,18463280.0,-0.0026673847,9.805738,0.13919067,0.00014212752,-3.08733e-05,0.0,3.854163e-06,-3619.7656,0.0,0.0,0.0,-173696.0,0.00033288426
2009-01-31 18:00:00,20156144.0,-0.0024759322,10.444106,0.18263245,0.001069117,-2.8657989e-05,0.0,1.682097e-05,-4263.082,0.0,0.0,0.0,48678.0,0.0014542127
2009-02-28 18:00:00,21978176.0,-0.0023308992,9.933209,0.14976501,0.00019643821,-2.697861e-05,0.0,3.1840937e-06,-4091.9102,0.0,0.0,0.0,248522.0,0.0002757007
2009-03-31 18:00:00,22778400.0,-0.0019709559,10.297994,0.05845642,5.2682986e-05,-2.2809647e-05,0.0,1.2304388e-06,-4298.0664,0.0,0.0,0.0,388731.0,0.0001067689
2009-04-30 18:00:00,22454336.0,-0.0013143832,9.147941,0.05406189,4.8684582e-05,-1.5211292e-05,0.0,1.1467882e-06,-3133.6094,0.0,0.0,0.0,543144.0,9.965243e-05
2009-05-31 18:00:00,22035600.0,-0.0013824445,7.711581,0.06513977,9.231652e-05,-1.6002115e-05,0.0,2.6388643e-06,-2027.8086,0.0,0.0,0.0,334903.0,0.00022914575
2009-06-30 18:00:00,21639040.0,-0.0019830381,8.136914,0.11903381,0.00019007112,-2.2951295e-05,0.0,5.2555097e-06,-2278.1445,0.0,0.0,0.0,24778.0,0.00045582931
2009-07-31 18:00:00,21901136.0,-0.0018282831,6.5695944,0.12535095,0.0002606172,-2.1161599e-05,0.0,8.301758e-06,-1329.9983,0.0,0.0,0.0,-96819.0,0.00071655447
2009-08-31 18:00:00,22064848.0,-0.0021826737,6.9208193,0.081100464,0.00013962266,-2.5263973e-05,0.0,5.1441657e-06,-1378.9768,0.0,0.0,0.0,-129494.0,0.0004436702
2009-09-30 18:00:00,20825568.0,-0.0025822185,8.033208,0.080459595,0.00010902548,-2.9887495e-05,0.0,5.646315e-06,-2164.746,0.0,0.0,0.0,-166584.0,0.00048827822
2009-10-31 18:00:00,19031888.0,-0.0030614436,8.51187,0.07196045,7.416254e-05,-3.5431527e-05,0.0,3.4654322e-06,-2379.1758,0.0,0.0,0.0,-218620.0,0.00029884465
2009-11-30 18:00:00,18183344.0,-0.0025696494,9.935909,0.05645752,3.272918e-05,-2.9741801e-05,0.0,5.3190496e-07,-3690.9805,0.0,0.0,0.0,74278.0,4.6221874e-05
2009-12-31 18:00:00,18887968.0,-0.0024963096,10.329247,0.07948303,9.7587006e-05,-2.8891649e-05,0.0,1.6077594e-06,-4008.5,0.0,0.0,0.0,290315.0,0.00013950783
2010-01-31 18:00:00,20529888.0,-0.0013719858,9.479672,0.030227661,1.9062434e-06,-1.5877842e-05,0.0,2.9802322e-08,-3495.246,0.0,0.0,0.0,726806.0,1.9073486e-06
2010-02-28 18:00:00,22297712.0,-0.0025460373,9.778357,0.017974854,6.4124433e-06,-2.9467978e-05,0.0,5.4948032e-08,-3761.25,0.0,0.0,0.0,198795.0,6.4100022e-06
2010-03-31 18:00:00,22416032.0,-0.0014043176,7.7646284,0.10398865,0.00045363675,-1.6251928e-05,0.0,7.812486e-06,-2468.5625,0.0,0.0,0.0,206676.0,0.0006758361
2010-04-30 18:00:00,22089296.0,-0.0015145047,7.2486706,0.15908813,0.0005018143,-1.752771e-05,0.0,1.0100542e-05,-1824.4531,0.0,0.0,0.0,176558.0,0.00087252073
2010-05-31 18:00:00,21570256.0,-0.0020942949,5.8498726,0.20735168,0.0008308699,-2.4239285e-05,0.0,2.6849244e-05,-772.76514,0.0,0.0,0.0,-290340.0,0.002320405
2010-06-30 18:00:00,21478608.0,-0.0022774525,6.1260223,0.1942749,0.00049272133,-2.6358539e-05,0.0,2.2478227e-05,-606.3213,0.0,0.0,0.0,-320041.0,0.0019413384
2010-07-31 18:00:00,21812640.0,-0.0027219392,4.9536066,0.15275574,0.00038475124,-3.150593e-05,0.0,2.0861888e-05,418.80957,0.0,0.0,0.0,-450122.0,0.0018026032
2010-08-31 18:00:00,21816736.0,-0.0032357424,5.293208,0.14549255,0.0005989396,-3.7449994e-05,0.0,2.5290676e-05,19.4375,0.0,0.0,0.0,-612313.0,0.0021847263
2010-09-30 18:00:00,20742304.0,-0.0038787015,6.377714,0.11047363,0.00029189908,-4.4892324e-05,0.0,1.5913873e-05,-828.9658,0.0,0.0,0.0,-772964.0,0.0013759886
2010-10-31 18:00:00,18690672.0,-0.0038837343,7.137452,0.2434845,0.00082699885,-4.495088e-05,0.0,4.009255e-05,-1688.2109,0.0,0.0,0.0,-1062863.0,0.0034638522
2010-11-30 18:00:00,17835120.0,-0.003542181,8.6703615,0.18701172,0.00035340688,-4.099541e-05,0.0,1.5609694e-05,-2435.3242,0.0,0.0,0.0,-679922.0,0.0013485919
2010-12-31 18:00:00,18483760.0,-0.002882313,9.616026,0.10032654,0.000157374,-3.3361153e-05,0.0,2.7717442e-06,-3273.4648,0.0,0.0,0.0,-141320.0,0.0002393976
2011-01-31 18:00:00,20144688.0,-0.0020304548,10.167841,0.15664673,0.0001582421,-2.3499859e-05,0.0,2.7864999e-06,-4264.867,0.0,0.0,0.0,204256.0,0.00024063254
2011-02-28 18:00:00,21810896.0,-0.0022069234,9.197468,0.193573,0.00040307565,-2.5542147e-05,0.0,6.996471e-06,-3484.793,0.0,0.0,0.0,20261.0,0.00060424325
2011-03-31 18:00:00,22381104.0,-0.0015569702,8.486479,0.16564941,0.0005974211,-1.8019666e-05,0.0,1.2578746e-05,-2846.6055,0.0,0.0,0.0,229686.0,0.001087294
2011-04-30 18:00:00,22058384.0,-0.0018666084,5.957679,0.16464233,0.0006315536,-2.1604603e-05,0.0,1.7030157e-05,-825.5386,0.0,0.0,0.0,-177443.0,0.0014712492
2011-05-31 18:00:00,21627648.0,-0.0023280643,7.0700626,0.14605713,0.00039255194,-2.6944675e-05,0.0,1.4703715e-05,-1276.353,0.0,0.0,0.0,-198221.0,0.0012689393
2011-06-30 18:00:00,21654112.0,-0.0016767196,6.071707,0.14923096,0.00027017033,-1.940687e-05,0.0,1.0065541e-05,-1039.9917,0.0,0.0,0.0,-104857.0,0.00086923176
2011-07-31 18:00:00,22015536.0,-0.002463065,5.659178,0.12283325,0.00029635133,-2.8507202e-05,0.0,1.2357285e-05,-315.07715,0.0,0.0,0.0,-351649.0,0.0010669655
2011-08-31 18:00:00,21976496.0,-0.003114637,5.7536697,0.095581055,0.00016914192,-3.6048063e-05,0.0,1.3554732e-05,-270.14233,0.0,0.0,0.0,-508470.0,0.0011706061
2011-09-30 18:00:00,20600096.0,-0.0031054579,7.119088,0.15835571,0.0003151719,-3.594547e-05,0.0,1.5994243e-05,-1570.0742,0.0,0.0,0.0,-567329.0,0.0013817027
2011-10-31 18:00:00,18713824.0,-0.003365323,6.6362457,0.16828918,0.00033470243,-3.8950413e-05,0.0,1.9236046e-05,-1166.1836,0.0,0.0,0.0,-723400.0,0.0016613114
2011-11-30 18:00:00,17866640.0,-0.003482286,9.016866,0.16867065,0.00035442645,-4.0305604e-05,0.0,1.6426922e-05,-2644.3398,0.0,0.0,0.0,-478711.0,0.0014206083
2011-12-31 18:00:00,18427360.0,-0.0021044873,9.970345,0.15667725,0.000164363,-2.4356763e-05,0.0,2.8915174e-06,-3654.5625,0.0,0.0,0.0,202460.0,0.00024990906
2012-01-31 18:00:00,20334800.0,-0.0016610017,10.156162,0.107559204,8.860807e-05,-1.9224783e-05,0.0,1.4558636e-06,-4123.6523,0.0,0.0,0.0,462186.0,0.00012603756
2012-02-29 18:00:00,21771872.0,-0.0011123389,9.750811,0.13583374,0.00021300738,-1.2874327e-05,0.0,3.6983702e-06,-3593.914,0.0,0.0,0.0,630088.0,0.00031831837
2012-03-31 18:00:00,22368960.0,-0.0015561369,7.7226543,0.12702942,0.00016077487,-1.8010862e-05,0.0,7.948917e-06,-2140.6406,0.0,0.0,0.0,64638.0,0.00068665505
2012-04-30 18:00:00,22043696.0,-0.0023045943,7.2606716,0.19418335,0.00072299596,-2.6674825e-05,0.0,1.9801446e-05,-1501.4651,0.0,0.0,0.0,-214047.0,0.0017103886
2012-05-31 18:00:00,21840144.0,-0.0016969889,7.332102,0.10211182,0.0001926714,-1.9640705e-05,0.0,3.44592e-06,-1619.6116,0.0,0.0,0.0,93957.0,0.0002978856
2012-06-30 18:00:00,21675152.0,-0.0016729832,6.4020853,0.15390015,0.00028549443,-1.9362356e-05,0.0,1.17704485e-05,-1167.198,0.0,0.0,0.0,-55639.0,0.0010156168
2012-07-31 18:00:00,21950128.0,-0.0024811476,5.3994503,0.18121338,0.0009854031,-2.8715978e-05,0.0,2.4883208e-05,-193.59204,0.0,0.0,0.0,-423819.0,0.0021504327
2012-08-31 18:00:00,22051856.0,-0.0026847273,5.6665144,0.09654236,0.00012016378,-3.1073883e-05,0.0,1.3775756e-05,-450.83325,0.0,0.0,0.0,-400144.0,0.0011902507
2012-09-30 18:00:00,20738672.0,-0.0029660687,6.2333364,0.090774536,0.00013381886,-3.432903e-05,0.0,1.2011653e-05,-729.68384,0.0,0.0,0.0,-476037.0,0.001038091
2012-10-31 18:00:00,19011696.0,-0.0037162192,8.682723,0.11155701,0.00014411917,-4.3011867e-05,0.0,4.976927e-06,-2447.4375,0.0,0.0,0.0,-586251.0,0.0004302289
2012-11-30 18:00:00,17889952.0,-0.0031536147,8.950317,0.16419983,0.00033133465,-3.6500336e-05,0.0,1.08073755e-05,-2777.1836,0.0,0.0,0.0,-386909.0,0.0009338609
2012-12-31 18:00:00,18647920.0,-0.0021401197,10.016856,0.08743286,8.715672e-05,-2.4770095e-05,0.0,1.3388617e-06,-3752.0156,0.0,0.0,0.0,238008.0,0.00011606308
2013-01-31 18:00:00,20393088.0,-0.001760453,10.668169,0.07836914,3.683877e-05,-2.0375286e-05,0.0,6.8023206e-07,-4673.586,0.0,0.0,0.0,641705.0,5.8139485e-05
2013-02-28 18:00:00,22109520.0,-0.0020115194,10.29568,0.06774902,2.1677633e-05,-2.3282177e-05,0.0,2.9748617e-07,-4393.715,0.0,0.0,0.0,334541.0,2.5863148e-05
2013-03-31 18:00:00,22498368.0,-0.0015590035,9.2173815,0.1347351,0.0002705951,-1.8043153e-05,0.0,7.648534e-06,-3361.4297,0.0,0.0,0.0,498888.0,0.00066076196
2013-04-30 18:00:00,22266624.0,-0.0013924183,7.8034573,0.11299133,0.00022567557,-1.611485e-05,0.0,7.863133e-06,-2176.0664,0.0,0.0,0.0,187205.0,0.00068003614
2013-05-31 18:00:00,21767200.0,-0.001350486,8.037657,0.13209534,0.0003174617,-1.563107e-05,0.0,7.0916894e-06,-2373.7188,0.0,0.0,0.0,248895.0,0.0006130473
2013-06-30 18:00:00,21896320.0,-0.0015903339,6.645376,0.13320923,0.00037401932,-1.840791e-05,0.0,8.196427e-06,-1269.0605,0.0,0.0,0.0,10575.0,0.0007090762
2013-07-31 18:00:00,22077408.0,-0.0019150898,5.963337,0.13417053,0.0003011383,-2.216411e-05,0.0,1.1560762e-05,-590.3745,0.0,0.0,0.0,-150164.0,0.0009985345
2013-08-31 18:00:00,22059536.0,-0.0029800236,5.7682295,0.08129883,0.00013252185,-3.449114e-05,0.0,1.0721063e-05,-460.7588,0.0,0.0,0.0,-453964.0,0.00092687644
2013-09-30 18:00:00,20829952.0,-0.002516549,7.206169,0.08288574,0.00015388662,-2.9126968e-05,0.0,4.9083483e-06,-1611.4922,0.0,0.0,0.0,-256134.0,0.0004255753
2013-10-31 18:00:00,19005536.0,-0.002773445,7.9162216,0.12295532,0.00026741344,-3.2099386e-05,0.0,6.2963545e-06,-2227.3125,0.0,0.0,0.0,-337707.0,0.0005447499
2013-11-30 18:00:00,18033712.0,-0.0020425394,9.072982,0.13671875,0.00021822141,-2.3641245e-05,0.0,5.187101e-06,-2856.129,0.0,0.0,0.0,80562.0,0.00044877804
2013-12-31 18:00:00,18595808.0,-0.0015483026,10.254158,0.09963989,8.026388e-05,-1.791818e-05,0.0,1.1972013e-06,-4038.5352,0.0,0.0,0.0,572392.0,0.000103261016
2014-01-31 18:00:00,20321136.0,-0.0010721972,10.482655,0.08029175,5.02763e-05,-1.2409742e-05,0.0,6.927899e-07,-4437.668,0.0,0.0,0.0,936714.0,5.8615115e-05
2014-02-28 18:00:00,22288800.0,-0.0013735904,10.502474,0.047058105,5.955457e-06,-1.5897138e-05,0.0,1.5267943e-07,-4670.383,0.0,0.0,0.0,843898.0,1.3577419e-05
2014-03-31 18:00:00,22617280.0,-0.0010055222,10.152319,0.055725098,4.584907e-05,-1.1637574e-05,0.0,9.538562e-07,-4004.5234,0.0,0.0,0.0,1050671.0,8.163415e-05
2014-04-30 18:00:00,22557664.0,-0.001549771,10.305552,0.05479431,5.9523474e-05,-1.7936269e-05,0.0,1.3817369e-06,-4167.7773,0.0,0.0,0.0,687934.0,0.000119919074
2014-05-31 18:00:00,21919120.0,-0.0011972603,9.199067,0.09767151,0.00015954005,-1.3857483e-05,0.0,2.433097e-06,-3259.7227,0.0,0.0,0.0,562956.0,0.00021097314
2014-06-30 18:00:00,21830768.0,-0.001149734,7.898423,0.12434387,0.00027711416,-1.330892e-05,0.0,5.3850526e-06,-2217.6172,0.0,0.0,0.0,401385.0,0.00046652136
2014-07-31 18:00:00,22007264.0,-0.0019241087,5.941722,0.15756226,0.0006406056,-2.2269422e-05,0.0,1.675899e-05,-787.229,0.0,0.0,0.0,-223869.0,0.0014466273
2014-08-31 18:00:00,22032672.0,-0.0025103055,7.18023,0.08547974,7.270937e-05,-2.9054761e-05,0.0,4.7930007e-06,-1477.8123,0.0,0.0,0.0,-249259.0,0.0004134879
2014-09-30 18:00:00,20772432.0,-0.0024994314,6.2077484,0.10336304,0.00015633805,-2.8929004e-05,0.0,1.259471e-05,-979.2744,0.0,0.0,0.0,-366660.0,0.0010874609
2014-10-31 18:00:00,18983808.0,-0.00293988,8.448968,0.13537598,0.00021678877,-3.4027064e-05,0.0,8.306046e-06,-2258.6719,0.0,0.0,0.0,-318900.0,0.00071793795
2014-11-30 18:00:00,18112736.0,-0.0023758635,8.980021,0.099624634,7.378668e-05,-2.7495975e-05,0.0,1.3282424e-06,-3101.8984,0.0,0.0,0.0,-99012.0,0.00011525574
2014-12-31 18:00:00,18559312.0,-0.002111046,9.814801,0.09361267,8.651821e-05,-2.4433757e-05,0.0,1.459036e-06,-3621.3828,0.0,0.0,0.0,132119.0,0.00012575692
2015-01-31 18:00:00,20468960.0,-0.0022155815,10.303446,0.045516968,3.089145e-05,-2.5641246e-05,0.0,5.997517e-07,-4465.0703,0.0,0.0,0.0,254714.0,5.136311e-05
2015-02-28 18:00:00,22108768.0,-0.00224635,11.026611,0.0869751,5.7236844e-05,-2.5999267e-05,0.0,9.710325e-07,-5102.742,0.0,0.0,0.0,322528.0,8.3034756e-05
2015-03-31 18:00:00,22795792.0,-0.0016088437,10.496315,0.03678894,1.8958852e-05,-1.8621577e-05,0.0,5.8520254e-07,-4543.672,0.0,0.0,0.0,744313.0,4.9755272e-05
2015-04-30 18:00:00,22638656.0,-0.0015242156,10.898011,0.079589844,0.000404592,-1.764101e-05,0.0,6.6391303e-06,-5147.7266,0.0,0.0,0.0,1016150.0,0.000573504
2015-05-31 18:00:00,21890032.0,-0.0012239821,9.225968,0.108947754,0.00015441747,-1.4166333e-05,0.0,2.7067945e-06,-3193.2578,0.0,0.0,0.0,582338.0,0.00023356889
2015-06-30 18:00:00,21776144.0,-0.0009938793,8.114219,0.15441895,0.00042194745,-1.150422e-05,0.0,8.683064e-06,-2493.0078,0.0,0.0,0.0,395604.0,0.0007489892
2015-07-31 18:00:00,22082000.0,-0.0013266578,6.451535,0.12916565,0.00024199278,-1.5354832e-05,0.0,5.7610823e-06,-1410.1963,0.0,0.0,0.0,73441.0,0.00049806596
2015-08-31 18:00:00,22211680.0,-0.002171591,6.4356365,0.0745697,7.614278e-05,-2.513433e-05,0.0,3.5725925e-06,-1157.9719,0.0,0.0,0.0,-183961.0,0.00030847563
2015-09-30 18:00:00,20900000.0,-0.0019130791,6.9998674,0.070388794,6.2175735e-05,-2.2140594e-05,0.0,2.8108607e-06,-1653.2305,0.0,0.0,0.0,-46692.0,0.00024336192
2015-10-31 18:00:00,18960720.0,-0.0022711866,8.458691,0.098968506,0.00011681304,-2.628623e-05,0.0,3.2508633e-06,-2349.7695,0.0,0.0,0.0,-29217.0,0.0002810692
2015-11-30 18:00:00,18058208.0,-0.0018247033,9.749014,0.083236694,8.2085346e-05,-2.111969e-05,0.0,1.2520551e-06,-3486.086,0.0,0.0,0.0,409842.0,0.00010795801
2015-12-31 18:00:00,18815248.0,-0.0017093881,9.883578,0.039031982,1.0224003e-05,-1.978704e-05,0.0,1.9747313e-07,-3807.8516,0.0,0.0,0.0,516455.0,1.7137208e-05
2016-01-31 18:00:00,20483264.0,-0.0013493863,10.787587,0.03805542,5.26011e-06,-1.5621394e-05,0.0,6.817211e-08,-4702.8984,0.0,0.0,0.0,950895.0,5.805403e-06
2016-02-29 18:00:00,22284176.0,-0.0021076493,10.635573,0.04081726,2.3878021e-05,-2.4393608e-05,0.0,5.04301e-07,-4915.453,0.0,0.0,0.0,384650.0,4.3582622e-05
2016-03-31 18:00:00,22413136.0,-0.0009909046,8.038686,0.086502075,0.00050433585,-1.14702125e-05,0.0,1.01630285e-05,-2492.8945,0.0,0.0,0.0,455715.0,0.00087722705
2016-04-30 18:00:00,22089552.0,-0.0017195251,7.6413774,0.15008545,0.0011248025,-1.9903542e-05,0.0,1.9188923e-05,-1980.2344,0.0,0.0,0.0,89743.0,0.0016582538
2016-05-31 18:00:00,21765856.0,-0.0017921838,7.530221,0.12187195,0.0003148248,-2.0743624e-05,0.0,7.0288625e-06,-1763.7913,0.0,0.0,0.0,39517.0,0.00060644763
2016-06-30 18:00:00,21830864.0,-0.0015632026,6.815096,0.12583923,0.00025110994,-1.8091174e-05,0.0,1.09705425e-05,-1558.7339,0.0,0.0,0.0,60412.0,0.0009479306
2016-07-31 18:00:00,22115904.0,-0.0017011277,5.9478054,0.13034058,0.0001864662,-1.9688407e-05,0.0,1.0957749e-05,-834.0845,0.0,0.0,0.0,-95528.0,0.000946556
2016-08-31 18:00:00,21879792.0,-0.002102472,5.5233746,0.13337708,0.0003518922,-2.4331937e-05,0.0,1.6145706e-05,-558.26904,0.0,0.0,0.0,-301708.0,0.0013949017
2016-09-30 18:00:00,20799520.0,-0.0024396926,6.168104,0.07991028,7.530338e-05,-2.8236493e-05,0.0,5.644293e-06,-883.35645,0.0,0.0,0.0,-309040.0,0.00048758602
2016-10-31 18:00:00,18782592.0,-0.003229905,6.536376,0.14772034,0.001462731,-3.7381586e-05,0.0,4.605214e-05,-991.7295,0.0,0.0,0.0,-611307.0,0.003979192
2016-11-30 18:00:00,17962656.0,-0.00426241,10.484583,0.15237427,0.00025429006,-4.9335446e-05,0.0,8.815612e-06,-3629.6016,0.0,0.0,0.0,-759335.0,0.0007616242
2016-12-31 18:00:00,18562832.0,-0.0021955445,9.064997,0.12174988,0.000118413984,-2.5410904e-05,0.0,2.4911114e-06,-3179.961,0.0,0.0,0.0,5848.0,0.00021423405
2017-01-31 18:00:00,20353328.0,-0.0018933825,9.5570135,0.098739624,0.00011086516,-2.1915155e-05,0.0,1.8349901e-06,-3955.3984,0.0,0.0,0.0,238977.0,0.00015940878
2017-02-28 18:00:00,21903424.0,-0.0020234757,9.87219,0.10089111,7.878954e-05,-2.3420362e-05,0.0,1.643245e-06,-4155.9883,0.0,0.0,0.0,138899.0,0.00014176738
2017-03-31 18:00:00,22736336.0,-0.0017656514,9.709967,0.039916992,3.9019353e-05,-2.0436302e-05,0.0,1.1616092e-06,-3816.918,0.0,0.0,0.0,447957.0,0.000100177844
2017-04-30 18:00:00,22136640.0,-0.0011694888,8.071028,0.122039795,0.0006162522,-1.3537283e-05,0.0,1.14182e-05,-2385.918,0.0,0.0,0.0,375005.0,0.0009854473
2017-05-31 18:00:00,21595600.0,-0.0010641122,7.356579,0.19113159,0.0006498913,-1.2315664e-05,0.0,1.4826696e-05,-1862.3086,0.0,0.0,0.0,281402.0,0.0012787725
2017-06-30 18:00:00,21536752.0,-0.0014322512,4.9721518,0.22784424,0.0004916568,-1.6577746e-05,0.0,2.1780685e-05,-405.71362,0.0,0.0,0.0,-165010.0,0.0018811692
2017-07-31 18:00:00,22069712.0,-0.0018504262,5.764471,0.1325531,0.00021859133,-2.1415763e-05,0.0,8.312946e-06,-880.8718,0.0,0.0,0.0,-197604.0,0.00071718823
2017-08-31 18:00:00,21932912.0,-0.0025698058,5.4890156,0.08779907,0.0001488607,-2.9742208e-05,0.0,1.0194884e-05,-388.87622,0.0,0.0,0.0,-321704.0,0.0008787627
2017-09-30 18:00:00,20683040.0,-0.0026447214,6.870083,0.11872864,0.00033158012,-3.0608557e-05,0.0,8.125769e-06,-1341.9529,0.0,0.0,0.0,-407604.0,0.00070224586
2017-10-31 18:00:00,19052576.0,-0.0028388947,7.6899796,0.08190918,8.652973e-05,-3.2856435e-05,0.0,1.8108303e-06,-1818.5312,0.0,0.0,0.0,-313596.0,0.00015770314
2017-11-30 18:00:00,18022688.0,-0.0030498095,9.831805,0.15090942,0.00030521685,-3.5299105e-05,0.0,6.017178e-06,-3458.004,0.0,0.0,0.0,-295893.0,0.00051980163
2017-12-31 18:00:00,18517040.0,-0.002002973,9.395474,0.07865906,5.2749456e-05,-2.3179527e-05,0.0,7.692814e-07,-3286.0781,0.0,0.0,0.0,98530.0,6.6206514e-05
2018-01-31 18:00:00,20323392.0,-0.0022872984,11.013823,0.14179993,0.00012952817,-2.6473193e-05,0.0,2.779897e-06,-4977.9297,0.0,0.0,0.0,347436.0,0.00024082905
2018-02-28 18:00:00,22144336.0,-0.001020733,9.860313,0.0761261,5.561867e-05,-1.1814758e-05,0.0,1.694114e-06,-4069.5117,0.0,0.0,0.0,990657.0,0.00014654608
2018-03-31 18:00:00,22642128.0,-0.0013437301,10.082765,0.046020508,1.3615543e-05,-1.5552097e-05,0.0,2.1307767e-07,-4232.625,0.0,0.0,0.0,730862.0,1.8023684e-05
2018-04-30 18:00:00,22422880.0,-0.0009337878,9.8443985,0.056030273,3.486907e-05,-1.080826e-05,0.0,5.527424e-07,-3678.1445,0.0,0.0,0.0,1055289.0,4.797813e-05
2018-05-31 18:00:00,21775296.0,-0.00075296545,8.244489,0.16314697,0.00076496694,-8.7142835e-06,0.0,1.4024637e-05,-2435.2422,0.0,0.0,0.0,730523.0,0.0012108386
2018-06-30 18:00:00,21750032.0,-0.00070644286,6.7217197,0.1577301,0.00037508656,-8.177245e-06,0.0,1.0246898e-05,-1625.9258,0.0,0.0,0.0,366187.0,0.00088639907
2018-07-31 18:00:00,22111008.0,-0.0015266575,6.32479,0.14178467,0.00042127294,-1.7669357e-05,0.0,8.378903e-06,-1160.6616,0.0,0.0,0.0,-25072.0,0.000724918
2018-08-31 18:00:00,21934480.0,-0.0024254397,6.122181,0.11289978,0.00021446042,-2.8070135e-05,0.0,1.2242714e-05,-974.4114,0.0,0.0,0.0,-291349.0,0.001057656
2018-09-30 18:00:00,20791568.0,-0.0028835833,7.322463,0.13627625,0.0011236067,-3.3375938e-05,0.0,2.1909262e-05,-1557.5312,0.0,0.0,0.0,-413318.0,0.0018936638
2018-10-31 18:00:00,19028064.0,-0.0025782995,8.623162,0.10458374,9.917849e-05,-2.9838979e-05,0.0,3.2889075e-06,-2543.5664,0.0,0.0,0.0,-106312.0,0.00028518005
2018-11-30 18:00:00,18407472.0,-0.002108816,10.074467,0.06480408,3.9838193e-05,-2.4407447e-05,0.0,5.8276316e-07,-3722.5898,0.0,0.0,0.0,469131.0,5.021166e-05
2018-12-31 18:00:00,18869584.0,-0.0016736714,10.337508,0.042907715,1.36912995e-05,-1.9368614e-05,0.0,1.8156878e-07,-3957.0977,0.0,0.0,0.0,772056.0,1.5066001e-05
2019-01-31 18:00:00,20459408.0,-0.0015390066,11.091618,0.0552063,2.6539059e-05,-1.781252e-05,0.0,4.1002568e-07,-4951.4453,0.0,0.0,0.0,1044462.0,3.4888686e-05
2019-02-28 18:00:00,22219120.0,-0.0006931699,10.550213,0.036315918,7.286668e-06,-8.022209e-06,0.0,7.565038e-08,-4378.8438,0.0,0.0,0.0,1401709.0,6.792423e-06
2019-03-31 18:00:00,22809392.0,-0.0011249641,10.760616,0.05722046,3.0101375e-05,-1.3020894e-05,0.0,5.22041e-07,-4792.2188,0.0,0.0,0.0,1023321.0,4.4477463e-05
