time,clear_sky_direct_solar_radiation_at_surface,eastward_turbulent_surface_stress,evaporation,instantaneous_10m_wind_gust,large_scale_precipitation,magnitude_of_turbulent_surface_stress,mean_eastward_turbulent_surface_stress,mean_evaporation_rate,mean_magnitude_of_turbulent_surface_stress,mean_northward_turbulent_surface_stress,mean_total_precipitation_rate,northward_turbulent_surface_stress,surface_sensible_heat_flux,total_precipitation
2004-04-30 18:00:00,21977824.0,-5044.0938,-0.0016317072,7.905011,0.0019402495,5744.234,-0.05840689,-1.8885868e-05,0.066496894,-0.025655072,3.5880017e-05,-2215.0469,155675.0,0.003098567
2004-05-31 18:00:00,21715728.0,-5045.2344,-0.00209559,8.051197,0.00022478594,5654.827,-0.05839032,-2.4255074e-05,0.06535885,-0.024067286,8.412445e-06,-2080.9727,-53566.0,0.0007275229
2004-06-30 18:00:00,21610016.0,-2772.4766,-0.0015186816,6.13179,0.0002530114,3277.1592,-0.032036245,-1.7577739e-05,0.037913032,-0.013328023,1.26663745e-05,-1156.9268,-74911.0,0.0010947364
2004-07-31 18:00:00,21856704.0,-2396.461,-0.0021406673,6.020544,0.0003095353,3004.0405,-0.0278005,-2.4774708e-05,0.034806054,-0.008130245,1.2164582e-05,-701.9878,-299418.0,0.0010512015
2004-08-31 18:00:00,21955392.0,-1114.875,-0.002789531,5.304391,0.0004022168,2265.7822,-0.012909293,-3.2285214e-05,0.026210066,0.0006514676,2.629649e-05,58.148193,-527772.0,0.0022734867
2004-09-30 18:00:00,20730336.0,-2320.7617,-0.0034264438,6.0055456,0.00021877215,2872.084,-0.026891828,-3.965893e-05,0.033205695,-0.008356303,1.943756e-05,-723.01807,-732582.0,0.001679169
2004-10-31 18:00:00,18718752.0,-4148.2617,-0.0034506395,7.5127068,0.00063313753,4911.786,-0.04797685,-3.993683e-05,0.056887966,-0.020005643,2.9441508e-05,-1727.9023,-796844.0,0.002544029
2004-11-30 18:00:00,17956240.0,-5659.922,-0.0033211522,8.977076,0.00025399396,6489.839,-0.065555155,-3.8439088e-05,0.075093895,-0.032871246,7.372083e-06,-2842.7734,-616120.0,0.0006378419
2004-12-31 18:00:00,18301920.0,-6213.324,-0.0029569864,9.317304,0.00048604736,7371.4453,-0.071974576,-3.4224722e-05,0.08533618,-0.040411472,1.1117957e-05,-3491.0625,-329575.0,0.000961117
2005-01-31 18:00:00,20264832.0,-6253.4883,-0.0033672415,9.570529,0.00027570152,7627.539,-0.072383046,-3.8971033e-05,0.088293895,-0.045930386,5.4633047e-06,-3972.2031,-370893.0,0.0004716313
2005-02-28 18:00:00,22372560.0,-8203.289,-0.0027036928,10.250941,9.53884e-06,9458.434,-0.0949108,-3.1291464e-05,0.10947782,-0.047216058,2.7376677e-07,-4081.832,207663.0,2.3514382e-05
2005-03-31 18:00:00,22586912.0,-5781.6016,-0.0016268464,8.314729,5.1800584e-05,6587.659,-0.06687701,-1.8828636e-05,0.0762019,-0.031110108,1.1149752e-06,-2685.3203,306790.0,9.512856e-05
2005-04-30 18:00:00,22074064.0,-3892.0586,-0.0029584318,7.0416546,0.00018940959,4402.923,-0.045087516,-3.424278e-05,0.05092629,-0.017096754,8.843346e-06,-1477.3125,-410169.0,0.0007629129
2005-05-31 18:00:00,21554976.0,-2645.4062,-0.0023455247,5.976166,0.00024979672,3176.7397,-0.030576944,-2.714817e-05,0.036814462,-0.008174039,1.1465726e-05,-706.08716,-329479.0,0.0009902052
2005-06-30 18:00:00,21483616.0,-1359.1836,-0.0017413497,5.1449347,0.00042473985,2132.1116,-0.015761614,-2.0155989e-05,0.024726532,-0.0016925447,1.45689955e-05,-147.0669,-176413.0,0.001257122
2005-07-31 18:00:00,21925312.0,-1566.9688,-0.0018668398,5.1448326,0.00022209928,2104.2756,-0.018152654,-2.1607339e-05,0.024342418,-0.004028164,1.0528976e-05,-344.74658,-197485.0,0.00091122
2005-08-31 18:00:00,22004592.0,-2522.379,-0.0028247312,6.0494595,0.00013260433,3172.6316,-0.029176235,-3.2693977e-05,0.036701944,-0.005474888,1.32073155e-05,-472.1797,-390321.0,0.0011425973
2005-09-30 18:00:00,20852032.0,-3254.0078,-0.003822811,6.6933374,9.391848e-05,3811.638,-0.03760636,-4.4247514e-05,0.044094853,-0.009288181,6.7717674e-06,-808.1377,-584333.0,0.0005861218
2005-10-31 18:00:00,18867264.0,-3775.8672,-0.003123574,7.1669216,0.00025131964,4338.027,-0.04373634,-3.6150843e-05,0.05023031,-0.01834637,1.1301922e-05,-1584.6406,-541804.0,0.0009777562
2005-11-30 18:00:00,18123616.0,-7347.1406,-0.0035088472,10.043029,0.00033863191,8369.363,-0.08501148,-4.061198e-05,0.09688859,-0.041901827,1.5043079e-05,-3620.6328,-500745.0,0.0012990294
2005-12-31 18:00:00,18382048.0,-6650.6133,-0.0022406504,9.575987,0.0002832394,7634.035,-0.07692337,-2.5934161e-05,0.08836353,-0.03908521,6.4842407e-06,-3377.1562,-37495.0,0.0005605186
2006-01-31 18:00:00,20401536.0,-8546.383,-0.0021837875,10.612506,8.8623885e-05,9966.75,-0.09887493,-2.5276691e-05,0.11529356,-0.05330032,1.5236055e-06,-4602.8086,244002.0,0.0001318726
2006-02-28 18:00:00,22012464.0,-8155.7617,-0.002173882,10.213981,3.608284e-05,9457.3125,-0.09439969,-2.5160203e-05,0.109431684,-0.049119174,5.923861e-07,-4243.9297,292733.0,5.0386676e-05
2006-03-31 18:00:00,22897760.0,-6827.836,-0.0019503639,9.326939,3.1987365e-06,7918.535,-0.079048514,-2.2574735e-05,0.091620535,-0.04100722,8.461325e-08,-3538.371,349115.0,7.941465e-06
2006-04-30 18:00:00,22381312.0,-3308.4062,-0.0016571772,6.483737,0.00026060705,3910.5469,-0.03830731,-1.9179337e-05,0.045261286,-0.015136585,7.213449e-06,-1310.873,9193.0,0.0006222995
2006-05-31 18:00:00,21715504.0,-3597.2188,-0.001867488,6.8751764,0.00025391945,4129.575,-0.041634858,-2.1614353e-05,0.047763992,-0.016501259,9.057313e-06,-1423.8279,-42124.0,0.000782955
2006-06-30 18:00:00,21453936.0,-3179.7695,-0.0015127026,6.4875736,0.0002766564,3679.529,-0.036858857,-1.7506973e-05,0.042560607,-0.014883336,9.117575e-06,-1286.0547,6314.0,0.0007873948
2006-07-31 18:00:00,21813008.0,-2160.7148,-0.0019673258,5.645879,0.00083612814,2613.8254,-0.025050461,-2.2769775e-05,0.030269638,-0.0073505677,2.0953143e-05,-637.5381,-288758.0,0.0018097237
2006-08-31 18:00:00,22108752.0,-2765.0586,-0.002878826,6.3640795,0.0009876023,3423.583,-0.032018483,-3.3320583e-05,0.039603025,-0.0085321255,1.8746236e-05,-743.13257,-357333.0,0.0016194992
2006-09-30 18:00:00,20728096.0,-3590.7812,-0.0026852451,6.718603,0.0001225367,4074.1335,-0.04156667,-3.1079035e-05,0.047140855,-0.015839875,5.177133e-06,-1363.833,-360515.0,0.0004470714
2006-10-31 18:00:00,18987936.0,-4941.9688,-0.003327094,7.983836,9.712903e-05,5494.554,-0.05711633,-3.850802e-05,0.06358351,-0.022967935,6.323583e-06,-1981.2969,-478704.0,0.00054637063
2006-11-30 18:00:00,17951424.0,-7361.539,-0.00324855,9.8265295,0.000100303296,8298.355,-0.085286975,-3.7598395e-05,0.096049406,-0.03968227,3.1852587e-06,-3430.289,-248053.0,0.0002747411
2006-12-31 18:00:00,18565264.0,-7574.832,-0.001860155,10.007287,7.001827e-05,8678.176,-0.08768231,-2.153129e-05,0.10043448,-0.043783188,1.1597181e-06,-3786.5703,413207.0,9.9965706e-05
2007-01-31 18:00:00,20525312.0,-8170.3984,-0.0016782063,10.320717,2.8925526e-05,9514.613,-0.09458703,-1.9422863e-05,0.11002453,-0.049793363,4.4123425e-07,-4302.5586,628271.0,3.839226e-05
2007-02-28 18:00:00,22168464.0,-8158.8125,-0.0011842572,9.862714,0.0030339423,9368.383,-0.09442854,-1.3706944e-05,0.10852489,-0.04709971,4.000756e-05,-4071.7422,891779.0,0.0034570163
2007-03-31 18:00:00,22832992.0,-5785.211,-0.0012712288,8.456483,2.2737382e-05,6685.099,-0.06698698,-1.4711724e-05,0.07737748,-0.0338912,4.5968847e-07,-2930.3438,451424.0,3.8975544e-05
2007-04-30 18:00:00,22430096.0,-4995.754,-0.0016911528,7.7768803,0.00013314068,5698.649,-0.057853162,-1.9574712e-05,0.065869525,-0.02551347,4.32816e-06,-2202.1836,204467.0,0.00037599303
2007-05-31 18:00:00,21720416.0,-4307.9688,-0.0020079091,7.397826,0.00031906937,4924.4375,-0.04987645,-2.3240049e-05,0.057022072,-0.020722125,1.3096736e-05,-1792.2109,-22865.0,0.00113155
2007-06-30 18:00:00,21660240.0,-3319.3438,-0.0017699115,6.859128,0.0005372857,4005.8794,-0.038366497,-2.04846e-05,0.046339385,-0.015944883,1.4331439e-05,-1376.0974,-16298.0,0.0012394034
2007-07-31 18:00:00,21720672.0,-1294.9688,-0.0025018454,5.381689,0.0004364103,2195.4092,-0.015021861,-2.895511e-05,0.02543398,0.0004824847,2.9840972e-05,41.78833,-459191.0,0.0025773311
2007-08-31 18:00:00,21986288.0,-2459.832,-0.0030471757,5.833642,0.00015762547,2888.3757,-0.02842176,-3.5269622e-05,0.033400968,-0.006631892,7.9605e-06,-574.9917,-502976.0,0.0006869247
2007-09-30 18:00:00,20751680.0,-2851.121,-0.0030339584,6.165246,0.00032135518,3232.4846,-0.033009768,-3.511696e-05,0.03746388,-0.008904524,1.5650308e-05,-767.4607,-539227.0,0.0013522552
2007-10-31 18:00:00,19057216.0,-6735.461,-0.004398171,9.229177,0.00012693972,7342.0117,-0.07794511,-5.0905437e-05,0.084940866,-0.028781414,5.714326e-06,-2487.2188,-873431.0,0.00049498
2007-11-30 18:00:00,17947168.0,-6271.5703,-0.0036246814,9.213882,0.0006925524,7068.367,-0.07257074,-4.1952255e-05,0.08180602,-0.033112824,1.5269894e-05,-2861.5273,-628533.0,0.0013195358
2007-12-31 18:00:00,18577024.0,-7876.133,-0.00312097,10.217588,0.0001825161,8985.109,-0.0912019,-3.6121462e-05,0.10398346,-0.044147372,4.0880004e-06,-3818.0664,-198983.0,0.00035441038
2008-01-31 18:00:00,20373424.0,-9486.121,-0.003143631,10.98379,7.730277e-05,10905.285,-0.10988599,-3.638465e-05,0.12623656,-0.054730654,1.5373244e-06,-4728.3906,-2811.0,0.00013302859
2008-02-29 18:00:00,22341344.0,-9151.238,-0.0025069825,10.914196,5.4783683e-05,10685.223,-0.10592514,-2.9016926e-05,0.12366676,-0.05650419,8.5035606e-07,-4878.9062,406017.0,7.430122e-05
2008-03-31 18:00:00,22755584.0,-8083.4414,-0.0017408093,10.089122,4.867917e-05,9367.23,-0.093544185,-2.0147738e-05,0.10844535,-0.04883921,1.1988035e-06,-4218.203,428765.0,0.000103165556
2008-04-30 18:00:00,22514640.0,-5999.215,-0.0018394224,8.644316,0.00016502448,6848.55,-0.06939298,-2.1289015e-05,0.07925463,-0.03326273,3.5051698e-06,-2871.5469,240742.0,0.00030307984
2008-05-31 18:00:00,21803216.0,-5003.707,-0.0016158405,7.9041862,0.00017526111,5683.951,-0.05790353,-1.8702121e-05,0.06579092,-0.026066959,4.967221e-06,-2255.8242,188349.0,0.00042876974
2008-06-30 18:00:00,21579536.0,-2912.5078,-0.0015658066,6.339471,0.00038543832,3381.9539,-0.03366828,-1.8122912e-05,0.039187413,-0.013712805,1.2322579e-05,-1185.823,-54933.0,0.001065285
2008-07-31 18:00:00,21846688.0,-1975.582,-0.0026251823,6.015214,0.0011314703,2883.2378,-0.022959948,-3.0385578e-05,0.03337237,-0.00568489,3.062065e-05,-494.95605,-455774.0,0.002645971
2008-08-31 18:00:00,21947296.0,-1340.8867,-0.0030012652,5.100136,0.00015762454,1983.436,-0.015523076,-3.4736368e-05,0.022903576,-0.0005380772,1.4365389e-05,-45.446777,-495499.0,0.0012431648
2008-09-30 18:00:00,20563248.0,-2746.004,-0.003480237,6.7185163,0.00036170706,3727.0586,-0.031773925,-4.0281884e-05,0.043111913,-0.007807117,2.2940454e-05,-675.12573,-702413.0,0.0019830663
2008-10-31 18:00:00,18829472.0,-4089.0664,-0.0033438094,7.4683895,0.00062224315,4620.0693,-0.047325313,-3.8701648e-05,0.0534943,-0.020712972,2.0542415e-05,-1788.6211,-645937.0,0.0017745942
2008-11-30 18:00:00,18049616.0,-7327.9844,-0.004162252,10.02838,0.0006427868,8376.496,-0.08481425,-4.817467e-05,0.0969128,-0.04220444,1.4720553e-05,-3648.2031,-785074.0,0.0012709878
2008-12-31 18:00:00,18463280.0,-7406.793,-0.0026673847,9.805738,0.00014212752,8444.262,-0.08566964,-3.08733e-05,0.09772992,-0.041841745,3.854163e-06,-3619.7656,-173696.0,0.00033288426
2009-01-31 18:00:00,20156144.0,-8224.375,-0.0024759322,10.444106,0.001069117,9461.367,-0.09514618,-2.8657989e-05,0.10950792,-0.049358964,1.682097e-05,-4263.082,48678.0,0.0014542127
2009-02-28 18:00:00,21978176.0,-6928.6562,-0.0023308992,9.933209,0.00019643821,8284.012,-0.080200315,-2.697861e-05,0.09588455,-0.047384858,3.1840937e-06,-4091.9102,248522.0,0.0002757007
2009-03-31 18:00:00,22778400.0,-8146.086,-0.0019709559,10.297994,5.2682986e-05,9439.648,-0.094263256,-2.2809647e-05,0.10929239,-0.0497604,1.2304388e-06,-4298.0664,388731.0,0.0001067689
2009-04-30 18:00:00,22454336.0,-6809.371,-0.0013143832,9.147941,4.8684582e-05,7679.326,-0.078843236,-1.5211292e-05,0.088855214,-0.0362882,1.1467882e-06,-3133.6094,543144.0,9.965243e-05
2009-05-31 18:00:00,22035600.0,-4867.957,-0.0013824445,7.711581,9.231652e-05,5460.4756,-0.05635196,-1.6002115e-05,0.063161425,-0.02351585,2.6388643e-06,-2027.8086,334903.0,0.00022914575
2009-06-30 18:00:00,21639040.0,-4989.1562,-0.0019830381,8.136914,0.00019007112,5660.6484,-0.057730436,-2.2951295e-05,0.0654425,-0.026321769,5.2555097e-06,-2278.1445,24778.0,0.00045582931
2009-07-31 18:00:00,21901136.0,-3145.0664,-0.0018282831,6.5695944,0.0002606172,3646.1978,-0.036368728,-2.1161599e-05,0.042239606,-0.01537469,8.301758e-06,-1329.9983,-96819.0,0.00071655447
2009-08-31 18:00:00,22064848.0,-3721.629,-0.0021826737,6.9208193,0.00013962266,4208.996,-0.042978883,-2.5263973e-05,0.048732404,-0.016008008,5.1441657e-06,-1378.9768,-129494.0,0.0004436702
2009-09-30 18:00:00,20825568.0,-4841.9766,-0.0025822185,8.033208,0.00010902548,5481.873,-0.056033432,-2.9887495e-05,0.06345895,-0.02506411,5.646315e-06,-2164.746,-166584.0,0.00048827822
2009-10-31 18:00:00,19031888.0,-5703.5273,-0.0030614436,8.51187,7.416254e-05,6338.3965,-0.0660488,-3.5431527e-05,0.07338277,-0.027555823,3.4654322e-06,-2379.1758,-218620.0,0.00029884465
2009-11-30 18:00:00,18183344.0,-7831.793,-0.0025696494,9.935909,3.272918e-05,8874.09,-0.09062469,-2.9741801e-05,0.10270127,-0.042718828,5.3190496e-07,-3690.9805,74278.0,4.6221874e-05
2009-12-31 18:00:00,18887968.0,-8425.242,-0.0024963096,10.329247,9.7587006e-05,9606.973,-0.097572684,-2.8891649e-05,0.11119956,-0.046397984,1.6077594e-06,-4008.5,290315.0,0.00013950783
2010-01-31 18:00:00,20529888.0,-7720.164,-0.0013719858,9.479672,1.9062434e-06,8735.549,-0.0893296,-1.5877842e-05,0.10112515,-0.040454865,2.9802322e-08,-3495.246,726806.0,1.9073486e-06
2010-02-28 18:00:00,22297712.0,-8159.922,-0.0025460373,9.778357,6.4124433e-06,9305.16,-0.09449494,-2.9467978e-05,0.10773155,-0.043473303,5.4948032e-08,-3761.25,198795.0,6.4100022e-06
2010-03-31 18:00:00,22416032.0,-4574.621,-0.0014043176,7.7646284,0.00045363675,5412.788,-0.05290413,-1.6251928e-05,0.062631086,-0.028607607,7.812486e-06,-2468.5625,206676.0,0.0006758361
2010-04-30 18:00:00,22089296.0,-3966.9414,-0.0015145047,7.2486706,0.0005018143,4663.8,-0.04589528,-1.752771e-05,0.054015417,-0.021154344,1.0100542e-05,-1824.4531,176558.0,0.00087252073
2010-05-31 18:00:00,21570256.0,-2406.3516,-0.0020942949,5.8498726,0.0008308699,2811.317,-0.027917743,-2.4239285e-05,0.032532517,-0.008940872,2.6849244e-05,-772.76514,-290340.0,0.002320405
2010-06-30 18:00:00,21478608.0,-2334.5781,-0.0022774525,6.1260223,0.00049272133,3057.251,-0.027032971,-2.6358539e-05,0.035392813,-0.007064577,2.2478227e-05,-606.3213,-320041.0,0.0019413384
2010-07-31 18:00:00,21812640.0,-833.96094,-0.0027219392,4.9536066,0.00038475124,1784.114,-0.009668767,-3.150593e-05,0.020593483,0.004883345,2.0861888e-05,418.80957,-450122.0,0.0018026032
2010-08-31 18:00:00,21816736.0,-1262.8242,-0.0032357424,5.293208,0.0005989396,2123.331,-0.014604092,-3.7449994e-05,0.024539005,0.00022846088,2.5290676e-05,19.4375,-612313.0,0.0021847263
2010-09-30 18:00:00,20742304.0,-2629.1914,-0.0038787015,6.377714,0.00029189908,3316.615,-0.030337274,-4.4892324e-05,0.038408346,-0.009606466,1.5913873e-05,-828.9658,-772964.0,0.0013759886
2010-10-31 18:00:00,18690672.0,-4086.461,-0.0038837343,7.137452,0.00082699885,4662.7754,-0.047255635,-4.495088e-05,0.053918652,-0.019543111,4.009255e-05,-1688.2109,-1062863.0,0.0034638522
2010-11-30 18:00:00,17835120.0,-5535.3945,-0.003542181,8.6703615,0.00035340688,6177.49,-0.064026594,-4.099541e-05,0.071562104,-0.028152049,1.5609694e-05,-2435.3242,-679922.0,0.0013485919
2010-12-31 18:00:00,18483760.0,-6966.9883,-0.002882313,9.616026,0.000157374,7896.84,-0.08059114,-3.3361153e-05,0.091426305,-0.037895262,2.7717442e-06,-3273.4648,-141320.0,0.0002393976
2011-01-31 18:00:00,20144688.0,-7580.2734,-0.0020304548,10.167841,0.0001582421,8916.953,-0.08770752,-2.3499859e-05,0.10321237,-0.04928869,2.7864999e-06,-4264.867,204256.0,0.00024063254
2011-02-28 18:00:00,21810896.0,-5735.5977,-0.0022069234,9.197468,0.00040307565,6923.953,-0.06643742,-2.5542147e-05,0.08020428,-0.040309012,6.996471e-06,-3484.793,20261.0,0.00060424325
2011-03-31 18:00:00,22381104.0,-5402.742,-0.0015569702,8.486479,0.0005974211,6297.2495,-0.0625273,-1.8019666e-05,0.07288732,-0.03292781,1.2578746e-05,-2846.6055,229686.0,0.001087294
2011-04-30 18:00:00,22058384.0,-2506.4727,-0.0018666084,5.957679,0.0006315536,2965.998,-0.028988063,-2.1604603e-05,0.034356486,-0.009572368,1.7030157e-05,-825.5386,-177443.0,0.0014712492
2011-05-31 18:00:00,21627648.0,-3799.8125,-0.0023280643,7.0700626,0.00039255194,4425.8477,-0.04399234,-2.6944675e-05,0.05122783,-0.014747504,1.4703715e-05,-1276.353,-198221.0,0.0012689393
2011-06-30 18:00:00,21654112.0,-2599.707,-0.0016767196,6.071707,0.00027017033,3102.3062,-0.030031681,-1.940687e-05,0.03587079,-0.0120823905,1.0065541e-05,-1039.9917,-104857.0,0.00086923176
2011-07-31 18:00:00,22015536.0,-1957.8711,-0.002463065,5.659178,0.00029635133,2598.4968,-0.022656918,-2.8507202e-05,0.030112155,-0.0036659203,1.2357285e-05,-315.07715,-351649.0,0.0010669655
2011-08-31 18:00:00,21976496.0,-1833.2227,-0.003114637,5.7536697,0.00016914192,2606.4746,-0.021232724,-3.6048063e-05,0.030114684,-0.0031666495,1.3554732e-05,-270.14233,-508470.0,0.0011706061
2011-09-30 18:00:00,20600096.0,-3575.6445,-0.0031054579,7.119088,0.0003151719,4191.381,-0.041385055,-3.594547e-05,0.048462767,-0.018163562,1.5994243e-05,-1570.0742,-567329.0,0.0013817027
2011-10-31 18:00:00,18713824.0,-3108.5742,-0.003365323,6.6362457,0.00033470243,3583.858,-0.035970747,-3.8950413e-05,0.04148231,-0.013499763,1.9236046e-05,-1166.1836,-723400.0,0.0016613114
2011-11-30 18:00:00,17866640.0,-6280.867,-0.003482286,9.016866,0.00035442645,6955.086,-0.0727309,-4.0305604e-05,0.08049831,-0.03063184,1.6426922e-05,-2644.3398,-478711.0,0.0014206083
2011-12-31 18:00:00,18427360.0,-7123.293,-0.0021044873,9.970345,0.000164363,8187.9766,-0.08246595,-2.4356763e-05,0.09483692,-0.04232496,2.8915174e-06,-3654.5625,202460.0,0.00024990906
2012-01-31 18:00:00,20334800.0,-7343.949,-0.0016610017,10.156162,8.860807e-05,8696.199,-0.08505356,-1.9224783e-05,0.10066402,-0.047746718,1.4558636e-06,-4123.6523,462186.0,0.00012603756
2012-02-29 18:00:00,21771872.0,-7251.992,-0.0011123389,9.750811,0.00021300738,8270.625,-0.08388859,-1.2874327e-05,0.0957603,-0.041616917,3.6983702e-06,-3593.914,630088.0,0.00031831837
2012-03-31 18:00:00,22368960.0,-4531.9766,-0.0015561369,7.7226543,0.00016077487,5195.801,-0.05242741,-1.8010862e-05,0.06015022,-0.02478683,7.948917e-06,-2140.6406,64638.0,0.00068665505
2012-04-30 18:00:00,22043696.0,-4313.5547,-0.0023045943,7.2606716,0.00072299596,4905.75,-0.049921393,-2.6674825e-05,0.056754045,-0.017409418,1.9801446e-05,-1501.4651,-214047.0,0.0017103886
2012-05-31 18:00:00,21840144.0,-4212.621,-0.0016969889,7.332102,0.0001926714,4682.492,-0.048817396,-1.9640705e-05,0.05418462,-0.018761493,3.44592e-06,-1619.6116,93957.0,0.0002978856
2012-06-30 18:00:00,21675152.0,-2910.1328,-0.0016729832,6.4020853,0.00028549443,3443.838,-0.033668578,-1.9362356e-05,0.03987002,-0.013471954,1.17704485e-05,-1167.198,-55639.0,0.0010156168
2012-07-31 18:00:00,21950128.0,-1579.1523,-0.0024811476,5.3994503,0.0009854031,2297.0486,-0.018259168,-2.8715978e-05,0.026612505,-0.002229564,2.4883208e-05,-193.59204,-423819.0,0.0021504327
2012-08-31 18:00:00,22051856.0,-2138.664,-0.0026847273,5.6665144,0.00012016378,2679.8652,-0.024800658,-3.1073883e-05,0.0310481,-0.005207196,1.3775756e-05,-450.83325,-400144.0,0.0011902507
2012-09-30 18:00:00,20738672.0,-2470.6836,-0.0029660687,6.2333364,0.00013381886,3211.2097,-0.028581142,-3.432903e-05,0.03717557,-0.008417293,1.2011653e-05,-729.68384,-476037.0,0.001038091
2012-10-31 18:00:00,19011696.0,-5459.5,-0.0037162192,8.682723,0.00014411917,6138.043,-0.063210785,-4.3011867e-05,0.071042225,-0.028358161,4.976927e-06,-2447.4375,-586251.0,0.0004302289
2012-11-30 18:00:00,17889952.0,-5751.621,-0.0031536147,8.950317,0.00033133465,6536.603,-0.066504896,-3.6500336e-05,0.07560623,-0.032159984,1.08073755e-05,-2777.1836,-386909.0,0.0009338609
2012-12-31 18:00:00,18647920.0,-7329.6016,-0.0021401197,10.016856,8.715672e-05,8431.164,-0.08478683,-2.4770095e-05,0.09758138,-0.043426752,1.3388617e-06,-3752.0156,238008.0,0.00011606308
2013-01-31 18:00:00,20393088.0,-8392.527,-0.001760453,10.668169,3.683877e-05,9883.094,-0.097153485,-2.0375286e-05,0.11439854,-0.0540722,6.8023206e-07,-4673.586,641705.0,5.8139485e-05
2013-02-28 18:00:00,22109520.0,-8368.797,-0.0020115194,10.29568,2.1677633e-05,9704.559,-0.09690988,-2.3282177e-05,0.11235976,-0.05085349,2.9748617e-07,-4393.715,334541.0,2.5863148e-05
2013-03-31 18:00:00,22498368.0,-6995.375,-0.0015590035,9.2173815,0.0002705951,7968.3984,-0.08095914,-1.8043153e-05,0.0922304,-0.038922668,7.648534e-06,-3361.4297,498888.0,0.00066076196
2013-04-30 18:00:00,22266624.0,-4753.625,-0.0013924183,7.8034573,0.00022567557,5442.82,-0.05505514,-1.611485e-05,0.063002154,-0.025139093,7.863133e-06,-2176.0664,187205.0,0.00068003614
2013-05-31 18:00:00,21767200.0,-5026.2266,-0.001350486,8.037657,0.0003174617,5719.308,-0.058171988,-1.563107e-05,0.06623158,-0.027467966,7.0916894e-06,-2373.7188,248895.0,0.0006130473
2013-06-30 18:00:00,21896320.0,-3216.4922,-0.0015903339,6.645376,0.00037401932,3806.0342,-0.03724146,-1.840791e-05,0.04408949,-0.014655966,8.196427e-06,-1269.0605,10575.0,0.0007090762
2013-07-31 18:00:00,22077408.0,-2166.7148,-0.0019150898,5.963337,0.0003011383,2930.3457,-0.025135577,-2.216411e-05,0.033895347,-0.0068578497,1.1560762e-05,-590.3745,-150164.0,0.0009985345
2013-08-31 18:00:00,22059536.0,-2142.2227,-0.0029800236,5.7682295,0.00013252185,2847.7231,-0.024791718,-3.449114e-05,0.032916527,-0.005327236,1.0721063e-05,-460.7588,-453964.0,0.00092687644
2013-09-30 18:00:00,20829952.0,-4174.2383,-0.002516549,7.206169,0.00015388662,4662.158,-0.04832083,-2.9126968e-05,0.053940162,-0.018667907,4.9083483e-06,-1611.4922,-256134.0,0.0004255753
2013-10-31 18:00:00,19005536.0,-4774.7305,-0.002773445,7.9162216,0.00026741344,5435.477,-0.055254877,-3.2099386e-05,0.06292029,-0.025782526,6.2963545e-06,-2227.3125,-337707.0,0.0005447499
2013-11-30 18:00:00,18033712.0,-6107.3047,-0.0020425394,9.072982,0.00021822141,6907.1367,-0.07062417,-2.3641245e-05,0.079935096,-0.033073902,5.187101e-06,-2856.129,80562.0,0.00044877804
2013-12-31 18:00:00,18595808.0,-8041.5,-0.0015483026,10.254158,8.026388e-05,9206.016,-0.093116105,-1.791818e-05,0.10659003,-0.04669541,1.1972013e-06,-4038.5352,572392.0,0.000103261016
2014-01-31 18:00:00,20321136.0,-8317.5625,-0.0010721972,10.482655,5.02763e-05,9672.734,-0.09631872,-1.2409742e-05,0.111935675,-0.051310837,6.927899e-07,-4437.668,936714.0,5.8615115e-05
2014-02-28 18:00:00,22288800.0,-8404.152,-0.0013735904,10.502474,5.955457e-06,9879.4375,-0.09727043,-1.5897138e-05,0.11432418,-0.054065883,1.5267943e-07,-4670.383,843898.0,1.3577419e-05
2014-03-31 18:00:00,22617280.0,-8246.16,-0.0010055222,10.152319,4.584907e-05,9373.297,-0.09542948,-1.1637574e-05,0.10853554,-0.046315074,9.538562e-07,-4004.5234,1050671.0,8.163415e-05
2014-04-30 18:00:00,22557664.0,-8456.844,-0.001549771,10.305552,5.9523474e-05,9668.391,-0.09790033,-1.7936269e-05,0.11189685,-0.04822582,1.3817369e-06,-4167.7773,687934.0,0.000119919074
2014-05-31 18:00:00,21919120.0,-6748.8516,-0.0011972603,9.199067,0.00015954005,7705.344,-0.078059435,-1.3857483e-05,0.0891566,-0.037781,2.433097e-06,-3259.7227,562956.0,0.00021097314
2014-06-30 18:00:00,21830768.0,-4800.129,-0.001149734,7.898423,0.00027711416,5477.298,-0.05551511,-1.330892e-05,0.06337162,-0.02563037,5.3850526e-06,-2217.6172,401385.0,0.00046652136
2014-07-31 18:00:00,22007264.0,-2377.4336,-0.0019241087,5.941722,0.0006406056,2930.8574,-0.027510166,-2.2269422e-05,0.033939645,-0.009136204,1.675899e-05,-787.229,-223869.0,0.0014466273
2014-08-31 18:00:00,22032672.0,-4080.504,-0.0025103055,7.18023,7.270937e-05,4556.167,-0.04726118,-2.9054761e-05,0.0527255,-0.017109718,4.7930007e-06,-1477.8123,-249259.0,0.0004134879
2014-09-30 18:00:00,20772432.0,-2808.129,-0.0024994314,6.2077484,0.00015633805,3285.6987,-0.032442868,-2.8929004e-05,0.037972394,-0.011323694,1.259471e-05,-979.2744,-366660.0,0.0010874609
