1470,0.0003566,-5.295e-05,-0.0001789,-3.555e-05,-6.858e-06,-0.0001691,0,0,0,0,0.0001749,9.401e-06,0.0001747,-0.0003566,0.01125,-0.006938,0,0,0,0,2.82e-05,-4.11e-05,-1.436e-05,-2.914e-05,-1.182e-06,0,0,0,0,0,0.0001789,3.555e-05,4.11e-05,1.69e-05,-1.554e-06,-1.674e-06,-8.28e-05,-0.0001747,-4.128e-05,0
1471,0.0003533,-5.079e-05,-0.0001776,-3.506e-05,-6.715e-06,-0.0001656,0,0,0,0,0.0001732,9.017e-06,0.0001729,-0.0003533,0.01117,-0.006901,0,0,0,0,2.705e-05,-3.997e-05,-1.358e-05,-2.794e-05,-1.133e-06,0,0,0,0,0,0.0001776,3.506e-05,3.997e-05,1.62e-05,-1.482e-06,-1.634e-06,-8.083e-05,-0.0001729,-4.03e-05,0
1472,0.0003502,-4.877e-05,-0.0001764,-3.459e-05,-6.578e-06,-0.0001622,0,0,0,0,0.0001715,8.656e-06,0.0001713,-0.0003502,0.01109,-0.006864,0,0,0,0,2.597e-05,-3.888e-05,-1.285e-05,-2.681e-05,-1.087e-06,0,0,0,0,0,0.0001764,3.459e-05,3.888e-05,1.556e-05,-1.414e-06,-1.596e-06,-7.895e-05,-0.0001713,-3.936e-05,0
1473,0.0003475,-4.686e-05,-0.0001753,-3.415e-05,-6.447e-06,-0.000159,0,0,0,0,0.0001699,8.316e-06,0.0001697,-0.0003475,0.01102,-0.006828,0,0,0,0,2.495e-05,-3.782e-05,-1.216e-05,-2.572e-05,-1.043e-06,0,0,0,0,0,0.0001753,3.415e-05,3.782e-05,1.494e-05,-1.351e-06,-1.56e-06,-7.715e-05,-0.0001697,-3.846e-05,0
1474,0.000345,-4.506e-05,-0.0001743,-3.374e-05,-6.322e-06,-0.0001559,0,0,0,0,0.0001684,7.995e-06,0.0001681,-0.000345,0.01095,-0.006792,0,0,0,0,2.399e-05,-3.681e-05,-1.151e-05,-2.47e-05,-1.002e-06,0,0,0,0,0,0.0001743,3.374e-05,3.681e-05,1.437e-05,-1.291e-06,-1.525e-06,-7.543e-05,-0.0001681,-3.76e-05,0
1475,0.0003428,-4.337e-05,-0.0001733,-3.335e-05,-6.203e-06,-0.0001529,0,0,0,0,0.000167,7.694e-06,0.0001667,-0.0003428,0.01087,-0.006757,0,0,0,0,2.308e-05,-3.582e-05,-1.091e-05,-2.372e-05,-9.619e-07,0,0,0,0,0,0.0001733,3.335e-05,3.582e-05,1.383e-05,-1.236e-06,-1.492e-06,-7.379e-05,-0.0001667,-3.679e-05,0
1476,0.0003291,-3.918e-05,-0.0001686,-3.16e-05,-5.838e-06,-0.0003958,0,0,0,0,0.0001633,6.951e-06,0.0001618,-0.0003291,0.02942,-0.01835,0,0,0,0,2.085e-05,-3.412e-05,-9.898e-06,-6.007e-05,-8.86e-07,0,0,0,0,0,0.0001686,3.16e-05,3.412e-05,1.249e-05,-1.11e-06,-1.4e-06,-6.926e-05,-0.0001618,-9.494e-05,0
1477,0.0003157,-3.539e-05,-0.0001641,-2.993e-05,-5.489e-06,-0.0003722,0,0,0,0,0.0001599,6.278e-06,0.0001571,-0.0003157,0.02894,-0.0181,0,0,0,0,1.883e-05,-3.25e-05,-8.976e-06,-5.526e-05,-8.151e-07,0,0,0,0,0,0.0001641,2.993e-05,3.25e-05,1.128e-05,-9.978e-07,-1.313e-06,-6.495e-05,-0.0001571,-8.904e-05,0
1478,0.0003034,-3.206e-05,-0.0001599,-2.842e-05,-5.172e-06,-0.0003507,0,0,0,0,0.0001569,5.686e-06,0.0001527,-0.0003034,0.02849,-0.01786,0,0,0,0,1.706e-05,-3.097e-05,-8.154e-06,-5.094e-05,-7.513e-07,0,0,0,0,0,0.0001599,2.842e-05,3.097e-05,1.022e-05,-8.999e-07,-1.235e-06,-6.107e-05,-0.0001527,-8.372e-05,0
1479,0.0002922,-2.913e-05,-0.000156,-2.703e-05,-4.884e-06,-0.0003312,0,0,0,0,0.0001541,5.165e-06,0.0001486,-0.0002922,0.02808,-0.01762,0,0,0,0,1.549e-05,-2.954e-05,-7.419e-06,-4.704e-05,-6.938e-07,0,0,0,0,0,0.000156,2.703e-05,2.954e-05,9.281e-06,-8.142e-07,-1.164e-06,-5.755e-05,-0.0001486,-7.89e-05,0
1480,0.0002819,-2.652e-05,-0.0001523,-2.577e-05,-4.621e-06,-0.0003133,0,0,0,0,0.0001516,4.703e-06,0.0001449,-0.0002819,0.02768,-0.0174,0,0,0,0,1.411e-05,-2.82e-05,-6.76e-06,-4.352e-05,-6.419e-07,0,0,0,0,0,0.0001523,2.577e-05,2.82e-05,8.452e-06,-7.389e-07,-1.099e-06,-5.436e-05,-0.0001449,-7.452e-05,0
1481,0.0002724,-2.421e-05,-0.0001488,-2.46e-05,-4.38e-06,-0.000297,0,0,0,0,0.0001494,4.293e-06,0.0001413,-0.0002724,0.02731,-0.01719,0,0,0,0,1.288e-05,-2.694e-05,-6.169e-06,-4.033e-05,-5.948e-07,0,0,0,0,0,0.0001488,2.46e-05,2.694e-05,7.715e-06,-6.724e-07,-1.04e-06,-5.145e-05,-0.0001413,-7.052e-05,0
1482,0.0002636,-2.216e-05,-0.0001455,-2.353e-05,-4.159e-06,-0.000282,0,0,0,0,0.0001473,3.928e-06,0.000138,-0.0002636,0.02696,-0.01698,0,0,0,0,1.178e-05,-2.575e-05,-5.637e-06,-3.743e-05,-5.521e-07,0,0,0,0,0,0.0001455,2.353e-05,2.575e-05,7.058e-06,-6.136e-07,-9.862e-07,-4.878e-05,-0.000138,-6.687e-05,0
1483,0.0002555,-2.032e-05,-0.0001424,-2.254e-05,-3.956e-06,-0.0002682,0,0,0,0,0.0001454,3.601e-06,0.0001349,-0.0002555,0.02664,-0.01678,0,0,0,0,1.08e-05,-2.463e-05,-5.158e-06,-3.479e-05,-5.132e-07,0,0,0,0,0,0.0001424,2.254e-05,2.463e-05,6.472e-06,-5.612e-07,-9.368e-07,-4.634e-05,-0.0001349,-6.352e-05,0
1484,0.000248,-1.867e-05,-0.0001395,-2.162e-05,-3.768e-06,-0.0002555,0,0,0,0,0.0001436,3.309e-06,0.000132,-0.000248,0.02633,-0.01659,0,0,0,0,9.927e-06,-2.358e-05,-4.726e-06,-3.239e-05,-4.777e-07,0,0,0,0,0,0.0001395,2.162e-05,2.358e-05,5.947e-06,-5.145e-07,-8.913e-07,-4.409e-05,-0.000132,-6.043e-05,0
1485,0.0002411,-1.719e-05,-0.0001367,-2.077e-05,-3.595e-06,-0.0002437,0,0,0,0,0.000142,3.047e-06,0.0001292,-0.0002411,0.02603,-0.01641,0,0,0,0,9.14e-06,-2.258e-05,-4.335e-06,-3.019e-05,-4.453e-07,0,0,0,0,0,0.0001367,2.077e-05,2.258e-05,5.475e-06,-4.727e-07,-8.494e-07,-4.201e-05,-0.0001292,-5.759e-05,0
1486,0.0002347,-1.586e-05,-0.0001341,-1.998e-05,-3.434e-06,-0.0002328,0,0,0,0,0.0001405,2.81e-06,0.0001266,-0.0002347,0.02575,-0.01623,0,0,0,0,8.43e-06,-2.164e-05,-3.981e-06,-2.818e-05,-4.156e-07,0,0,0,0,0,0.0001341,1.998e-05,2.164e-05,5.05e-06,-4.352e-07,-8.106e-07,-4.01e-05,-0.0001266,-5.496e-05,0
1487,0.0002287,-1.465e-05,-0.0001316,-1.925e-05,-3.285e-06,-0.0002227,0,0,0,0,0.0001391,2.597e-06,0.0001242,-0.0002287,0.02549,-0.01606,0,0,0,0,7.79e-06,-2.075e-05,-3.66e-06,-2.633e-05,-3.884e-07,0,0,0,0,0,0.0001316,1.925e-05,2.075e-05,4.667e-06,-4.015e-07,-7.747e-07,-3.832e-05,-0.0001242,-5.253e-05,0
1488,0.0002231,-1.356e-05,-0.0001293,-1.856e-05,-3.146e-06,-0.0002133,0,0,0,0,0.0001378,2.404e-06,0.0001218,-0.0002231,0.02524,-0.01589,0,0,0,0,7.211e-06,-1.991e-05,-3.368e-06,-2.464e-05,-3.634e-07,0,0,0,0,0,0.0001293,1.856e-05,1.991e-05,4.32e-06,-3.71e-07,-7.413e-07,-3.667e-05,-0.0001218,-5.026e-05,0
1489,0.0002179,-1.258e-05,-0.000127,-1.792e-05,-3.017e-06,-0.0002045,0,0,0,0,0.0001366,2.229e-06,0.0001196,-0.0002179,0.025,-0.01574,0,0,0,0,6.686e-06,-1.911e-05,-3.103e-06,-2.308e-05,-3.403e-07,0,0,0,0,0,0.000127,1.792e-05,1.911e-05,4.005e-06,-3.434e-07,-7.103e-07,-3.513e-05,-0.0001196,-4.816e-05,0
1490,0.000213,-1.168e-05,-0.0001249,-1.733e-05,-2.896e-06,-0.0001963,0,0,0,0,0.0001355,2.07e-06,0.0001175,-0.000213,0.02477,-0.01558,0,0,0,0,6.209e-06,-1.835e-05,-2.862e-06,-2.164e-05,-3.191e-07,0,0,0,0,0,0.0001249,1.733e-05,1.835e-05,3.719e-06,-3.185e-07,-6.814e-07,-3.37e-05,-0.0001175,-4.62e-05,0
1491,0.0002085,-1.086e-05,-0.0001228,-1.677e-05,-2.783e-06,-0.0001887,0,0,0,0,0.0001345,1.925e-06,0.0001155,-0.0002085,0.02455,-0.01544,0,0,0,0,5.775e-06,-1.763e-05,-2.641e-06,-2.031e-05,-2.995e-07,0,0,0,0,0,0.0001228,1.677e-05,1.763e-05,3.459e-06,-2.958e-07,-6.543e-07,-3.236e-05,-0.0001155,-4.437e-05,0
1492,0.0002042,-1.012e-05,-0.0001209,-1.624e-05,-2.677e-06,-0.0001815,0,0,0,0,0.0001335,1.793e-06,0.0001136,-0.0002042,0.02435,-0.01529,0,0,0,0,5.379e-06,-1.694e-05,-2.44e-06,-1.908e-05,-2.814e-07,0,0,0,0,0,0.0001209,1.624e-05,1.694e-05,3.222e-06,-2.751e-07,-6.291e-07,-3.111e-05,-0.0001136,-4.265e-05,0
1493,0.0002002,-9.438e-06,-0.0001191,-1.575e-05,-2.579e-06,-0.0001748,0,0,0,0,0.0001326,1.672e-06,0.0001118,-0.0002002,0.02415,-0.01516,0,0,0,0,5.017e-06,-1.629e-05,-2.256e-06,-1.794e-05,-2.646e-07,0,0,0,0,0,0.0001191,1.575e-05,1.629e-05,3.005e-06,-2.562e-07,-6.054e-07,-2.994e-05,-0.0001118,-4.105e-05,0
1494,0.0001965,-8.816e-06,-0.0001173,-1.529e-05,-2.486e-06,-0.0001685,0,0,0,0,0.0001318,1.562e-06,0.0001101,-0.0001965,0.02396,-0.01502,0,0,0,0,4.686e-06,-1.567e-05,-2.088e-06,-1.689e-05,-2.491e-07,0,0,0,0,0,0.0001173,1.529e-05,1.567e-05,2.807e-06,-2.39e-07,-5.832e-07,-2.884e-05,-0.0001101,-3.954e-05,0
1495,0.000193,-8.245e-06,-0.0001156,-1.485e-05,-2.398e-06,-0.0001626,0,0,0,0,0.000131,1.461e-06,0.0001084,-0.000193,0.02378,-0.0149,0,0,0,0,4.382e-06,-1.508e-05,-1.934e-06,-1.591e-05,-2.347e-07,0,0,0,0,0,0.0001156,1.485e-05,1.508e-05,2.625e-06,-2.232e-07,-5.623e-07,-2.781e-05,-0.0001084,-3.812e-05,0
1496,0.0001897,-7.721e-06,-0.000114,-1.444e-05,-2.316e-06,-0.000157,0,0,0,0,0.0001302,1.368e-06,0.0001068,-0.0001897,0.0236,-0.01477,0,0,0,0,4.104e-06,-1.452e-05,-1.792e-06,-1.5e-05,-2.213e-07,0,0,0,0,0,0.000114,1.444e-05,1.452e-05,2.458e-06,-2.087e-07,-5.426e-07,-2.684e-05,-0.0001068,-3.679e-05,0
1497,0.0001866,-7.239e-06,-0.0001125,-1.406e-05,-2.239e-06,-0.0001518,0,0,0,0,0.0001295,1.283e-06,0.0001053,-0.0001866,0.02343,-0.01465,0,0,0,0,3.848e-06,-1.399e-05,-1.663e-06,-1.416e-05,-2.088e-07,0,0,0,0,0,0.0001125,1.406e-05,1.399e-05,2.305e-06,-1.954e-07,-5.241e-07,-2.592e-05,-0.0001053,-3.554e-05,0
1498,0.0001837,-6.796e-06,-0.000111,-1.369e-05,-2.166e-06,-0.0001468,0,0,0,0,0.0001289,1.204e-06,0.0001039,-0.0001837,0.02327,-0.01454,0,0,0,0,3.612e-06,-1.347e-05,-1.543e-06,-1.337e-05,-1.972e-07,0,0,0,0,0,0.000111,1.369e-05,1.347e-05,2.163e-06,-1.832e-07,-5.066e-07,-2.506e-05,-0.0001039,-3.435e-05,0
1499,0.0001809,-6.387e-06,-0.0001096,-1.335e-05,-2.097e-06,-0.0001422,0,0,0,0,0.0001282,1.131e-06,0.0001025,-0.0001809,0.02312,-0.01442,0,0,0,0,3.394e-06,-1.299e-05,-1.434e-06,-1.263e-05,-1.863e-07,0,0,0,0,0,0.0001096,1.335e-05,1.299e-05,2.033e-06,-1.719e-07,-4.901e-07,-2.424e-05,-0.0001025,-3.323e-05,0
1500,0.0001783,-6.009e-06,-0.0001083,-1.302e-05,-2.031e-06,-0.0001377,0,0,0,0,0.0001277,1.064e-06,0.0001012,-0.0001783,0.02297,-0.01431,0,0,0,0,3.193e-06,-1.252e-05,-1.332e-06,-1.195e-05,-1.762e-07,0,0,0,0,0,0.0001083,1.302e-05,1.252e-05,1.913e-06,-1.615e-07,-4.745e-07,-2.347e-05,-0.0001012,-3.217e-05,0
1501,0.0001759,-5.659e-06,-0.000107,-1.271e-05,-1.97e-06,-0.0001335,0,0,0,0,0.0001271,1.002e-06,9.988e-05,-0.0001759,0.02283,-0.01421,0,0,0,0,3.007e-06,-1.207e-05,-1.239e-06,-1.131e-05,-1.667e-07,0,0,0,0,0,0.000107,1.271e-05,1.207e-05,1.802e-06,-1.519e-07,-4.598e-07,-2.274e-05,-9.988e-05,-3.117e-05,0
1502,0.0001736,-5.336e-06,-0.0001057,-1.242e-05,-1.911e-06,-0.0001296,0,0,0,0,0.0001266,9.451e-07,9.866e-05,-0.0001736,0.02269,-0.01411,0,0,0,0,2.835e-06,-1.165e-05,-1.153e-06,-1.071e-05,-1.579e-07,0,0,0,0,0,0.0001057,1.242e-05,1.165e-05,1.698e-06,-1.43e-07,-4.458e-07,-2.205e-05,-9.866e-05,-3.023e-05,0
1503,0.0001714,-5.036e-06,-0.0001046,-1.215e-05,-1.856e-06,-0.0001258,0,0,0,0,0.0001261,8.92e-07,9.748e-05,-0.0001714,0.02256,-0.01401,0,0,0,0,2.676e-06,-1.124e-05,-1.074e-06,-1.015e-05,-1.496e-07,0,0,0,0,0,0.0001046,1.215e-05,1.124e-05,1.603e-06,-1.347e-07,-4.325e-07,-2.139e-05,-9.748e-05,-2.933e-05,0
1504,0.0001694,-4.758e-06,-0.0001034,-1.189e-05,-1.803e-06,-0.0001223,0,0,0,0,0.0001256,8.426e-07,9.635e-05,-0.0001694,0.02243,-0.01391,0,0,0,0,2.528e-06,-1.085e-05,-1.001e-06,-9.62e-06,-1.419e-07,0,0,0,0,0,0.0001034,1.189e-05,1.085e-05,1.514e-06,-1.271e-07,-4.199e-07,-2.077e-05,-9.635e-05,-2.847e-05,0
1505,0.0001674,-4.499e-06,-0.0001023,-1.164e-05,-1.753e-06,-0.0001189,0,0,0,0,0.0001252,7.968e-07,9.527e-05,-0.0001674,0.02231,-0.01382,0,0,0,0,2.39e-06,-1.048e-05,-9.331e-07,-9.127e-06,-1.346e-07,0,0,0,0,0,0.0001023,1.164e-05,1.048e-05,1.432e-06,-1.2e-07,-4.08e-07,-2.018e-05,-9.527e-05,-2.766e-05,0
1506,0.0001679,-4.365e-06,-0.0001022,-1.159e-05,-1.733e-06,-5.838e-05,0,0,0,0,0.000125,7.73e-07,9.5e-05,-0.0001679,0.01105,-0.006838,0,0,0,0,2.319e-06,-1.02e-05,-8.849e-07,-4.373e-06,-1.298e-07,0,0,0,0,0,0.0001022,1.159e-05,1.02e-05,1.389e-06,-1.162e-07,-4.03e-07,-1.993e-05,-9.5e-05,-1.357e-05,0
1507,0.0001703,-4.318e-06,-0.0001026,-1.17e-05,-1.736e-06,-1.616e-05,0,0,0,0,0.0001249,7.646e-07,9.534e-05,-0.0001703,0.00305,-0.001887,0,0,0,0,2.294e-06,-1e-05,-8.501e-07,-1.181e-06,-1.269e-07,0,0,0,0,0,0.0001026,1.17e-05,1e-05,1.374e-06,-1.147e-07,-4.032e-07,-1.994e-05,-9.534e-05,-3.753e-06,0
1508,0.000173,-4.277e-06,-0.0001032,-1.183e-05,-1.741e-06,-1.62e-05,0,0,0,0,0.0001249,7.574e-07,9.571e-05,-0.000173,0.003048,-0.001886,0,0,0,0,2.272e-06,-9.806e-06,-8.173e-07,-1.155e-06,-1.241e-07,0,0,0,0,0,0.0001032,1.183e-05,9.806e-06,1.361e-06,-1.133e-07,-4.038e-07,-1.997e-05,-9.571e-05,-3.758e-06,0
1509,0.0001757,-4.24e-06,-0.0001037,-1.196e-05,-1.747e-06,-1.626e-05,0,0,0,0,0.0001248,7.508e-07,9.608e-05,-0.0001757,0.003045,-0.001884,0,0,0,0,2.252e-06,-9.615e-06,-7.859e-07,-1.13e-06,-1.214e-07,0,0,0,0,0,0.0001037,1.196e-05,9.615e-06,1.349e-06,-1.12e-07,-4.045e-07,-2.001e-05,-9.608e-05,-3.764e-06,0
1510,0.0001785,-4.206e-06,-0.0001043,-1.209e-05,-1.753e-06,-1.631e-05,0,0,0,0,0.0001247,7.446e-07,9.646e-05,-0.0001785,0.003043,-0.001882,0,0,0,0,2.234e-06,-9.43e-06,-7.558e-07,-1.106e-06,-1.188e-07,0,0,0,0,0,0.0001043,1.209e-05,9.43e-06,1.338e-06,-1.107e-07,-4.051e-07,-2.004e-05,-9.646e-05,-3.77e-06,0
1511,0.0001814,-4.175e-06,-0.000105,-1.224e-05,-1.759e-06,-1.637e-05,0,0,0,0,0.0001247,7.39e-07,9.685e-05,-0.0001814,0.003041,-0.001881,0,0,0,0,2.217e-06,-9.248e-06,-7.27e-07,-1.082e-06,-1.162e-07,0,0,0,0,0,0.000105,1.224e-05,9.248e-06,1.328e-06,-1.094e-07,-4.058e-07,-2.007e-05,-9.685e-05,-3.777e-06,0
1512,0.0001844,-4.146e-06,-0.0001056,-1.24e-05,-1.766e-06,-1.644e-05,0,0,0,0,0.0001246,7.338e-07,9.725e-05,-0.0001844,0.003039,-0.001879,0,0,0,0,2.202e-06,-9.071e-06,-6.994e-07,-1.059e-06,-1.138e-07,0,0,0,0,0,0.0001056,1.24e-05,9.071e-06,1.319e-06,-1.082e-07,-4.065e-07,-2.011e-05,-9.725e-05,-3.783e-06,0
1513,0.0001874,-4.12e-06,-0.0001063,-1.256e-05,-1.773e-06,-1.65e-05,0,0,0,0,0.0001245,7.292e-07,9.766e-05,-0.0001874,0.003037,-0.001878,0,0,0,0,2.188e-06,-8.899e-06,-6.731e-07,-1.036e-06,-1.113e-07,0,0,0,0,0,0.0001063,1.256e-05,8.899e-06,1.31e-06,-1.07e-07,-4.073e-07,-2.014e-05,-9.766e-05,-3.79e-06,0
1514,0.0001905,-4.097e-06,-0.000107,-1.273e-05,-1.781e-06,-1.658e-05,0,0,0,0,0.0001245,7.25e-07,9.809e-05,-0.0001905,0.003034,-0.001876,0,0,0,0,2.175e-06,-8.73e-06,-6.478e-07,-1.014e-06,-1.09e-07,0,0,0,0,0,0.000107,1.273e-05,8.73e-06,1.303e-06,-1.059e-07,-4.081e-07,-2.019e-05,-9.809e-05,-3.798e-06,0
1515,0.0001937,-4.076e-06,-0.0001078,-1.291e-05,-1.79e-06,-1.666e-05,0,0,0,0,0.0001244,7.212e-07,9.853e-05,-0.0001937,0.003032,-0.001874,0,0,0,0,2.164e-06,-8.565e-06,-6.236e-07,-9.927e-07,-1.067e-07,0,0,0,0,0,0.0001078,1.291e-05,8.565e-06,1.296e-06,-1.048e-07,-4.09e-07,-2.023e-05,-9.853e-05,-3.806e-06,0
1516,0.000197,-4.058e-06,-0.0001086,-1.31e-05,-1.799e-06,-1.674e-05,0,0,0,0,0.0001244,7.179e-07,9.899e-05,-0.000197,0.00303,-0.001873,0,0,0,0,2.154e-06,-8.405e-06,-6.005e-07,-9.718e-07,-1.044e-07,0,0,0,0,0,0.0001086,1.31e-05,8.405e-06,1.29e-06,-1.038e-07,-4.099e-07,-2.028e-05,-9.899e-05,-3.815e-06,0
1517,0.0002003,-4.043e-06,-0.0001094,-1.33e-05,-1.808e-06,-1.683e-05,0,0,0,0,0.0001243,7.151e-07,9.947e-05,-0.0002003,0.003028,-0.001871,0,0,0,0,2.145e-06,-8.248e-06,-5.783e-07,-9.515e-07,-1.022e-07,0,0,0,0,0,0.0001094,1.33e-05,8.248e-06,1.285e-06,-1.028e-07,-4.11e-07,-2.033e-05,-9.947e-05,-3.825e-06,0
1518,0.0002037,-4.03e-06,-0.0001103,-1.351e-05,-1.818e-06,-1.692e-05,0,0,0,0,0.0001242,7.127e-07,9.996e-05,-0.0002037,0.003026,-0.00187,0,0,0,0,2.138e-06,-8.096e-06,-5.571e-07,-9.317e-07,-1.001e-07,0,0,0,0,0,0.0001103,1.351e-05,8.096e-06,1.281e-06,-1.019e-07,-4.121e-07,-2.038e-05,-9.996e-05,-3.835e-06,0
1519,0.0002072,-4.019e-06,-0.0001112,-1.373e-05,-1.829e-06,-1.702e-05,0,0,0,0,0.0001242,7.107e-07,0.0001005,-0.0002072,0.003024,-0.001868,0,0,0,0,2.132e-06,-7.946e-06,-5.367e-07,-9.125e-07,-9.805e-08,0,0,0,0,0,0.0001112,1.373e-05,7.946e-06,1.277e-06,-1.011e-07,-4.133e-07,-2.044e-05,-0.0001005,-3.846e-06,0
1520,0.0002108,-4.011e-06,-0.0001121,-1.396e-05,-1.84e-06,-1.712e-05,0,0,0,0,0.0001241,7.092e-07,0.000101,-0.0002108,0.003022,-0.001866,0,0,0,0,2.128e-06,-7.801e-06,-5.173e-07,-8.937e-07,-9.603e-08,0,0,0,0,0,0.0001121,1.396e-05,7.801e-06,1.274e-06,-1.003e-07,-4.145e-07,-2.05e-05,-0.000101,-3.858e-06,0
1521,0.0002145,-4.005e-06,-0.0001131,-1.42e-05,-1.851e-06,-1.723e-05,0,0,0,0,0.0001241,7.081e-07,0.0001016,-0.0002145,0.00302,-0.001865,0,0,0,0,2.124e-06,-7.659e-06,-4.986e-07,-8.755e-07,-9.407e-08,0,0,0,0,0,0.0001131,1.42e-05,7.659e-06,1.272e-06,-9.956e-08,-4.159e-07,-2.057e-05,-0.0001016,-3.871e-06,0
1522,0.0002182,-4.002e-06,-0.000114,-1.445e-05,-1.863e-06,-1.734e-05,0,0,0,0,0.000124,7.074e-07,0.0001022,-0.0002182,0.003018,-0.001863,0,0,0,0,2.122e-06,-7.521e-06,-4.808e-07,-8.577e-07,-9.216e-08,0,0,0,0,0,0.000114,1.445e-05,7.521e-06,1.271e-06,-9.888e-08,-4.174e-07,-2.064e-05,-0.0001022,-3.884e-06,0
1523,0.000222,-4.001e-06,-0.0001151,-1.472e-05,-1.876e-06,-1.746e-05,0,0,0,0,0.000124,7.071e-07,0.0001028,-0.000222,0.003015,-0.001862,0,0,0,0,2.121e-06,-7.386e-06,-4.637e-07,-8.404e-07,-9.03e-08,0,0,0,0,0,0.0001151,1.472e-05,7.386e-06,1.271e-06,-9.827e-08,-4.189e-07,-2.072e-05,-0.0001028,-3.899e-06,0
